"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"WD-C27","仕事の意味や顧客・利用者との接点を強める際も、感情労働、安全、境界、相手からの暴力・嫌がらせを同時に評価する。","実務原則","混合","関係的設計・安全","タスク重要性・受益者接触","grant-2007|grant-2008|who-2022","使命感を過重労働の正当化に使わない","2026-07-12"
"WD-C28","リモート・出社の優劣を一律に決めず、集中、協働、設備、通勤、ケア、障害、孤立、監視、選択可能性を仕事単位で評価する。","実務原則","混合","媒体・場所の設計","リモート・ハイブリッド","gajendran-harrison-2007|joyce-2010|who-2022","平均効果を個人へ強制しない","2026-07-12"
"WD-C29","仕事再設計は、平均満足度だけでなく、健康、品質、安全、業績、離職、仕事家庭葛藤、アクセス格差、副作用を追う。","実務原則","混合","評価設計","組織介入","humphrey-2007|kelly-2014|moen-2016|who-2022","遠い成果の単独因果を主張しない|職種・属性差を確認","2026-07-12"
"WD-C30","健康・障害・家族事情の詳細な自己開示を、柔軟勤務・配慮・仕事量調整を求める条件として必要以上に強制してはならない。","不支持","公式指針・制度","プライバシー・権力","配慮・柔軟勤務","ilo-1997|who-2022","必要な機能情報と専門経路を本人と確認","2026-07-12"
"WD-C31","心理社会的仕事ストレッサーは筋骨格系の訴えとも関連し、心理と身体の仕事設計を別々の問題にできない。","A","隣接研究","メタ分析上の関連","人間工学・心理社会的リスク","eatough-2012","身体的曝露と個人差を同時評価|因果方向","2026-07-12"
"WD-C32","交代・夜間勤務は概日リズムと睡眠を通じ健康へ影響し得るため、本人の適応努力だけでなく勤務表・休息・予測可能性を設計する。","A","隣接研究","統合知見","交代勤務・睡眠","kecklund-axelsson-2016","職種・勤務表・個人差|医療診断ではない","2026-07-12"
"WD-C33","非勤務時間の心理的切離し等は回復に関わるが、回復研修や余暇の工夫を過重な要求度・長時間労働の正当化に使えない。","B","隣接研究","測定・関連","回復","sonnentag-fritz-2007|pega-2021","自己報告|組織的な負荷削減を優先","2026-07-12"
"WD-C34","仕事再設計による時間短縮・生産性向上を、健康・品質・安全の確認前に人員削減や目標引上げへ自動転換することを本ナビは支持しない。","不支持","予防原則に基づく推論","仕事強化・分配","生産性・仕事再設計","kubicek-2015|who-2022|parker-2017","得られた余力の配分を従業員と協議|雇用・報酬制度を別途確認","2026-07-12"
"WD-C35","アルゴリズム管理の導入・変更では、影響を受ける労働者と代表者へ情報を提供し、協議・人の監督・異議申立てを設ける。","実務原則","公式指針・制度","参加・統治","アルゴリズム管理","eu-platform-2024","EUプラットフォーム労働指令の適用範囲を限定|日本の制度を別途確認","2026-07-12"
"WD-C36","リモート・柔軟勤務の設備、通信、作業空間、セキュリティ、光熱、可用性の負担を本人へ無制限に転嫁してはならない。","実務原則","混合","費用・境界・公平","リモート・柔軟勤務","gajendran-harrison-2007|kelly-2014|who-2022","費用負担の法的要件は地域で異なる|本人の希望と職務要件を確認","2026-07-12"
"WD-C37","アルゴリズム管理は仕事配分の道具にとどまらず、裁量、課題、フィードバック、相互作用、評価、報酬を組み替える仕事設計である。","A","仕事設計直接研究","統合枠組み","アルゴリズム管理・仕事の質","parent-parker-2022|kellogg-2020","概念・統合研究|技術・産業差|長期効果は未確立","2026-07-12"
"WD-C38","アルゴリズムによる推薦・制限・記録・評価・報酬は中立ではなく、管理権限と労働者の交渉可能性を変える。","B","仕事設計直接研究","統合レビュー","アルゴリズム統制","kellogg-2020","個別システムの影響を別途評価|労働者の対応も多様","2026-07-12"
