"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"C22","従業員の感情表出は顧客の感情・サービス評価に影響し得るが、効果は表出の質、接点、顧客知覚に依存する。","A","顧客対応直接研究","顧客反応","顧客接点・感情労働・第三者危害","pugh-2001|hennig-thurau-2006","健康・安全とのトレードオフを別評価|業種差","2026-07-12"
"C23","顧客が表層演技を常に正確に見抜くとは限らないため、顧客評価だけから従業員の内面や誠実性を推定しない。","A","顧客対応直接研究","真正性知覚","顧客接点・感情労働・第三者危害","groth-2009","特定サービス場面|知覚と事実を分ける","2026-07-12"
"C24","感情労働と業績の平均的関連を「笑顔を増やせば売上が上がる」という単純な因果式にしない。","A","感情労働直接研究","業績の限界","顧客接点・感情労働・第三者危害","hulsheger-schewe-2011|grandey-gabriel-2015","効果の異質性|逆因果・選択|健康結果を同時評価","2026-07-12"
"C25","感情知能、外向性、性別等を「感情労働に耐えられる人」の採用・配置スコアへ直結させない。","不支持","混合","個人差の悪用","顧客接点・感情労働・第三者危害","kammeyer-mueller-2013|chen-2024","平均関連を個人の権利・価値判断にしない|合理的配慮と職務設計を優先","2026-07-12"
"C26","感情労働と顧客不当扱いは日ごと・接点ごとに変動するため、一度の年次調査だけで曝露を固定しない。","A","感情労働直接研究","時間変動","顧客接点・感情労働・第三者危害","scott-barnes-2011|wang-2011|totterdell-holman-2003","日誌調査の負担・反応性|長期傾向も併記","2026-07-12"
"C27","顧客関連ストレッサーと不当扱いは、燃え尽き・否定的感情・仕事結果の不利と関連する。","A","顧客対応直接研究","顧客ストレスの結果","顧客接点・感情労働・第三者危害","dormann-zapf-2004|grandey-2004|rupp-2008|harris-reynolds-2003","実験・質的研究も含む|自己報告・観察研究|行為の種類・頻度で異なる","2026-07-12"
"C28","顧客の言語的攻撃は感情調整、欠勤・撤退等と関連し得るため、個人の接客技術だけで処理しない。","A","顧客対応直接研究","攻撃と撤退","顧客接点・感情労働・第三者危害","grandey-2004|sliter-2012","因果方向・組織差|欠勤を懲戒指標だけにしない","2026-07-12"
"C29","顧客不当扱い後に従業員の無礼・妨害が増える関連があっても、報復を正当化せず、負担と統制失敗を同時に改善する。","A","顧客対応直接研究","波及・報復","顧客接点・感情労働・第三者危害","wang-2011|skarlicki-2008|van-jaarsveld-2010","被害者非難に使わない|顧客・同僚の安全も守る","2026-07-12"
"C30","顧客・取引先による性的嫌がらせも、同僚・上司によるものと同様に組織の予防・相談・保護対象にする。","A","暴力・ハラスメント直接研究","顧客セクハラ","顧客接点・感情労働・第三者危害","gettman-gelfand-2007|fitzgerald-1997","国内法・業種・第三者との契約を確認","2026-07-12"
"C31","人種化・性別化・障害差別等と顧客無礼の負担が交差し得るため、全体平均だけでなく本人の語りと群別結果を確認する。","A","暴力・ハラスメント直接研究","交差性","顧客接点・感情労働・第三者危害","kern-grandey-2009|gettman-gelfand-2007","少人数の秘匿|属性を原因・予測子にしない","2026-07-12"
"C32","低強度の無礼でも複数の発生源・反復が重なると、健康・撤退・業績に累積的な不利が生じ得る。","A","暴力・ハラスメント直接研究","累積曝露","顧客接点・感情労働・第三者危害","lim-2008|sliter-2012","顧客以外の発生源も含む|自己報告中心","2026-07-12"
"C33","暴力・脅迫後には心理・身体・仕事上の影響が短期・長期に残り得るため、無傷に見えても追跡支援を選べるようにする。","A","暴力・ハラスメント直接研究","暴力後の影響","顧客接点・感情労働・第三者危害","lanctot-guay-2014|leblanc-kelloway-2002|hershcovis-barling-2010","医療研究・顧客以外の加害源も含む|個人差|診断を自動化しない","2026-07-12"
"C34","組織支援は暴力・攻撃後の不利を弱め得るが、危険を放置して支援だけを提供する設計にしない。","A","暴力・ハラスメント直接研究","組織支援","顧客接点・感情労働・第三者危害","schat-kelloway-2003|halbesleben-2006","支援は一次予防の代替でない|因果確実性の限界","2026-07-12"
"C35","無礼は相互作用で増幅し得るため、誰が先かの道徳裁判だけでなく、早期の中断・交代・仲介・境界設定を用意する。","実務原則","混合","無礼のスパイラル","顧客接点・感情労働・第三者危害","andersson-pearson-1999|walker-2014","重大な暴力に仲介を用いない|安全を優先","2026-07-12"
"C36","勤務後の回復時間、睡眠、反すう、次の勤務への持越しを、接客件数とは別に評価する。","実務原則","混合","回復","顧客接点・感情労働・第三者危害","scott-barnes-2011|who-mental-health-2022","医療診断ではない|勤務間隔・交代制を考慮","2026-07-12"
"C37","個人向けマインドフルネス等は選択可能な補助手段であり、表示規則、要員、退避権、顧客行動の改善に置き換えない。","A","感情労働直接研究","個人介入の境界","顧客接点・感情労働・第三者危害","hulsheger-2013|ilo-who-brief-2022","短期・自己報告|参加強制・評価利用を避ける","2026-07-12"
"C38","サービス風土は顧客評価と関係し得るが、「顧客第一」を安全より優先する風土と区別する。","A","サービス風土隣接研究","サービス風土","顧客接点・感情労働・第三者危害","schneider-1998|bowen-schneider-2014","顧客結果と労働者安全を両方測る","2026-07-12"
"C39","表出裁量と本人らしさを許す風土は感情労働の負担を弱め得るため、語尾・声色・笑顔の過剰標準化を点検する。","A","感情労働直接研究","表出裁量","顧客接点・感情労働・第三者危害","goldberg-grandey-2007|grandey-2012","安全・差別防止に必要な最低行動基準は別","2026-07-12"
"C40","顧客対応の要求と、要員、時間、情報、権限、上司・同僚支援、退避経路等の資源を同じ表で設計する。","A","サービス風土隣接研究","仕事要求・資源","顧客接点・感情労働・第三者危害","bakker-demerouti-2007|nahrgang-2011","一般モデルからの設計推論|業種別の危険評価が必要","2026-07-12"
"C41","顧客価値に寄与しない笑顔、謝罪、敬語、即答、長時間傾聴等の表示要求を減らす。","実務原則","混合","不要要求の除去","顧客接点・感情労働・第三者危害","goldberg-grandey-2007|wharton-1993","サービス目的・文化・障害配慮を確認","2026-07-12"
"C42","暴言・脅迫・性的言動の最中に謝罪継続や感情変更を強制せず、会話停止・交代・退避を認める。","実務原則","公式指針・制度","退避権","顧客接点・感情労働・第三者危害","mhlw-customer-manual|mhlw-customer-guideline-2026|japan-act-63-2025","緊急サービスの継続責任と代替要員を設計","2026-07-12"
"C43","接客基準は「いつも笑顔」ではなく、正確な説明、尊重、確認、境界、引継ぎ、緊急対応など観察可能な行動で書く。","実務原則","混合","サービス基準","顧客接点・感情労働・第三者危害","grandey-gabriel-2015|tokyo-customer-guideline","感情の真正性を評価しない","2026-07-12"
"C44","前線従業員に、対応を一時停止し、上位者・専門窓口へ移し、一定条件でサービスを断る明確な権限を与える。","実務原則","公式指針・制度","裁量とエスカレーション","顧客接点・感情労働・第三者危害","mhlw-customer-manual|ilo-r206","差別的運用を監査|緊急・公共サービスでは代替手順","2026-07-12"
"C45","待ち時間、料金・契約の曖昧さ、システム障害、欠品、権限不足、たらい回し等の誘因をサービス設計の問題として改善する。","実務原則","混合","上流予防","顧客接点・感情労働・第三者危害","dormann-zapf-2004|bowen-schneider-2014","誘因は攻撃の正当化ではない|顧客行動と組織責任を分ける","2026-07-12"
"C46","利用者が正当に問題解決できる、アクセス可能で多言語・複数媒体の苦情・異議・合理的配慮経路を整える。","実務原則","公式指針・制度","正当な苦情経路","顧客接点・感情労働・第三者危害","tokyo-customer-guideline|japan-disability-act","デジタル限定にしない|代理人・支援者を考慮","2026-07-12"
"C47","方針には禁止語だけでなく、具体例、境界事例、重大度、反復、記録、交代、停止、再開、異議・見直しを示す。","実務原則","公式指針・制度","方針の明確性","顧客接点・感情労働・第三者危害","mhlw-customer-manual|mhlw-customer-guideline-2026|ilo-r206","例示を自動判定表にしない|定期更新","2026-07-12"
"C48","相談・報告は、直属上司以外、匿名・記名、緊急・非緊急、従業員・委託先など複数経路を用意する。","実務原則","混合","報告経路","顧客接点・感情労働・第三者危害","cortina-magley-2003|mhlw-customer-manual","匿名性の限界を説明|調査と支援を分ける","2026-07-12"
"C49","相談、退避、警察・労組・行政への連絡、調査協力を理由に、シフト、評価、契約、顧客配分で不利益を与えない。","実務原則","公式指針・制度","報復防止","顧客接点・感情労働・第三者危害","japan-act-63-2025|mhlw-customer-guideline-2026|cortina-magley-2003","適用法・契約を確認|間接的不利益も監査","2026-07-12"
"C50","記録は日時、場所、具体的言動、要求、対応、証人、影響、判断、支援に限定し、憶測の人格・診断ラベルを書かない。","実務原則","混合","事実記録","顧客接点・感情労働・第三者危害","mhlw-customer-manual|japan-appi","目的限定・保存期間・アクセス権|本人訂正","2026-07-12"
"C51","緊急連絡、警報、退避経路、二人対応、位置確認、警備・警察・医療との接続を事前に訓練する。","実務原則","公式指針・制度","緊急対応","顧客接点・感情労働・第三者危害","osha-workplace-violence|ilo-r206","過剰監視・差別的警備を避ける|地域制度に適合","2026-07-12"
"C52","管理職はまず安全を確保し、事実を聴き、本人を責めず、選択肢・守秘の限界・次回連絡を示す。","実務原則","混合","初動支援","顧客接点・感情労働・第三者危害","schat-kelloway-2003|mhlw-customer-manual","治療・捜査の専門判断を代替しない","2026-07-12"
"C53","同僚の声掛け・交代・振り返りを支えるが、善意のバディに警備・治療・法務の責任を転嫁しない。","実務原則","混合","同僚支援","顧客接点・感情労働・第三者危害","halbesleben-2006|ilo-who-brief-2022","二次受傷・負担集中を監査","2026-07-12"
"C54","重大事案後は、休息、帰宅・移動、医療・心理・労災・法務・労組等への接続、勤務調整、再接触防止を選択可能にする。","実務原則","混合","事後支援","顧客接点・感情労働・第三者危害","lanctot-guay-2014|who-mental-health-2022","一律カウンセリングを強制しない|地域制度を確認","2026-07-12"
"C55","高曝露窓口を固定メンバーへ集中させず、本人同意、技能、要員、継続性を考えて交代・ローテーションする。","実務原則","予防原則に基づく推論","曝露分散","顧客接点・感情労働・第三者危害","sliter-2012|nahrgang-2011","危険を他者へ移すだけにしない|熟練者への固定を避ける","2026-07-12"
"C56","対話・デエスカレーション研修だけでカスハラ対策を完了とせず、方針、要員、権限、環境、報告、事後支援を組み合わせる。","A","暴力・ハラスメント直接研究","研修の限界","顧客接点・感情労働・第三者危害","wassell-2009|geoffrion-2020","介入研究の確実性が限定|技能テストを被害責任にしない","2026-07-12"
"C57","研修の効果は知識・自信だけでなく、発生、傷害、退避、報告、再発、健康を追い、効果不明なら設計を修正する。","A","暴力・ハラスメント直接研究","介入評価","顧客接点・感情労働・第三者危害","geoffrion-2020|wassell-2009","低頻度重大事案の統計的不確実性|対照設定の困難","2026-07-12"
"C58","「打たれ強さ」「顧客心理を読めない」「共感不足」を被害原因とせず、具体的行為・曝露・資源・制度を先に調べる。","不支持","混合","被害者非難の禁止","顧客接点・感情労働・第三者危害","dormann-zapf-2004|ilo-c190","個人の対処希望は尊重|能力開発と責任帰属を分ける","2026-07-12"
"C59","警備・入店制限・通報は危険に比例させ、属性ではなく具体的行動・履歴・現在の脅威に基づき、見直し可能にする。","実務原則","公式指針・制度","比例原則","顧客接点・感情労働・第三者危害","ilo-r206|japan-disability-act","緊急時を除き理由・期間・再審査|差別監査","2026-07-12"
"C60","対応停止や退避時も、周囲の顧客、患者、子ども、同僚、委託先の安全と必要なサービス継続を計画する。","実務原則","予防原則に基づく推論","第三者保護","顧客接点・感情労働・第三者危害","osha-workplace-violence|japan-osh-act","業種別緊急責任|代替手段を用意","2026-07-12"
"C61","医療・介護、行政、教育、交通、小売、宿泊、金融、コールセンター等で危険、権利、サービス拒否可能性が異なるため、共通方針に業種別手順を加える。","実務原則","公式指針・制度","業種別設計","顧客接点・感情労働・第三者危害","mhlw-customer-manual|ilo-r206","一律対応を避ける|専門職倫理・公法を確認","2026-07-12"
"C62","夜間・単独勤務、訪問、現金、酒類、薬物、待機列、閉鎖空間等を高リスク状況として設備・要員・連絡を設計する。","実務原則","公式指針・制度","状況リスク","顧客接点・感情労働・第三者危害","leblanc-kelloway-2002|osha-workplace-violence","属性プロファイリングにしない|地域・業種別評価","2026-07-12"
"C63","在宅勤務者への電話・チャット攻撃でも、自宅情報、私物端末、勤務外連絡を守り、切断・転送・記録・支援を可能にする。","実務原則","予防原則に基づく推論","遠隔対応","顧客接点・感情労働・第三者危害","kellogg-2020|japan-appi","私生活監視を避ける|録音・ログの適法性","2026-07-12"
"C64","顧客評価で仕事配分・報酬・停止を自動化する場合、報復評価、偏り、文脈欠落、異議・人による再審査を監査する。","A","デジタル労働隣接研究","プラットフォーム評価","顧客接点・感情労働・第三者危害","wood-2019|kellogg-2020","顧客ハラスメント直接研究ではない|製品・契約変化","2026-07-12"
"C65","派遣、委託、フリーランス、取引先常駐者を相談・退避・情報共有・再発防止から排除しない。","実務原則","公式指針・制度","非典型雇用","顧客接点・感情労働・第三者危害","japan-act-63-2025|ilo-c190","国内法の労働者性・特定受託制度を確認|発注者間協力","2026-07-12"
"C66","若年者、女性、障害者、移民・少数言語話者、低権限・不安定雇用者に感情労働・顧客危害が偏らないか交差的に監査する。","実務原則","混合","曝露格差","顧客接点・感情労働・第三者危害","kern-grandey-2009|gettman-gelfand-2007|ilo-c190","属性の本質化を避ける|少人数保護","2026-07-12"
"C67","労働者と顧客双方に、通訳、読みやすい情報、代替通信、支援者同席等を用意し、誤解を減らしつつ危害の境界は維持する。","実務原則","公式指針・制度","言語・障害配慮","顧客接点・感情労働・第三者危害","japan-disability-act|tokyo-customer-guideline","安全上不可能な配慮は代替を検討|個別対話","2026-07-12"
"C68","本人が正式申告を望まない場合でも、守秘の限界、緊急時例外、匿名相談、記録しない相談、後からの申告を説明する。","実務原則","混合","相談の選択","顧客接点・感情労働・第三者危害","cortina-magley-2003|ilo-r206","法定報告義務・緊急危険を確認|同意と安全の緊張","2026-07-12"
"C69","集計では、接点数、業務時間、媒体、行為種類、重大度、反復、対応、影響、欠測を付け、単純件数を部署ランキングにしない。","実務原則","混合","曝露調整","顧客接点・感情労働・第三者危害","dormann-zapf-2004|japan-appi","少人数セル保護|報告行動の差","2026-07-12"
"C70","報告件数の少なさを安全とみなさず、報復懸念、相談アクセス、定義理解、顧客配分、欠勤・離職と併読する。","実務原則","混合","過少報告","顧客接点・感情労働・第三者危害","cortina-magley-2003|leblanc-kelloway-2002","匿名調査の限界|件数増は信頼向上の場合もある","2026-07-12"
"C71","未遂、ヒヤリ、対応停止、同僚介入、顧客同士の危害も、本人同意と最小限データで学習対象にする。","実務原則","サービス風土隣接研究","先行指標","顧客接点・感情労働・第三者危害","nahrgang-2011|mhlw-customer-manual","監視文化にしない|処罰より予防学習","2026-07-12"
"C72","重大度は暴力の有無だけでなく、脅威、差別・性、拘束時間、反復、追跡、公開範囲、権力差、健康影響で記述する。","実務原則","混合","重大度指標","顧客接点・感情労働・第三者危害","yagil-2008|lanctot-guay-2014","加算点だけで自動決定しない","2026-07-12"
"C73","対策成果は発生率だけでなく、退避時間、支援到達、再発、傷害、心理健康、休業、離職、顧客の正当な問題解決を追う。","実務原則","混合","多次元成果","顧客接点・感情労働・第三者危害","wassell-2009|who-mental-health-2022","因果評価の限界|負の外部性を確認","2026-07-12"
"C74","顧客満足・NPS・レビューと、ハラスメント・安全・労働者健康データを分離し、前者で後者を相殺しない。","実務原則","混合","指標分離","顧客接点・感情労働・第三者危害","schneider-1998|kellogg-2020","指標操作・選択偏り|個人ランキングを避ける","2026-07-12"
"C75","顧客からの正当な苦情・不便のデータは、従業員への責任追及だけでなく、製品、方針、権限、情報、アクセシビリティ改善へ戻す。","実務原則","サービス風土隣接研究","サービス改善","顧客接点・感情労働・第三者危害","bowen-schneider-2014|tokyo-customer-guideline","危害を正当化しない|従業員の発言を含める","2026-07-12"
"C76","方針・閾値・対応・再開条件の設計に、前線従業員、労働者代表、障害当事者・利用者、法務・安全・サービス担当を参加させる。","実務原則","公式指針・制度","共同設計","顧客接点・感情労働・第三者危害","ilo-r206|tokyo-customer-guideline","参加を承認儀礼にしない|反対意見を記録","2026-07-12"
"C77","取引先・施設管理者・プラットフォーム・委託元との契約に、通報、情報共有、対応停止、再発防止、費用・責任分担を定める。","実務原則","公式指針・制度","組織間協力","顧客接点・感情労働・第三者危害","japan-act-63-2025|ilo-c190","個人情報・守秘・労働者性を確認","2026-07-12"
"C78","利用制限・契約解除・入店禁止は、具体的根拠、範囲、期間、通知、例外、再審査を設け、恒久ブラックリストを避ける。","実務原則","予防原則に基づく推論","利用制限の適正手続","顧客接点・感情労働・第三者危害","tokyo-customer-guideline|japan-appi","緊急時の即時措置は別|公共サービス・差別法を確認","2026-07-12"
"C79","録音・録画・通話分析は、目的、必要性、通知、アクセス、保存、二次利用、削除、従業員監視への転用を統治する。","実務原則","公式指針・制度","記録技術","顧客接点・感情労働・第三者危害","japan-appi|kellogg-2020","適法性・労使協議を確認|常時監視の萎縮効果","2026-07-12"
"C80","顧客・従業員の個人情報は、危険対応に必要な最小限を分離保管し、接客評価・営業・採用へ流用しない。","実務原則","公式指針・制度","データ最小化","顧客接点・感情労働・第三者危害","japan-appi|ilo-c190","法定保存・本人権利を確認","2026-07-12"
"C81","AIによる暴言・感情・危険検知を単独の停止・通報根拠にせず、誤検知、方言・障害・言語差、文脈、人の確認、異議を検証する。","実務原則","デジタル労働隣接研究","自動検知","顧客接点・感情労働・第三者危害","kellogg-2020|japan-disability-act","直接妥当性研究が限定|緊急時の補助と最終判断を分ける","2026-07-12"
"C82","生成AIの応答支援は、虚偽説明、権限超過、個人情報入力、顧客への非開示、従業員の自動評価を防ぐ。","実務原則","予防原則に基づく推論","AI応答支援","顧客接点・感情労働・第三者危害","kellogg-2020|japan-appi","技術変化が速い|専門業務・説明責任を確認","2026-07-12"
"C83","公開方針は、正当な申出を歓迎しつつ、許容しない行為、対応手順、合理的配慮、緊急連絡、プライバシー、見直しを示す。","実務原則","公式指針・制度","対外公開","顧客接点・感情労働・第三者危害","mhlw-customer-manual|mhlw-customer-guideline-2026|tokyo-customer-ordinance","威圧的掲示だけにしない|多言語・アクセス可能にする","2026-07-12"
"C84","令和7年法律第63号による事業主のカスタマーハラスメント防止措置義務は2026年10月1日に施行され、厚生労働省告示第51号の指針は2026年2月26日に公布済みである。","A","公式指針・制度","日本法の現行性","顧客接点・感情労働・第三者危害","mhlw-harassment-policy-2026|mhlw-customer-guideline-2026|japan-act-63-2025|japan-labor-policy-act","2026-07-12時点では施行前|施行後の改定・通達・Q&A・個別適用を更新","2026-07-12"
"C85","東京都条例は都内の各主体へ防止を求める枠組みとして読み、個別事案の違法性や一律のサービス拒否権を自動的に決めるものとしない。","A","公式指針・制度","東京都条例の範囲","顧客接点・感情労働・第三者危害","tokyo-customer-ordinance|tokyo-customer-guideline","罰則のない条例|国法・契約・業務責任を併読","2026-07-12"
"C86","ILO C190・R206は仕事の世界を広く捉える国際基準として利用し、批准・国内実施を確認せず日本の直接適用法とは表示しない。","A","公式指針・制度","国際基準の範囲","顧客接点・感情労働・第三者危害","ilo-c190|ilo-r206","批准状況・国内法を確認|比較原典","2026-07-12"
"C87","顧客の正当な異議を保障することと、労働者を暴力・ハラスメントから守ることを二者択一にしない。","実務原則","混合","権利の両立","顧客接点・感情労働・第三者危害","tokyo-customer-guideline|ilo-c190|japan-disability-act","事案ごとの比例・代替・救済","2026-07-12"
"C88","行政・医療・介護・教育など退出しにくい公共的サービスでは、担当者保護とサービス継続を分け、交代・別室・予約・代理・専門窓口を設計する。","実務原則","公式指針・制度","公共的サービス","顧客接点・感情労働・第三者危害","mhlw-customer-manual|japan-disability-act","法定義務・緊急性・専門職倫理を確認","2026-07-12"
"C89","事後の反応を「PTSD」「適応障害」等と管理職が診断せず、本人の困りごと、安全、就業調整、専門支援への希望を確認する。","実務原則","混合","非診断的支援","顧客接点・感情労働・第三者危害","lanctot-guay-2014|who-mental-health-2022","診断・治療は専門家|本人の選択と守秘","2026-07-12"
"C90","良い顧客対応制度とは、従業員に感情を隠させ続けることではなく、正当な問題解決と尊重あるサービスを保ちながら、危害を予防し、停止・支援・訂正できる仕組みである。","実務原則","混合","完成原則","顧客接点・感情労働・第三者危害","grandey-gabriel-2015|mhlw-customer-manual|ilo-c190|tokyo-customer-guideline","無危害を保証しない|継続監査・更新が必要","2026-07-12"
"C91","感情労働は笑顔・親しさだけでなく、平静、厳格さ、悲しみ、権威、悪い知らせの伝達等を求める仕事にも生じる。","A","感情労働直接研究","感情要求の多様性","顧客接点・感情労働・第三者危害","morris-feldman-1996|brotheridge-lee-2003","職業・文化・場面で適切な表出が異なる|感情種類を善悪評価にしない","2026-07-12"
"C92","従業員の差別、暴力、誤説明、権限濫用等を訴える申出は、公正に調査し、カスハラ方針で自動的に退けない。","実務原則","公式指針・制度","従業員行為への正当な苦情","顧客接点・感情労働・第三者危害","mhlw-customer-guideline-2026|tokyo-customer-guideline|japan-disability-act","申出方法の危害は別評価|相談者・被申立人双方の適正手続と安全","2026-07-12"
"C93","このナビでの感情労働は主に有償労働の職務要求を指し、家庭内のケア、段取り、関係維持等を含む日常語の広い用法とは区別して表示する。","実務原則","感情労働直接研究","用語の射程","顧客接点・感情労働・第三者危害","grandey-gabriel-2015|wharton-1993","無償・家庭内労働の価値を否定しない|引用時に定義を添える","2026-07-12"
