"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"C18","意味ある仕事は、技能多様性、仕事の完結性・重要性、自律性、フィードバック等の仕事設計と関係し得る。","A","仕事設計隣接研究","職務特性","仕事の意味・意義・天職観・職業アイデンティティ","hackman-1976|fried-1987|humphrey-2007","古い研究・相関を含む|全経路の支持は一様でない","2026-07-12"
"C19","仕事の重要性を「この仕事がなければ顧客が困る」という圧力だけで伝えず、権限・資源・回復を同時に設計する。","実務原則","仕事設計隣接研究","タスク重要性","仕事の意味・意義・天職観・職業アイデンティティ","grant-2008|grant-2007","特定職務・短期研究|使命感の搾取に注意","2026-07-12"
"C20","受益者との接触は持続や業績へ影響し得るが、接触量を一律に増やさず、第三者暴力・感情労働・守秘を評価する。","A","仕事設計隣接研究","受益者接触","仕事の意味・意義・天職観・職業アイデンティティ","grant-2007-impact|grant-2008","特定職務|健康・危害を直接検証しない","2026-07-12"
"C21","組織目的と日々の仕事のつながりを具体化することは意味づけを助け得るが、英雄物語やスローガンだけで再現できるとは限らない。","A","意味管理直接研究","目的接続","仕事の意味・意義・天職観・職業アイデンティティ","carton-2018","歴史的単一事例|後知恵・文脈依存","2026-07-12"
"C22","組織が意味を語ることと、働く人が意味を経験することを区別し、理念理解度を意味ある仕事の代理指標にしない。","A","意味管理直接研究","意味管理","仕事の意味・意義・天職観・職業アイデンティティ","lips-morris-2009|bailey-2017","質的・概念研究|解釈差","2026-07-12"
"C23","意味を組織が独占的に定義すると、本人の葛藤・空虚さを隠す実存的労働が生じ得る。","A","意味管理直接研究","実存的労働","仕事の意味・意義・天職観・職業アイデンティティ","bailey-2017|lips-morris-2009","概念・質的研究|発生率推定でない","2026-07-12"
"C24","「理念に共感できないなら辞めるべき」という二択にせず、不同意、複数の価値、役割境界、異動・退出の権利を守る。","不支持","予防原則に基づく推論","理念同調の強制","仕事の意味・意義・天職観・職業アイデンティティ","michaelson-2014|japan-labor-contract","重大な倫理違反は別途扱う","2026-07-12"
"C25","仕事外の家族、地域、学習、創作、余暇等も意味源であり、仕事を人生の唯一の意味源にしない。","A","基礎・隣接研究","複数の意味源","仕事の意味・意義・天職観・職業アイデンティティ","ward-2017|berg-2010","生活・文化差|資源格差","2026-07-12"
"C26","仕事の意味が低い時期を直ちに介入対象とせず、一時的な移行、疲労、悲嘆、生活優先、本人の選択を確認する。","実務原則","混合","時間変動","仕事の意味・意義・天職観・職業アイデンティティ","ward-2017|schabram-2023","縦断研究が限定","2026-07-12"
"C27","天職を生きることと満足・ウェルビーイング・主観的キャリア成功の関連は、天職を持てない人の欠陥や不幸を意味しない。","A","天職直接研究","天職結果の限界","仕事の意味・意義・天職観・職業アイデンティティ","duffy-2013-life|duffy-2014|xie-2016","観察研究|機会・所得等の交絡","2026-07-12"
"C28","天職は目的・情熱を支え得る一方、低賃金、長時間、自己犠牲、組織への搾取受容と結び付く場合がある。","A","天職直接研究","天職の両刃性","仕事の意味・意義・天職観・職業アイデンティティ","bunderson-2009","単一職業・質的|一般化制約","2026-07-12"
"C29","ケア、教育、医療、芸術、研究、NPO等の仕事を「好きだから」「使命だから」と無償化・低賃金化しない。","実務原則","混合","使命感の搾取","仕事の意味・意義・天職観・職業アイデンティティ","bunderson-2009|ilo-decent-work|japan-labor-standards","職種・契約・法域差","2026-07-12"
"C30","天職を持つ人の追加努力や組織市民行動を自発性だけで説明せず、評価、雇用不安、顧客・患者、仲間への責任圧力を調べる。","実務原則","天職直接研究","圧力と自発性","仕事の意味・意義・天職観・職業アイデンティティ","bunderson-2009|gagne-2005|xie-2017","質的・観察・理論研究を含む","2026-07-12"
"C31","天職が現在の仕事で満たされないとき、仕事内外のクラフティング、学習、複業、余暇、転職等の複数経路を検討する。","A","天職直接研究","未回答の天職","仕事の意味・意義・天職観・職業アイデンティティ","berg-2010","質的・自己選択|時間・所得・家族資源差","2026-07-12"
"C32","未回答の天職を副業・余暇で追うことを推奨する際、過重労働、競業、知財、ケア、回復時間を点検する。","実務原則","天職直接研究","複業と回復","仕事の意味・意義・天職観・職業アイデンティティ","berg-2010|japan-labor-contract","個別契約・法務確認|持続性","2026-07-12"
"C33","天職尺度の得点から特定職業への適性、離職すべき時期、採用価値を判定しない。","不支持","天職直接研究","尺度の禁止用途","仕事の意味・意義・天職観・職業アイデンティティ","dobrow-2011|dik-2009","定義差|自己報告|予測妥当性不足","2026-07-12"
"C34","天職の宗教的・超越的意味を尊重しつつ、宗教・非宗教いずれかの語りを職場で強制しない。","実務原則","天職直接研究","宗教と文化","仕事の意味・意義・天職観・職業アイデンティティ","dik-2009|elangovan-2010","信教・文化・開示の自由","2026-07-12"
"C35","ジョブ・クラフティングは課題、関係、認知、要求度、資源の変更を含み、単なるポジティブ思考ではない。","A","クラフティング直接研究","定義","仕事の意味・意義・天職観・職業アイデンティティ","wrzesniewski-2001|tims-2010","理論系統・尺度差","2026-07-12"
"C36","ジョブ・クラフティングの平均的関連は方向により異なり、要求を減らす行動を一律に回避・悪としない。","A","クラフティング直接研究","接近・予防","仕事の意味・意義・天職観・職業アイデンティティ","rudolph-2017|lichtenthaler-2019","相関研究中心|安全・健康上必要な低減もある","2026-07-12"
"C37","クラフティング介入は一部結果を改善し得るが、研究数・追跡が限定され、組織的な仕事再設計の代替ではない。","A","クラフティング直接研究","介入効果","仕事の意味・意義・天職観・職業アイデンティティ","oprea-2019","小規模研究基盤|個人介入中心","2026-07-12"
"C38","本人の意味づけ変更で過大要求、低賃金、危険、差別、無権限を受け入れさせない。","不支持","公式指針・制度","認知的クラフティングの限界","仕事の意味・意義・天職観・職業アイデンティティ","wrzesniewski-2001|ilo-fundamental-rights|who-ilo-2022","権利・危険を先に改善","2026-07-12"
"C39","仕事を変える裁量がある人だけを対象にせず、現場・短時間・派遣・委託・障害のある人へ共同設計経路を用意する。","実務原則","混合","クラフティング機会の公平性","仕事の意味・意義・天職観・職業アイデンティティ","lysova-2019|ilo-decent-work","契約・権限差|参加負担","2026-07-12"
"C40","個人のクラフティングが同僚への負担移転、品質低下、安全リスク、見えない仕事を生まないか確認する。","実務原則","クラフティング直接研究","相互依存と外部性","仕事の意味・意義・天職観・職業アイデンティティ","tims-2010|rudolph-2017","直接的なチーム介入研究は限定","2026-07-12"
"C41","専門職アイデンティティは実務・他者・フィードバックを通じて形成され、研修で一度決まるものではない。","A","アイデンティティ直接研究","専門職形成","仕事の意味・意義・天職観・職業アイデンティティ","ibarra-1999|pratt-2006","特定専門職・質的研究","2026-07-12"
"C42","移行期には複数の仮の自己を安全に試せる観察、実践、フィードバック、ロールモデルを用意する。","A","アイデンティティ直接研究","仮の自己","仕事の意味・意義・天職観・職業アイデンティティ","ibarra-1999","特定専門職|模倣と自己決定を区別","2026-07-12"
"C43","職業アイデンティティの強さを専門性や倫理性の証明にせず、実際の能力・行動・説明責任を別に評価する。","実務原則","アイデンティティ直接研究","同一化と能力","仕事の意味・意義・天職観・職業アイデンティティ","brown-2015|pratt-2006","自己概念と実務能力は別","2026-07-12"
"C44","個人と職業の境界の望ましい位置は一様でなく、統合・分離・妥協等の本人の戦術を尊重する。","A","アイデンティティ直接研究","境界調整","仕事の意味・意義・天職観・職業アイデンティティ","kreiner-2006","質的・職業差|生活段階で変化","2026-07-12"
"C45","組織が「プロなら私生活を犠牲にする」といった職業アイデンティティ規範を利用しない。","不支持","予防原則に基づく推論","専門職規範の搾取","仕事の意味・意義・天職観・職業アイデンティティ","kreiner-2006|japan-labor-standards","専門倫理と自己犠牲を分ける","2026-07-12"
"C46","肯定的な職業・役割アイデンティティを一つの理想像に固定せず、複数性、調和、切替、境界管理を支援する。","A","アイデンティティ直接研究","複数・肯定的アイデンティティ","仕事の意味・意義・天職観・職業アイデンティティ","caza-2018|dutton-2010","質的・概念研究|複業制度差|肯定性の強制を避ける","2026-07-12"
"C47","職業移行時の自己物語は適応を助け得るが、分かりやすい成長物語を本人へ強制しない。","A","アイデンティティ直接研究","物語的アイデンティティ","仕事の意味・意義・天職観・職業アイデンティティ","ibarra-2010","概念論|語りの能力・文化差","2026-07-12"
"C48","履歴書・面接・社内発表での一貫したキャリア物語を、人の価値・真実性の唯一の証拠にしない。","不支持","予防原則に基づく推論","物語の評価悪用","仕事の意味・意義・天職観・職業アイデンティティ","ibarra-2010|japan-appi","非線形キャリア・障害・ケア・失職","2026-07-12"
"C49","失職、異動、降格、引退、資格喪失、病気、AI導入等で仕事関連アイデンティティが失われる可能性を移行支援に含める。","A","アイデンティティ直接研究","アイデンティティ喪失","仕事の意味・意義・天職観・職業アイデンティティ","conroy-2014","概念論|出来事・本人差","2026-07-12"
"C50","アイデンティティ喪失を直ちに成長機会と呼ばず、悲嘆、怒り、経済損失、時間、支援、本人の意味づけを扱う。","実務原則","アイデンティティ直接研究","喪失と回復","仕事の意味・意義・天職観・職業アイデンティティ","conroy-2014","回復軌道の個人差|医療診断でない","2026-07-12"
"C51","アイデンティティ脅威への防御反応を性格欠陥とせず、脅威の発生源、権力、実害、回復資源を調べる。","A","アイデンティティ直接研究","アイデンティティ脅威","仕事の意味・意義・天職観・職業アイデンティティ","petriglieri-2011","概念論|認知と制度的危害を分ける","2026-07-12"
"C52","職種名・資格・部署変更を発表する前に、役割、社会的地位、関係、将来像への影響を説明・協議する。","実務原則","混合","変更時の手続","仕事の意味・意義・天職観・職業アイデンティティ","conroy-2014|japan-labor-contract","個別の配置・労務法を確認","2026-07-12"
"C53","独立専門職・ギグ労働者の意味とアイデンティティを自己管理能力だけにせず、ルーティン、人、場所、目的、経済・制度保障を扱う。","A","アイデンティティ直接研究","保持環境","仕事の意味・意義・天職観・職業アイデンティティ","petriglieri-2019","高技能独立職中心|低所得ギグへの一般化制約","2026-07-12"
"C54","コワーキングやコミュニティ参加をギグ労働の不安定所得・権利不足の代替にしない。","実務原則","混合","ギグ支援の境界","仕事の意味・意義・天職観・職業アイデンティティ","petriglieri-2019|ilo-decent-work","労働者性・法域差|参加費・時間","2026-07-12"
"C55","汚れ仕事は身体的・社会的・道徳的汚名の異なる源を持ち、職業そのものや従事者を「汚い人」とラベル付けしない。","A","アイデンティティ直接研究","汚れ仕事","仕事の意味・意義・天職観・職業アイデンティティ","ashforth-1999","概念類型|文化・職業差","2026-07-12"
"C56","汚名に対抗する誇りや再解釈は従事者を支え得るが、危険、低賃金、差別、第三者被害を正常化しない。","A","アイデンティティ直接研究","汚名正常化の限界","仕事の意味・意義・天職観・職業アイデンティティ","ashforth-2007|ilo-fundamental-rights","質的研究|保護と美化を分ける","2026-07-12"
"C57","「社会に不可欠な仕事」という称賛を、要員・賃金・安全・休息・発言の改善と切り離さない。","実務原則","公式指針・制度","称賛と条件","仕事の意味・意義・天職観・職業アイデンティティ","ilo-decent-work|who-ilo-2022|japan-osh-act","称賛自体の効果研究は限定","2026-07-12"
"C58","本人が自分の仕事を無用・無意味と感じる経験を、俗語の職業ランキングや外部者の断定に変えない。","A","意味喪失直接研究","無意味感","仕事の意味・意義・天職観・職業アイデンティティ","soffia-2022","自己報告・欧州|職務全体と一部タスクを分ける","2026-07-12"
"C59","「ブルシット・ジョブ」という語は学術的に確定した診断名ではなく、無用感、疎外、裁量、支援、タスク構成へ分解する。","A","意味喪失直接研究","俗語の境界","仕事の意味・意義・天職観・職業アイデンティティ","soffia-2022|morgeson-2006","操作化・因果の限界|侮蔑語の使用に注意","2026-07-12"
"C60","自動化・AIで不要になるタスクと、顧客・社会・同僚への価値、職業アイデンティティ、再配置を別々に検討する。","実務原則","混合","AIと意味","仕事の意味・意義・天職観・職業アイデンティティ","conroy-2014|mhlw-jobtag","技術変化が速い|失職確率を推定しない","2026-07-12"
"C61","AIが職務記述・価値観回答から「あなたの天職」を確定したり、人事へ適合度を通知したりしない。","不支持","公式指針・制度","AI天職診断の禁止","仕事の意味・意義・天職観・職業アイデンティティ","mhlw-jobtag|japan-appi","妥当性・説明・差別・目的外利用","2026-07-12"
"C62","職業情報サイトは探索材料であり、統計的類似や適性結果を本人の可能性・価値の上限にしない。","実務原則","公式指針・制度","職業情報の境界","仕事の意味・意義・天職観・職業アイデンティティ","mhlw-jobtag","職業分類・統計・更新の限界","2026-07-12"
"C63","ジョブ・カード等の振り返りは本人の自己理解を支えるために用い、評価者へ私的価値・葛藤の開示を強制しない。","実務原則","公式指針・制度","キャリア記録の守秘","仕事の意味・意義・天職観・職業アイデンティティ","mhlw-jobcard|japan-appi","利用目的・アクセス・保存期間","2026-07-12"
"C64","キャリアコンサルティングは本人の自己決定を支援し、組織都合の異動・退職へ誘導する面談と区別する。","実務原則","公式指針・制度","キャリア支援の独立性","仕事の意味・意義・天職観・職業アイデンティティ","mhlw-career-consulting|japan-vocational-act","守秘・利益相反・資格範囲","2026-07-12"
"C65","職場内キャリア相談では相談内容、人事への共有範囲、例外、記録、撤回・訂正を事前に説明する。","実務原則","公式指針・制度","相談ガバナンス","仕事の意味・意義・天職観・職業アイデンティティ","mhlw-career-consulting|japan-appi","法的・安全上の例外を説明","2026-07-12"
"C66","道徳的苦痛は正しい行為が分かっていても制度・権力・資源で実行できない苦痛等を指し、一般的ストレスと分ける。","A","道徳的葛藤隣接研究","道徳的苦痛","仕事の意味・意義・天職観・職業アイデンティティ","epstein-2009|riedel-2022","医療中心|定義・測定の異質性","2026-07-12"
"C67","道徳的負傷は軍事・臨床由来の発展途上概念であり、職場の不満や燃え尽きを一律に診断しない。","A","道徳的葛藤隣接研究","道徳的負傷の境界","仕事の意味・意義・天職観・職業アイデンティティ","litz-2009|riedel-2022","職場直接性限定|正式診断名でない|トラウマ概念の拡張注意","2026-07-12"
"C68","反復する道徳的妥協が残余・増幅を生み得るため、個人の回復力研修だけでなく決定権・要員・倫理相談・異議経路を変える。","A","道徳的葛藤隣接研究","制度的予防","仕事の意味・意義・天職観・職業アイデンティティ","epstein-2009|who-work-2022","医療・概念研究中心|介入証拠限定","2026-07-12"
"C69","公益通報や倫理的異議を「組織の使命に共感していない」と扱わず、保護・独立調査・報復防止へ接続する。","実務原則","公式指針・制度","倫理的発言","仕事の意味・意義・天職観・職業アイデンティティ","japan-whistleblower|michaelson-2014","法の適用要件・通報先を確認","2026-07-12"
"C70","仕事の社会的影響を語る際、受益者だけでなく被害を受ける人、環境、将来世代、外部化された負担も確認する。","実務原則","倫理隣接研究","影響の両面","仕事の意味・意義・天職観・職業アイデンティティ","michaelson-2014|un-sdg8","影響評価の範囲・不確実性","2026-07-12"
"C71","本人が有害・違法・欺瞞的と考える仕事へ「意味を見出す」ことを求めず、拒否・相談・配置・通報・退出を検討する。","不支持","公式指針・制度","倫理的拒否","仕事の意味・意義・天職観・職業アイデンティティ","japan-whistleblower|japan-labor-contract|ilo-fundamental-rights","個別法的助言は専門確認","2026-07-12"
"C72","組織理念の社会貢献表現と実際の事業・製品・顧客結果を分け、意味のウォッシングを監査する。","実務原則","意味管理直接研究","意味ウォッシング","仕事の意味・意義・天職観・職業アイデンティティ","lips-morris-2009|michaelson-2014","評価基準・データの不確実性","2026-07-12"
"C73","意味ある仕事の測定では、肯定的意味だけでなく無意味感、矛盾、喪失、搾取、道徳的葛藤を別に尋ねる。","実務原則","混合","両面測定","仕事の意味・意義・天職観・職業アイデンティティ","bailey-2017|soffia-2022|bunderson-2009","否定項目を診断にしない","2026-07-12"
"C74","平均得点だけでなく職種、階層、雇用形態、勤務帯、拠点、障害、ケア責任等による意味・権利・機会の分布を点検する。","実務原則","混合","分布と公平性","仕事の意味・意義・天職観・職業アイデンティティ","lysova-2019|ilo-decent-work|japan-appi","属性収集の必要性・小セル保護","2026-07-12"
"C75","自由記述や面談は意味の多義性を捉えるが、宗教、政治、健康、家族、葛藤等の私的情報を評価へ流用しない。","実務原則","公式指針・制度","質的データ保護","仕事の意味・意義・天職観・職業アイデンティティ","japan-appi|lips-morris-2009","再特定・守秘・アクセス管理","2026-07-12"
"C76","意味ある仕事尺度の項目・翻訳・得点基準は権利と妥当性を確認し、独自に改変した尺度を同じ名称で使わない。","実務原則","意味ある仕事直接研究","尺度ガバナンス","仕事の意味・意義・天職観・職業アイデンティティ","steger-2012|lips-wiersma-2012","尺度権利・測定等値性","2026-07-12"
"C77","職業アイデンティティの測定を「会社の顔らしさ」「プロらしさ」という曖昧な評価項目にしない。","不支持","アイデンティティ直接研究","評価基準の禁止","仕事の意味・意義・天職観・職業アイデンティティ","brown-2015|kreiner-2006","同質化・属性バイアス","2026-07-12"
"C78","組織目的、職務特性、他者への影響、本人の価値、権利・条件を同じ設計図で可視化する。","実務原則","混合","統合設計","仕事の意味・意義・天職観・職業アイデンティティ","lysova-2019|humphrey-2007|michaelson-2014","各層の因果証拠は異なる","2026-07-12"
"C79","仕事の受益者と負の影響、成果までの経路、本人が変えられる範囲をチームで確認する。","実務原則","仕事設計隣接研究","インパクト地図","仕事の意味・意義・天職観・職業アイデンティティ","grant-2007|grant-2008","遠い成果の帰属に注意","2026-07-12"
"C80","無意味に見える作業は廃止、簡素化、自動化、統合、ローテーション、結果の可視化を検討し、物語だけで正当化しない。","実務原則","仕事設計隣接研究","タスク再設計","仕事の意味・意義・天職観・職業アイデンティティ","morgeson-2006|soffia-2022","自動化の雇用・品質影響","2026-07-12"
"C81","重要だが見えない保守、清掃、管理、調整、ケアの仕事を可視化し、称賛だけでなく要員・評価・報酬へ反映する。","実務原則","混合","不可視労働","仕事の意味・意義・天職観・職業アイデンティティ","ashforth-1999|ilo-decent-work","職種間比較・ジェンダー化に注意","2026-07-12"
"C82","理念対話は正解を教える研修でなく、仕事の実態、矛盾、被害、異論、改善案を安全に扱う場にする。","実務原則","意味管理直接研究","理念対話","仕事の意味・意義・天職観・職業アイデンティティ","lips-morris-2009|bailey-2017","発言安全・報復防止が前提","2026-07-12"
"C83","管理職は部下へ意味を注入するのではなく、仕事の目的・影響・裁量・資源・葛藤を一緒に確認する。","実務原則","混合","管理職の役割","仕事の意味・意義・天職観・職業アイデンティティ","carton-2018|gagne-2005|who-work-2022","単一事例・理論を含む","2026-07-12"
"C84","個人の仕事の意味を1on1の必須質問にせず、回答しない・今は分からない・仕事外を優先する選択を認める。","実務原則","予防原則に基づく推論","開示の任意性","仕事の意味・意義・天職観・職業アイデンティティ","japan-appi|ward-2017","権力差・記録利用","2026-07-12"
"C85","仕事の意味が急に低下した場合、業務変更、関係、倫理葛藤、疲労、差別、健康、生活出来事を非診断的に確認する。","実務原則","混合","変化の把握","仕事の意味・意義・天職観・職業アイデンティティ","bailey-2019|conroy-2014|who-work-2022","医療診断でない|本人の守秘","2026-07-12"
"C86","介入は事前に対象、理論、実装、成果、望まない効果、中止条件を定め、意味得点だけで成功判定しない。","実務原則","混合","介入評価","仕事の意味・意義・天職観・職業アイデンティティ","oprea-2019|bailey-2019","比較介入研究が限定","2026-07-12"
"C87","成果は意味、無意味感、天職、アイデンティティ、権利、賃金、時間、安全、健康、発言、離職、品質を多次元で追う。","実務原則","混合","多次元成果","仕事の意味・意義・天職観・職業アイデンティティ","allan-2019|ilo-decent-work|who-ilo-2022","遠い成果ほど他要因が多い","2026-07-12"
"C88","短期の感動・理念共感ではなく、3・6・12か月後の仕事条件、行動、健康、葛藤、持続性を追う。","実務原則","混合","持続性","仕事の意味・意義・天職観・職業アイデンティティ","duffy-2014|oprea-2019","長期介入研究が限定|追跡脱落","2026-07-12"
"C89","施策が効かなければ従業員の価値観不足とせず、仕事、権利、実装、対象、理論、経営行動を見直す。","実務原則","混合","失敗からの学習","仕事の意味・意義・天職観・職業アイデンティティ","bailey-2017|lysova-2019","複数要因|否定的結果も公開","2026-07-12"
"C90","公開するのは定義、方法、保護済み集計、限界、訂正履歴であり、個人の価値観・天職・宗教・葛藤・相談記録ではない。","実務原則","公式指針・制度","公共性と保護","仕事の意味・意義・天職観・職業アイデンティティ","japan-appi|mhlw-jobcard","再特定・スティグマ・目的外利用","2026-07-12"
"C91","意味ある仕事は常に高い安定状態とは限らず、特定の出来事・関係・成果で一時的に強く経験される可能性を残す。","A","意味ある仕事直接研究","時間と出来事","仕事の意味・意義・天職観・職業アイデンティティ","bailey-2019|ward-2017","日内・長期の直接研究は限定|測定時点依存","2026-07-12"
"C92","個人が感じる意味、チームで共有される目的、組織が掲げる使命を別水準として測り、一致を前提にしない。","実務原則","意味管理直接研究","水準の分離","仕事の意味・意義・天職観・職業アイデンティティ","rosso-2010|carton-2018|lips-morris-2009","集団集約の条件|単一事例・概念研究を含む","2026-07-12"
"C93","本人にとって強く意味ある仕事であることは、その仕事・製品・組織が倫理的・社会的に善である証明ではない。","A","倫理隣接研究","主観的意味と倫理","仕事の意味・意義・天職観・職業アイデンティティ","michaelson-2014|yeoman-2014","規範的議論を含む|影響評価が別途必要","2026-07-12"
"C94","リーダーの目的物語だけでなく、現場、顧客、影響を受ける第三者、異論者の意味づけと証拠を含める。","実務原則","意味管理直接研究","意味形成への参加","仕事の意味・意義・天職観・職業アイデンティティ","carton-2018|lips-morris-2009","直接比較介入研究は限定|権力差・報復防止","2026-07-12"
"C95","意味ある仕事を増やす施策が、仕事外の生活、休息、異動・退出、意味を求めない選択を狭めていないかを中止基準に含める。","実務原則","混合","望まない効果","仕事の意味・意義・天職観・職業アイデンティティ","bunderson-2009|ward-2017|ilo-decent-work","長期介入研究が限定|本人の選好差","2026-07-12"
