"id","authors","year","title","journal","doi","type","evidence_role","status","population","sample","method","finding","limitations","source_url","last_human_verified"
"pruitt-1993","Pruitt, D. G. et al.","1993","Long-Term Success in Mediation","Law and Human Behavior, 17(3), 313–330","10.1007/BF01044513","longitudinal mediation study","介入・実証研究","peer-reviewed","紛争当事者","調停事例","合意と長期履行の予測因子を追跡","合意形成と長期的な持続は同一でないことを示す","法・地域紛争中心|職場への直接性限定","https://doi.org/10.1007/BF01044513","2026-07-12"
"bingham-1997","Bingham, L. B.","1997","Mediating Employment Disputes: Perceptions of REDRESS at the United States Postal Service","Review of Public Personnel Administration, 17(3), 20–30","10.1177/0734371X9701700302","program evaluation","介入・実証研究","peer-reviewed","雇用紛争当事者","米国郵政の調停制度","雇用紛争調停の利用者認知を評価","調停の公正・満足等を検討","単一大規模公的組織|自己選択・自己報告|法制度依存","https://doi.org/10.1177/0734371X9701700302","2026-07-12"
"latreille-2012","Latreille, P. L., Buscha, F., & Conte, A.","2012","Are You Experienced? SME Use of and Attitudes towards Workplace Mediation","The International Journal of Human Resource Management, 23(3), 590–606","10.1080/09585192.2012.641082","survey study","介入・実証研究","peer-reviewed","英国の中小企業","企業調査標本","中小企業の職場調停利用・態度を分析","調停利用は組織規模、経験、制度能力等と関係することを報告","英国中小企業|観察調査|利用と効果を区別","https://doi.org/10.1080/09585192.2012.641082","2026-07-12"
"saundry-2013","Saundry, R. et al.","2013","Reframing Resolution: Managing Conflict and Resolving Individual Employment Disputes in the Contemporary Workplace","Acas Research Paper 01/13","","official workplace study","公式指針・制度","official","英国職場","事例・実務調査","紛争の早期・非公式・公式解決の実態を検討","現場管理、HR、代表、制度能力の相互作用を整理","英国制度|事例研究|非公式解決を強制しない","https://www.acas.org.uk/research-and-commentary/reframing-resolution-managing-conflict-and-resolving-individual-employment-disputes","2026-07-12"
"andersson-pearson-1999","Andersson, L. M., & Pearson, C. M.","1999","Tit for Tat? The Spiraling Effect of Incivility in the Workplace","Academy of Management Review, 24(3), 452–471","10.2307/259136","conceptual model","基礎理論・測定","peer-reviewed","職場の無作法","理論文献","低強度の無礼が相互作用で拡大するモデルを提示","意図が曖昧な無礼も連鎖し得ると整理","概念論|incivility概念で差別・暴力を薄めない","https://doi.org/10.2307/259136","2026-07-12"
"cortina-2001","Cortina, L. M. et al.","2001","Incivility in the Workplace: Incidence and Impact","Journal of Occupational Health Psychology, 6(1), 64–80","10.1037/1076-8998.6.1.64","field survey","介入・実証研究","peer-reviewed","公的部門従業員","大規模職域標本","無作法の経験、属性、仕事・健康結果を分析","無作法が広く経験され、満足・離職・健康等と関連","横断自己報告|単一組織群|意図を確定しない","https://doi.org/10.1037/1076-8998.6.1.64","2026-07-12"
"porath-erez-2007","Porath, C. L., & Erez, A.","2007","Does Rudeness Really Matter?","Academy of Management Journal, 50(5), 1181–1197","10.5465/amj.2007.20159919","laboratory experiments","介入・実証研究","peer-reviewed","実験参加者","複数実験","無礼を受ける・目撃することと課題成果を検討","無礼が認知資源・業績・創造性を損なう可能性を報告","実験中心|短期課題|実職場の権力・反復性","https://doi.org/10.5465/amj.2007.20159919","2026-07-12"
"hershcovis-2007","Hershcovis, M. S. et al.","2007","Predicting Workplace Aggression: A Meta-Analysis","Journal of Applied Psychology, 92(1), 228–238","10.1037/0021-9010.92.1.228","meta-analysis","統合研究","peer-reviewed","職場攻撃研究","統合研究群","個人・状況要因と攻撃行動を統合","不公正、対人葛藤、制約等の関連を整理","自己報告・横断研究が多い|被害者非難に使わない","https://doi.org/10.1037/0021-9010.92.1.228","2026-07-12"
"hershcovis-barling-2010","Hershcovis, M. S., & Barling, J.","2010","Towards a Multi-Foci Approach to Workplace Aggression","Journal of Organizational Behavior, 31(1), 24–44","10.1002/job.621","meta-analytic comparison","統合研究","peer-reviewed","職場攻撃研究","統合研究群","上司・同僚・部下等の加害主体別に結果を比較","同じ行為でも権力・主体により影響が異なり得る","研究の異質性|相関研究中心","https://doi.org/10.1002/job.621","2026-07-12"
"nielsen-einarsen-2012","Nielsen, M. B., & Einarsen, S.","2012","Outcomes of Exposure to Workplace Bullying: A Meta-Analytic Review","Work & Stress, 26(4), 309–332","10.1080/02678373.2012.734709","meta-analysis","統合研究","peer-reviewed","職場いじめ研究","統合研究群","いじめ曝露と健康・態度・行動結果を統合","いじめ曝露は精神健康、身体症状、満足、離職意向等と関連","自己報告・観察研究中心|診断ではない","https://doi.org/10.1080/02678373.2012.734709","2026-07-12"
"verkuil-2015","Verkuil, B., Atasayi, S., & Molendijk, M. L.","2015","Workplace Bullying and Mental Health: A Meta-Analysis on Cross-Sectional and Longitudinal Data","PLOS ONE, 10(8), e0135225","10.1371/journal.pone.0135225","meta-analysis","統合研究","peer-reviewed","職場いじめ研究","横断・縦断研究群","いじめと抑うつ・不安・ストレス等を統合","縦断でも双方向関連を含む精神健康との関連を報告","自己報告|因果方向が複雑|医療診断ではない","https://doi.org/10.1371/journal.pone.0135225","2026-07-12"
"willness-2007","Willness, C. R., Steel, P., & Lee, K.","2007","A Meta-Analysis of the Antecedents and Consequences of Workplace Sexual Harassment","Personnel Psychology, 60(1), 127–162","10.1111/j.1744-6570.2007.00067.x","meta-analysis","統合研究","peer-reviewed","職場セクシュアルハラスメント研究","統合研究群","組織風土、経験、仕事・健康結果を統合","寛容な組織風土等と経験、健康・態度の不良が関連","自己報告・観察研究中心|法的定義・属性の多様性を別途確認","https://doi.org/10.1111/j.1744-6570.2007.00067.x","2026-07-12"
"escartin-2016","Escartín, J.","2016","Insights into Workplace Bullying: Psychosocial Drivers and Effective Interventions","Psychology Research and Behavior Management, 9, 157–169","10.2147/PRBM.S91211","narrative review","統合研究","peer-reviewed","職場いじめ","主要研究","原因・介入・予防を整理","個人・チーム・組織レベルの多層予防が必要と整理","ナラティブレビュー|介入比較試験が限定","https://doi.org/10.2147/PRBM.S91211","2026-07-12"
"morrison-2014","Morrison, E. W.","2014","Employee Voice and Silence","Annual Review of Organizational Psychology and Organizational Behavior, 1, 173–197","10.1146/annurev-orgpsych-031413-091328","annual review","統合研究","peer-reviewed","従業員の発言・沈黙","主要研究","発言・沈黙の動機、対象、結果を統合","沈黙は同意ではなく、恐れ・無力感・関係保護等から生じ得る","ナラティブレビュー|発言を常に安全・有益としない","https://doi.org/10.1146/annurev-orgpsych-031413-091328","2026-07-12"
"detert-edmondson-2011","Detert, J. R., & Edmondson, A. C.","2011","Implicit Voice Theories","Academy of Management Journal, 54(3), 461–488","10.5465/amj.2011.61967925","multimethod field study","介入・実証研究","peer-reviewed","従業員","複数研究","上司へ発言しない暗黙の信念を検討","権威へ異議を言わない等の共有信念が発言を抑える可能性","自己報告・米国中心|暗黙理論を個人欠陥にしない","https://doi.org/10.5465/amj.2011.61967925","2026-07-12"
"burris-2012","Burris, E. R.","2012","The Risks and Rewards of Speaking Up","Academy of Management Journal, 55(4), 851–875","10.5465/amj.2010.0562","field studies","介入・実証研究","peer-reviewed","従業員・管理職","複数職域研究","支持的・挑戦的発言への管理職評価を分析","挑戦的発言者が価値をもたらしても不利益評価を受け得る","観察研究|発言内容・関係・文化依存","https://doi.org/10.5465/amj.2010.0562","2026-07-12"
"kish-gephart-2009","Kish-Gephart, J. J. et al.","2009","Silenced by Fear: The Nature, Sources, and Consequences of Fear at Work","Research in Organizational Behavior, 29, 163–193","10.1016/j.riob.2009.07.002","integrative review","統合研究","peer-reviewed","職場の恐れ・沈黙","主要研究","恐れの源泉と個人・組織結果を整理","権力・不確実性・過去の処遇が沈黙を支えると整理","ナラティブレビュー|恐れの測定・文化差","https://doi.org/10.1016/j.riob.2009.07.002","2026-07-12"
"miceli-2008","Miceli, M. P., Near, J. P., & Dworkin, T. M.","2008","Whistle-Blowing in Organizations","Routledge","","research monograph","統合研究","peer-reviewed","公益通報・不正報告","研究蓄積","通報決定、組織反応、報復等を統合","通報を通常の対人葛藤と分け、報復防止の必要を整理","書籍|法制度は更新確認|事案・証拠保全を重視","https://www.routledge.com/Whistle-Blowing-in-Organizations/Miceli-Near-Dworkin/p/book/9780415967266","2026-07-12"
"kim-2004","Kim, P. H. et al.","2004","Removing the Shadow of Suspicion: The Effects of Apology versus Denial for Repairing Competence- versus Integrity-Based Trust Violations","Journal of Applied Psychology, 89(1), 104–118","10.1037/0021-9010.89.1.104","laboratory experiments","介入・実証研究","peer-reviewed","信頼違反を評価する参加者","複数実験","謝罪・否認と能力・誠実性違反の組合せを検討","修復反応は違反の種類と対応で異なることを示す","実験シナリオ|実際の被害・法的責任へ単純適用しない","https://doi.org/10.1037/0021-9010.89.1.104","2026-07-12"
"dirks-2009","Dirks, K. T., Lewicki, R. J., & Zaheer, A.","2009","Repairing Relationships within and between Organizations","Academy of Management Review, 34(1), 68–84","10.5465/amr.2009.35713285","integrative framework","基礎理論・測定","peer-reviewed","組織内外関係","理論・研究","交換、否定的感情、アイデンティティから修復を整理","言葉だけでなく構造・行動・時間を含む修復枠組みを提示","概念統合|介入効果は手段ごとに異なる","https://doi.org/10.5465/amr.2009.35713285","2026-07-12"
"tomlinson-mayer-2009","Tomlinson, E. C., & Mayer, R. C.","2009","The Role of Causal Attribution Dimensions in Trust Repair","Academy of Management Review, 34(1), 85–104","10.5465/amr.2009.35713291","conceptual model","基礎理論・測定","peer-reviewed","信頼修復","理論文献","原因帰属と謝罪・説明・再発防止の関係を理論化","修復は責任、統制可能性、安定性の判断と関係すると整理","概念モデル|被害者に信頼回復義務を課さない","https://doi.org/10.5465/amr.2009.35713291","2026-07-12"
"lewicki-brinsfield-2017","Lewicki, R. J., & Brinsfield, C.","2017","Trust Repair","Annual Review of Organizational Psychology and Organizational Behavior, 4, 287–313","10.1146/annurev-orgpsych-032516-113147","annual review","統合研究","peer-reviewed","信頼違反・修復","主要研究","謝罪、補償、否認、構造改革等を統合","修復可能性は違反、関係、対応、時間で変わる","実験研究が多い|赦し・和解・再契約を区別","https://doi.org/10.1146/annurev-orgpsych-032516-113147","2026-07-12"
"fehr-2010","Fehr, R., Gelfand, M. J., & Nag, M.","2010","The Road to Forgiveness: A Meta-Analytic Synthesis of Its Situational and Dispositional Correlates","Psychological Bulletin, 136(5), 894–914","10.1037/a0019993","meta-analysis","統合研究","peer-reviewed","対人違反・赦し研究","統合研究群","謝罪、共感、関係、性向等と赦しを統合","謝罪等は赦しと関連するが、赦しは自動・義務ではない","職場直接研究に限定されない|自己報告・相関研究|赦しを強制しない","https://doi.org/10.1037/a0019993","2026-07-12"
"wenzel-2008","Wenzel, M. et al.","2008","Retributive and Restorative Justice","Law and Human Behavior, 32, 375–389","10.1007/s10979-007-9116-6","theoretical and experimental review","統合研究","peer-reviewed","違反後の正義反応","理論・実験研究","応報と修復の心理的機能を比較","価値確認、地位、関係修復など異なる必要を整理","法・社会心理中心|職場制度へ直接移植しない","https://doi.org/10.1007/s10979-007-9116-6","2026-07-12"
"okimoto-wenzel-2009","Okimoto, T. G., & Wenzel, M.","2009","Punishment as Restoration of Group and Offender Values Following a Transgression: Value Consensus through Symbolic Labelling and Offender Reform","European Journal of Social Psychology, 39(3), 346–367","10.1002/ejsp.537","experimental studies","介入・実証研究","peer-reviewed","違反判断参加者","実験研究","制裁の象徴的・修復的意味を検討","制裁と修復は単純な二者択一ではない可能性を示す","実験中心|職場の具体的安全・法的義務は別途","https://doi.org/10.1002/ejsp.537","2026-07-12"
"shnabel-nadler-2008","Shnabel, N., & Nadler, A.","2008","A Needs-Based Model of Reconciliation","Journal of Personality and Social Psychology, 94(1), 116–132","10.1037/0022-3514.94.1.116","experimental studies","介入・実証研究","peer-reviewed","被害・加害の集団間関係","複数実験","被害側の力・地位、加害側の道徳的受容の必要を検討","立場により修復に必要な承認が異なる可能性を示す","集団間実験|職場直接性限定|二者役割の固定化に注意","https://doi.org/10.1037/0022-3514.94.1.116","2026-07-12"
"colquitt-scale-2001","Colquitt, J. A.","2001","On the Dimensionality of Organizational Justice","Journal of Applied Psychology, 86(3), 386–400","10.1037/0021-9010.86.3.386","measure validation","基礎理論・測定","peer-reviewed","従業員・学生","複数研究","分配・手続・対人・情報公正の4次元を検証","紛争対応でも結果・手続・扱い・説明を分ける基盤","尺度項目は再配布しない|法的適法性と同一でない","https://doi.org/10.1037/0021-9010.86.3.386","2026-07-12"
"colquitt-meta-2001","Colquitt, J. A. et al.","2001","Justice at the Millennium: A Meta-Analytic Review of 25 Years of Organizational Justice Research","Journal of Applied Psychology, 86(3), 425–445","10.1037/0021-9010.86.3.425","meta-analysis","統合研究","peer-reviewed","組織的公正研究","183研究等","公正次元と態度・行動を統合","各公正次元は関連しつつ異なる結果と関係","相関研究中心|紛争解決施策の直接効果ではない","https://doi.org/10.1037/0021-9010.86.3.425","2026-07-12"
"greenberg-1993","Greenberg, J.","1993","Stealing in the Name of Justice","Organizational Behavior and Human Decision Processes, 54(1), 81–103","10.1006/obhd.1993.1004","field quasi-experiment","介入・実証研究","peer-reviewed","賃金削減を経験する工場従業員","複数工場","説明・対人扱いと窃盗率を比較","十分な説明・扱いが反応と関係したが実質的不利益を正当化しない","古典的準実験|単一企業|説明で賃金削減の正当性は決まらない","https://doi.org/10.1006/obhd.1993.1004","2026-07-12"
"tyler-blader-2003","Tyler, T. R., & Blader, S. L.","2003","The Group Engagement Model","Personality and Social Psychology Review, 7(4), 349–361","10.1207/S15327957PSPR0704_07","integrative theory","基礎理論・測定","peer-reviewed","集団成員","理論・研究","手続、公正、尊重、同一視、協力を統合","手続と扱いが所属・地位の情報を伝えると整理","理論統合|協力を忠誠義務にしない","https://doi.org/10.1207/S15327957PSPR0704_07","2026-07-12"
"rupp-2014","Rupp, D. E., Shao, R., Jones, K. S., & Liao, H.","2014","The Utility of a Multifoci Approach to the Study of Organizational Justice","Organizational Behavior and Human Decision Processes, 123(2), 159–185","10.1016/j.obhdp.2013.10.011","meta-analysis","統合研究","peer-reviewed","組織的公正研究","統合研究群","公正の規範・主体・対象と結果をメタ分析","公正判断の主体・焦点を分ける有用性を示す","相関研究中心|紛争対応施策の直接効果ではない","https://doi.org/10.1016/j.obhdp.2013.10.011","2026-07-12"
"ilo-c190","International Labour Organization","2019","Violence and Harassment Convention, 2019 (No. 190)","ILO NORMLEX","","international labour convention","公式指針・制度","official","批准国の仕事の世界","規範文書","暴力・ハラスメントのない仕事の世界への権利と予防・保護・救済を規定","職場外・通信・通勤等を含む仕事の世界を広く捉える","批准・国内実施を確認|個別法的助言ではない","https://normlex.ilo.org/dyn/nrmlx_en/f?p=NORMLEXPUB:12100:0::NO::P12100_ILO_CODE:C190","2026-07-12"
"ilo-r206","International Labour Organization","2019","Violence and Harassment Recommendation, 2019 (No. 206)","ILO NORMLEX","","international recommendation","公式指針・制度","official","暴力・ハラスメント対策","規範文書","リスク評価、方針、相談、救済、訓練、家庭内暴力影響等を補足","予防から救済までの制度設計を具体化","勧告であり条約・国内法と地位が異なる","https://normlex.ilo.org/dyn/nrmlx_en/f?p=NORMLEXPUB:12100:0::NO::P12100_ILO_CODE:R206","2026-07-12"
"ilo-c154","International Labour Organization","1981","Collective Bargaining Convention, 1981 (No. 154)","ILO NORMLEX","","international labour convention","公式指針・制度","official","批准国の団体交渉","規範文書","自発的な団体交渉の促進を規定","個人間交渉と労使の集団交渉を区別する基盤","批准・国内制度を確認|個人交渉へ還元しない","https://normlex.ilo.org/dyn/nrmlx_en/f?p=NORMLEXPUB:12100:0::NO::P12100_ILO_CODE:C154","2026-07-12"
"ilo-c98","International Labour Organization","1949","Right to Organise and Collective Bargaining Convention, 1949 (No. 98)","ILO NORMLEX","","international labour convention","公式指針・制度","official","批准国の労働者・使用者","規範文書","反組合差別からの保護と団体交渉促進を規定","労組活動を通常の人間関係問題や不忠誠と扱わない最低線","批准・適用除外・国内制度を確認","https://normlex.ilo.org/dyn/nrmlx_en/f?p=NORMLEXPUB:12100:0::NO::P12100_ILO_CODE:C098","2026-07-12"
"ilo-c135","International Labour Organization","1971","Workers’ Representatives Convention, 1971 (No. 135)","ILO NORMLEX","","international labour convention","公式指針・制度","official","批准国の労働者代表","規範文書","代表活動を理由とする不利益からの保護と便宜を規定","代表・相談担当者の独立性と報復防止の基盤","批准・国内実施を確認","https://normlex.ilo.org/dyn/nrmlx_en/f?p=NORMLEXPUB:12100:0::NO::P12100_ILO_CODE:C135","2026-07-12"
"japan-individual-disputes","日本国","2001","個別労働関係紛争の解決の促進に関する法律（平成十三年法律第百十二号）","e-Gov法令検索","","Japanese statute","公式指針・制度","official","日本の個別労働関係紛争","法令","都道府県労働局の情報提供・相談、助言・指導、あっせん等を規定","社内経路以外の公的な個別紛争解決制度を示す","適用除外・手続・時効等を確認|個別法的助言ではない","https://laws.e-gov.go.jp/document?lawid=413AC0000000112","2026-07-12"
"japan-labor-adjustment","日本国","1946","労働関係調整法（昭和二十一年法律第二十五号）","e-Gov法令検索","","Japanese statute","公式指針・制度","official","日本の労働関係当事者","法令","労働争議のあっせん・調停・仲裁等を規定","集団的労使紛争の公的調整枠組みを示す","個別紛争制度と区別|現行手続を確認","https://laws.e-gov.go.jp/document?lawid=321AC0000000025","2026-07-12"
"japan-labor-policy","日本国","1966","労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律","e-Gov法令検索","","Japanese statute","公式指針・制度","official","日本の労働者・事業主","法令","職場における優越的関係を背景とした言動への雇用管理上の措置等を規定","パワーハラスメント対策の国内法的枠組みを示す","指針・判例・個別事実を確認|単なる厳しい指導との線引きを一般化しない","https://laws.e-gov.go.jp/document?lawid=341AC0000000132","2026-07-12"
"japan-equal-opportunity","日本国","1972","雇用の分野における男女の均等な機会及び待遇の確保等に関する法律","e-Gov法令検索","","Japanese statute","公式指針・制度","official","日本の雇用","法令","性差別、セクシュアルハラスメント、妊娠・出産等に関する措置・不利益取扱い等を規定","性別・妊娠・セクハラを通常の対人葛藤へ矮小化しない基盤","現行指針・適用・救済を確認","https://laws.e-gov.go.jp/document?lawid=347AC0000000113","2026-07-12"
"japan-whistleblower","日本国","2004","公益通報者保護法（平成十六年法律第百二十二号）","e-Gov法令検索","","Japanese statute","公式指針・制度","official","日本の公益通報者・事業者等","法令","公益通報を理由とする解雇無効・不利益取扱い禁止、体制整備等を規定","不正報告を通常の意見対立・守秘違反だけで処理しない基盤","対象事実・通報先・要件・改正を確認","https://laws.e-gov.go.jp/document?lawid=416AC0000000122","2026-07-12"
"mhlw-harassment-guidance","厚生労働省","2026","職場におけるハラスメントの防止のために","厚生労働省","","official guidance portal","公式指針・制度","official","日本の事業主・労働者","行政案内・指針","パワハラ、セクハラ、妊娠・出産等ハラスメントの指針・相談等を案内","国内の防止措置・相談対応を原典へ接続","ページ更新・指針改正を確認|個別該当性は専門窓口へ","https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/koyoukintou/seisaku06/index.html","2026-07-12"
