"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"DI-C32","通報制度は相談、非公式対応、正式調査、緊急保護、外部救済を分け、守秘の限界、期限、証拠、利益相反、報復防止を示す。","実務原則","公式指針・制度","救済設計","通報","ilo-r206|un-guiding-2011","国内法・労使手続を確認|完全な秘密を約束しない","2026-07-12"
"DI-C33","被害を受けた人だけに環境から離れる負担を課さず、安全確保、業務・指揮命令・接触の調整、医療・心理・法的支援、回復を検討する。","実務原則","公式指針・制度","保護・支援","被害者支援","ilo-c190|ilo-r206|who-2022","本人の希望・緊急性・国内制度を確認","2026-07-12"
"DI-C34","報復は解雇・降格だけでなく、仕事・情報・機会の剥奪、悪評、孤立、契約不更新等を含めて追跡する。","実務原則","混合","報復防止","報復","ilo-r206|robinson-2013|un-guiding-2011","個別事案の法的認定は国内法を確認","2026-07-12"
"DI-C35","多様性研修は平均的に反応・認知・態度・技能を改善し得るが、短期研修だけで職場行動・代表性・格差が変わるとは限らない。","A","多様性直接研究","メタ分析","多様性研修","bezrukova-2016|kalinoski-2013","研究・成果の異質性|長期・組織結果限定","2026-07-12"
"DI-C36","多様性研修を単発の免責手段にせず、基準、仕事設計、意思決定、説明責任、相談・救済、結果監査と組み合わせる。","実務原則","混合","研修と制度の接続","多様性施策","bezrukova-2016|kalev-2006|castilla-2015","観察研究を含む|制度・国差","2026-07-12"
"DI-C37","暗黙バイアス測度の変化を、個人の差別性・道徳性・実際の行動変化と同一視しない。","A","多様性隣接研究","メタ分析","暗黙バイアス","forscher-2019","職場専用ではない|測度の信頼性・妥当性|長期・行動効果限定","2026-07-12"
"DI-C38","暗黙連合テスト等を採用・昇進・懲戒の個人診断に使わず、必要なら匿名・集団レベルの教育的利用と限界説明に限定する。","不支持","予防原則に基づく推論","測定と不利益判断","暗黙測度","forscher-2019|ilo-data","国内法・研究倫理を確認|個人得点の安定性・予測力限定","2026-07-12"
"DI-C39","偏見低減介入には有望な結果がある一方、大規模・長期・行動・制度結果の証拠は限定されるため、効果を直接測定して更新する。","B","多様性隣接研究","実験・統合","偏見低減","devine-2012|paluck-2021","職場直接性制約|介入・成果の異質性|再現・持続性","2026-07-12"
"DI-C40","「属性を見ない」という方針は、既存の格差・経験差・必要な配慮を見えなくする場合があるため、同一取扱いと公平な結果を区別する。","B","多様性隣接研究","実験・概念","色盲主義","plaut-2009|ilo-c111","米国人種文脈|理念と実装差|法的扱いは国内制度を確認","2026-07-12"
"DI-C41","固定観念の対象となる人へ「気にしない」「自信を持つ」と求める前に、評価基準、手掛かり、代表性、支援、再評価機会を変える。","B","多様性隣接研究","統合レビュー","ステレオタイプ脅威","roberson-2007|nishii-2013","実験・教育研究を含む|職場介入証拠限定","2026-07-12"
"DI-C42","多様性施策の責任を少数者・ERG・有志の無償感情労働へ移さず、正式な権限、予算、時間、スポンサー、守秘、退出を設ける。","実務原則","混合","権力・制度設計","ERG","shore-2011|kalev-2006","ERG固有の効果研究は限定|国内労働条件を確認","2026-07-12"
"DI-C43","ERG・当事者会への参加や名簿を人事評価・後継者選抜へ流用せず、参加しない自由と匿名・外部参加の選択を用意する。","実務原則","公式指針・制度","データ・結社","ERGデータ","ilo-data|un-guiding-2011","労働組合等との法的関係を確認|完全匿名性の限界","2026-07-12"
"DI-C44","多様性目標は法令・地域・母集団を確認し、採用数だけでなく、募集、選考、配置、定着、昇進、報酬、退出理由を追う。","実務原則","混合","パイプライン監査","目標","kalev-2006|castilla-2015|ilo-c111","割当・積極的是正措置は国内法を確認|母集団設定","2026-07-12"
"DI-C45","説明責任と透明性は格差是正を支え得るが、単なる会議・署名・公開でなく、誰が何を説明し修正するかを定める。","B","多様性直接研究","組織フィールド研究","説明責任","castilla-2015|kalev-2006","観察・単一企業を含む|制度の形式化と実装差","2026-07-12"
"DI-C46","同一価値労働の報酬格差を、職位名や前職給与だけで正当化せず、技能、努力、責任、条件、評価・交渉機会を監査する。","実務原則","公式指針・制度","報酬公平","報酬","ilo-c100|castilla-2015","国内賃金法・労使制度を確認","2026-07-12"
"DI-C47","属性別の平均値だけで「公平」と判断せず、分布、職位、雇用形態、勤務時間、欠測、選抜、交差性、説明可能な要因と残差を確認する。","実務原則","混合","分配分析","統計監査","mccall-2005|castilla-2015","因果推論・多重比較|少人数保護|統計専門性","2026-07-12"
"DI-C48","属性データは目的、法的根拠、任意性、自己認識、カテゴリ、閲覧者、保存、集計単位、訂正、削除を事前に示す。","実務原則","公式指針・制度","属性データ統治","属性データ","ilo-data|un-guiding-2011","国内個人情報・雇用法を確認|同意の自由度","2026-07-12"
"DI-C49","少人数集団を公開表・ダッシュボードで再特定しないよう、最小セル、抑制、丸め、アクセス制御を定める。","実務原則","公式指針・制度","プライバシー保護","再特定","ilo-data|mccall-2005","完全な匿名化を保証しない|統計有用性との均衡","2026-07-12"
"DI-C50","未回答・複数回答・カテゴリ外・回答変更を認め、属性回答の欠測を本人の抵抗・忠誠心・リスクの指標にしない。","実務原則","公式指針・制度","自己認識と任意性","自己認識","ilo-data|mccall-2005","法定報告で選択肢が異なる|データ品質との均衡","2026-07-12"
"DI-C51","AI採用・評価の公平性を単一の統計指標へ還元せず、問題定義、訓練データ、母集団、仕事要件、運用、人の判断、異議、結果を社会技術システムとして監査する。","A","混合","概念・公式枠組み","AI公平性","selbst-2019|nist-ai-100|eu-ai-2024","公平性定義間の競合|法的要件は管轄で異なる","2026-07-12"
"DI-C52","採用、配置、昇進、解雇、監視、評価等に用いるAIでは、用途、入力、群別性能、誤り、責任者、人による再審査、停止、記録を示す。","実務原則","公式指針・制度","高リスクAI統治","雇用AI","eu-ai-2024|nist-ai-100|ilo-data","EU法の段階適用・例外|日本へ直接適用されない|国内法を確認","2026-07-12"
"DI-C53","職場の感情認識や生体・行動データからの性格・忠誠心・脆弱性推定を、高不利益な雇用判断へ用いることを支持しない。","不支持","予防原則に基づく推論","妥当性・尊厳","感情認識","eu-ai-2024|ilo-data|nist-ai-100","EU法の禁止範囲・例外を確認|推定妥当性・国内法","2026-07-12"
"DI-C54","AIの群別公平性評価では、誤検出・見逃しの誰への負担か、カテゴリ内差、交差性、データ不足、閾値変更の分配影響を示す。","実務原則","混合","分配と技術評価","AI監査","selbst-2019|mccall-2005|nist-ai-100","小標本・統計不安定|カテゴリの社会的構成","2026-07-12"
"DI-C55","人による確認を承認ボタンにせず、独立情報、判断を覆す権限・時間・能力、利益相反管理、記録を持たせる。","実務原則","公式指針・制度","実質的人間監督","人の監督","eu-ai-2024|nist-ai-100","自動化依存・責任の空洞化|国内制度を確認","2026-07-12"
"DI-C56","差別・ハラスメント・配慮・AI判断への異議では、アクセス可能な複数窓口、期限、独立性、理由、訂正、暫定保護、報復防止、外部救済情報を設ける。","実務原則","公式指針・制度","実効的救済","救済","un-guiding-2011|ilo-r206|un-crpd","国内法・労使制度を確認|緊急案件は専門対応","2026-07-12"
"DI-C57","相談件数が少ないことを安全の証拠にせず、認知、アクセス、信頼、報復懸念、離職・欠勤・異動等の別指標と併せる。","実務原則","混合","測定解釈","相談指標","willness-2007|un-guiding-2011","相談増加が悪化・信頼向上の双方を表し得る","2026-07-12"
"DI-C58","多様性・包摂調査は平均だけでなく分布・少数意見・群別差を示し、自由記述の再特定と報復を防ぐ。","実務原則","混合","調査設計","包摂調査","morbarak-1998|jansen-2014|ilo-data","少人数・自由記述の再特定|調査疲れ|自己報告","2026-07-12"
"DI-C59","組織成果は代表性や好意的態度だけでなく、差別・排斥・ハラスメント、機会、報酬、健康、定着、救済、仕事の質で評価する。","実務原則","混合","多次元成果","成果","triana-2015|willness-2007|nishii-2013","遠い成果ほど他要因が多い|平均で格差を隠さない","2026-07-12"
"DI-C60","施策による反発・沈黙・属性開示圧力・少数者負担・形式遵守・データ再特定・逆選別等の副作用を追跡する。","実務原則","混合","副作用評価","副作用","plaut-2009|bezrukova-2016|ilo-data","反発を権利制限の理由にしない|測定自体の萎縮効果","2026-07-12"
"DI-C61","制度変更は影響を受ける人を含めて小さく試し、実装、理解、群別結果、異議、負担を確認して修正・撤回する。","実務原則","混合","反復設計","改善","nishii-2013|kalev-2006|nist-ai-100","試行中の権利侵害を許容しない|比較条件・実装度","2026-07-12"
"DI-C62","当事者参加は意見聴取、共同設計、決定、監査の権限を区別し、代表者一人へ集団全体の説明責任を負わせない。","実務原則","公式指針・制度","参加と権力","当事者参加","un-guiding-2011|mccall-2005","代表性・安全・報酬|国内労使制度を確認","2026-07-12"
"DI-C63","管理職評価へ包摂を入れる場合、人気や属性別好感度でなく、機会配分、異論への反応、配慮実装、格差是正、報復防止等の行動・結果を用いる。","実務原則","混合","説明責任と測定","管理職評価","randel-2018|castilla-2015","評価指標のゲーム化|少人数の再特定|因果帰属","2026-07-12"
"DI-C64","法定カテゴリや海外本社の分類を無批判に移植せず、現地法、本人の言葉、歴史・社会文脈、比較可能性を検討し変更履歴を残す。","実務原則","公式指針・制度","カテゴリ統治","カテゴリ","ilo-c111|mccall-2005|ilo-data","国際比較と自己認識の緊張|国内法を確認","2026-07-12"
"DI-C65","多様性・包摂の方針は、誰を歓迎するかという広報だけでなく、誰が決め、誰が負担し、誰が異議を述べ、どう訂正・救済されるかを公開する。","実務原則","混合","公開性・統治","透明性","un-guiding-2011|shore-2011|un-crpd","公開情報と個人情報・調査守秘を分ける","2026-07-12"
"DI-C66","性的指向、性自認、性表現、性の特徴等について、開示を強制せず、氏名・呼称、設備、服装、福利厚生、家族定義、ハラスメント、属性データの障壁を点検する。","実務原則","公式指針・制度","LGBTIの人権と包摂","LGBTI","un-lgbti-2017|ilo-c111|eu-equality-2000","国内法・安全・本人の希望を確認|カテゴリ・用語は本人と地域で異なる","2026-07-12"
"DI-C67","ニューロダイバーシティを固定的な「強み」や「欠陥」のラベルにせず、職務関連の個別証拠、感覚・認知・コミュニケーション上の障壁、本人が望む配慮を確認する。","実務原則","混合","障害の社会モデルと個別化","ニューロダイバーシティ","stone-1996|un-crpd","診断・障害認定・配慮義務は国内制度を確認|本人の自己認識を尊重","2026-07-12"
"DI-C68","採用、研修、評価、通報等のデジタル画面・文書・会議は、キーボード、字幕、代替テキスト、読みやすさ、支援技術等を含めてアクセシビリティを検証する。","実務原則","公式指針・制度","デジタルアクセシビリティ","アクセシビリティ","wcag-22|un-crpd","WCAGはWeb中心|法的基準・個別配慮・支援技術を別途確認","2026-07-12"
"DI-C69","傍観者・同僚・管理職には、直接介入だけでなく、記録、相談、被害者支援、権限者への報告、場から離れる等の選択肢と報復防止を用意する。","実務原則","混合","安全な第三者行動","傍観者介入","ilo-r206|paluck-2021","介入効果は文脈・安全性で異なる|当事者の希望を尊重|危険時は専門対応","2026-07-12"
"DI-C70","相談・調査では、緊急保護と事実確認を分け、独立性、双方への手続説明、証拠管理、必要最小限の開示、判断理由、再審査を確保する。","実務原則","公式指針・制度","公正手続","調査手続","un-guiding-2011|ilo-r206","刑事・労働・懲戒手続は国内法と専門家を確認|安全確保を遅らせない","2026-07-12"
"DI-C71","アライシップやERG支援を自己称号・イベント回数で評価せず、資源配分、意思決定への影響、リスク負担、当事者からの検証、制度結果で確認する。","実務原則","混合","行動と説明責任","アライシップ","shore-2011|kalev-2006","ERG・アライシップ固有の因果研究は限定|当事者の無償評価労働を避ける","2026-07-12"
"DI-C72","就労資格・職務上必要な言語要件の確認と、国籍・民族的出身・母語・アクセントによる能力・信頼性の推定を区別し、募集・配置・顧客対応の代理差別を監査する。","実務原則","混合","職務要件と出身差別の境界","国籍・言語","ilo-c111|gluszek-2010|levari-2010","在留・就労資格、言語要件、保護事由は国内法を確認|安全上の明瞭性要件を別途評価","2026-07-12"
"DI-C73","精神健康上の状態を信頼性・危険性・昇進可能性の代理にせず、本人に隠れた推定を避け、守秘、合理的配慮、復職・継続就労支援を個別に検討する。","実務原則","混合","健康・障害・データ権利","精神健康","who-2022|un-crpd|ilo-data","医療判断・障害認定・配慮義務は国内制度と適格専門家を確認","2026-07-12"
"DI-C74","差別・ハラスメント・救済の対象範囲は正社員だけに限定せず、応募者、研修生、派遣・請負、退職者、顧客・取引先等との関係を国内制度に沿って明示する。","実務原則","公式指針・制度","仕事の世界の適用範囲","適用範囲","ilo-c190|ilo-r206|ilo-c111","雇用関係・事業者責任・法的適用範囲は国内法を確認","2026-07-12"
"DI-C75","会議、重要情報、研修、ERG、相談窓口は、短時間、夜勤、遠隔、現場、休職・復職者も利用できる時間・形式・非同期経路を設ける。","実務原則","混合","参加アクセス","勤務形態","nishii-2013|ilo-c156|un-crpd","職務・勤務制度差|本人の希望と労働時間を確認","2026-07-12"
