"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"C012","要求が高く回復が必要なときほど、反すうや長時間化で回復しにくいという逆説がある。","B","直接研究","理論・関連","働く人|組織","sonnentag-2018|sonnentag-2017","個人の休み方だけで解決しない","2026-07-12"
"C013","勤務時間外の仕事連絡と即時応答圧力は、葛藤・離脱不足・疲労・睡眠と関連し得る。","A","直接研究","関連","働く人|組織","derks-2014|barber-2015|butts-2015|barber-2013","連絡の緊急性・頻度・統制で差","2026-07-12"
"C014","勤務外連絡は個人の自制だけでなく、組織期待、業務量、締切、顧客契約を含めて設計する。","B","混合","関連から実務推論","働く人|組織","fenner-2009|barber-2015|butts-2015","設計案自体の効果保証ではない","2026-07-12"
"C015","一般的な上司支援と、仕事家庭に特化した支援を分ける。後者は葛藤低減と関連する。","A","直接研究","関連","働く人|組織","kossek-2011|allen-2001","支援の自己報告・選抜を含む","2026-07-12"
"C016","制度の存在だけでなく、利用を安全と感じる文化・同僚規範・管理職運用が利用と結果を左右する。","A","直接研究","関連","働く人|組織","allen-2001|blair-2002|cech-2014","観察研究中心","2026-07-12"
"C017","柔軟制度や家族休暇の利用者が低い献身とみなされるスティグマとキャリア罰を監査する。","A","直接研究","関連・実験","働く人|組織","cech-2014|leslie-2012|williams-2013|rudman-2013","国・職種・制度差","2026-07-12"
"C018","男性の家族休暇利用にも、男性性規範を介した不利益が生じ得る。","A","直接研究","実験・関連","働く人|組織","rudman-2013|coltrane-2013","制度・文化差","2026-07-12"
"C019","母親であることに結びつく採用・賃金上の不利益は、個人の選択だけでは説明できない。","A","直接研究","実験・統合","働く人|組織","correll-2007|cukrowska-2020","国・職種・選抜で差","2026-07-12"
"C020","父親であることに結びつく賃金上の利益は一様でなく、組織・階層・男性性規範で配分が異なる。","B","直接研究","関連","働く人|組織","hodges-2010","観察分析|交絡可能性","2026-07-12"
"C021","有給家族休暇や母性休暇の労働市場効果は制度期間・給付・雇用保護・利用可能性で異なる。","B","直接研究","準実験","働く人|組織","rossin-2012|schonberg-2014","米国州・ドイツ制度から日本への直接一般化不可","2026-07-12"
"C022","休暇導入だけでなく、申請、引継ぎ、代替要員、復帰、評価、再配置まで一つの制度として設計する。","実務原則","混合","実務推論","働く人|組織","rossin-2012|blair-2002|jp-childcare-care-law","各要素の効果量を示す主張ではない","2026-07-12"
"C023","家族介護者は非介護者より心理・身体健康上の負担が平均的に大きい。","A","直接研究","統合","働く人|組織","pinquart-2003|bauer-2015","介護強度・関係・支援で大きく異なる","2026-07-12"
"C024","介護は労働時間、継続就業、所得、家族生活へ影響し得るため、休業だけでなく柔軟性と相談を組み合わせる。","B","直接研究","統合から実務推論","働く人|組織","bauer-2015|mhlw-2024-revision","制度効果は条件依存","2026-07-12"
"C025","介護に直面する前の情報提供は、危機時だけの申出に依存しない入口となる。","制度","公式指針・制度","法定措置","働く人|組織","mhlw-2024-revision|jp-childcare-care-law","対象・時期・方法は現行法確認","2026-07-12"
"C026","介護対象者の診断・家族関係を過剰に収集せず、必要性とアクセス権を限定する。","実務原則","公式指針・制度","予防原則","働く人|組織","jp-appi|mhlw-care-support","個別法務判断ではない","2026-07-12"
"C027","共働き世帯では二人の制度利用と職場条件が相互に作用するため、本人だけの制度利用で評価しない。","B","直接研究","縦断関連","働く人|組織","hammer-2005|shockley-2021","異性愛カップル中心研究を含む","2026-07-12"
"C028","家事は実行時間だけでなく、気づく・予測する・決める・監督する認知労働を含む。","B","直接研究","質的・関連","働く人|組織","daminger-2019|ciciolla-2019","家庭内測定・文化差","2026-07-12"
"C029","柔軟勤務や在宅勤務が家庭内労働のジェンダー格差を自動的に解消するとは限らない。","B","直接研究","関連・質的","働く人|組織","rinaldo-2023|zamarro-2021|shockley-2021","パンデミック・小標本研究を含む","2026-07-12"
"C030","両立支援を育児中の既婚者だけに限定せず、単身者、子のいない人、友人・地域・自己ケアの役割も扱う。","B","直接研究","測定・関連","働く人|組織","casper-2007|grover-1995","全ての非仕事役割を同一視しない","2026-07-12"
"C031","公平は全員に同じ休暇理由を要求することではなく、必要・権利・負担・機会を透明に調整すること。","実務原則","混合","実務推論","働く人|組織","casper-2007|grover-1995|ilo-c156","具体的配分は対話と制度条件による","2026-07-12"
"C032","一人の休暇・短時間利用を同僚の無償残業で吸収しない。代替要員と業務削減を測る。","実務原則","混合","予防原則","働く人|組織","kelliher-2010|lambert-2012|mhlw-2024-revision","直接介入効果は限定的","2026-07-12"
"C033","柔軟勤務は仕事強化や自己搾取を伴うことがあるため、成果と同時に実労働時間・休息を測る。","A","直接研究","関連","働く人|組織","kelliher-2010|demenezes-2011","自己選択・交換認知","2026-07-12"
"C034","雇用者都合の変動性と、労働者が選べる柔軟性を区別する。","A","直接研究","関連","働く人|組織","schneider-2019|lambert-2012|allen-2013","時間給・特定国研究を含む","2026-07-12"
"C035","勤務予定の不安定性は睡眠、心理的苦痛、生活計画の困難と関連する。","A","直接研究","縦断関連","働く人|組織","schneider-2019|lambert-2012","観察研究|米国サービス職中心","2026-07-12"
"C036","時間・場所・量・時期・休暇の柔軟性を一括せず、利用可能性と実利用を分ける。","A","直接研究","統合・関連","働く人|組織","shockley-2007|allen-2013|joyce-2010","制度名だけでは実質的統制を示さない","2026-07-12"
"C037","時間統制と家族支援的管理職行動を組み合わせた組織介入は、葛藤やウェルビーイングを改善し得る。","A","直接研究","クラスター無作為化","働く人|組織","kelly-2014|moen-2016","特定企業・職種|複合介入","2026-07-12"
"C038","労働者の統制を高める柔軟勤務は健康へ有益な可能性があるが、エビデンスは制度・実装で異なる。","B","直接研究","体系的レビュー","働く人|組織","joyce-2010|moen-2016","研究数・異質性","2026-07-12"
"C039","両立支援の権利を短期生産性向上が証明できる人だけに限定しない。","実務原則","混合","権利と研究の分離","働く人|組織","ilo-c156|jp-childcare-care-law|demenezes-2011","経営効果とは別の規範判断","2026-07-12"
"C040","日本では2025年4月、子の看護等休暇の対象・取得事由等が拡張された。","制度","公式指針・制度","現行制度","働く人|組織","mhlw-2024-revision|jp-childcare-care-law","利用時は最新条文・就業規則を確認","2026-07-12"
"C041","日本では2025年4月、所定外労働の制限の対象が小学校就学前の子を養育する労働者へ拡張された。","制度","公式指針・制度","現行制度","働く人|組織","mhlw-2024-revision|jp-childcare-care-law","対象要件を最新資料で確認","2026-07-12"
"C042","日本では2025年4月、介護離職防止の雇用環境整備、個別周知・意向確認等が義務化された。","制度","公式指針・制度","現行制度","働く人|組織","mhlw-2024-revision|jp-childcare-care-law","実務は最新Q&A・省令を確認","2026-07-12"
"C043","日本では2025年10月、3歳から就学前の子を養育する労働者向けに、事業主が5種から2つ以上の柔軟措置を講ずる仕組みが施行された。","制度","公式指針・制度","現行制度","働く人|組織","mhlw-2024-revision|jp-childcare-care-law","選択肢の要件・対象を最新資料で確認","2026-07-12"
"C044","日本では2025年10月、妊娠・出産等の申出時と子が3歳になる前の個別意向聴取・配慮が施行された。","制度","公式指針・制度","現行制度","働く人|組織","mhlw-2024-revision|jp-childcare-care-law","個人情報の必要最小化と不利益防止を併記","2026-07-12"
"C045","個別周知・意向確認は、制度利用を控えさせる方法で行わない。","制度","公式指針・制度","現行制度","働く人|組織","mhlw-2024-revision","最新の省令・指針・Q&Aを確認","2026-07-12"
"C046","治療と仕事の両立では、本人の同意、必要な情報、業務調整、休暇、復職、見直しを扱う。","実務原則","公式指針・制度","公式指針からの設計","働く人|組織","mhlw-treatment-work|who-ilo-mental|jp-appi","疾患名から能力を決めつけない|医療判断は専門職へ","2026-07-12"
"C047","精神健康上の状態を含む両立支援では、柔軟な時間、職務調整、段階的復帰等を個別に検討する。","制度","公式指針・制度","公式指針","働く人|組織","who-ilo-mental|mhlw-treatment-work","法的義務の範囲は法域・個別事情で異なる","2026-07-12"
"C048","家庭内暴力は安全、出勤、連絡、賃金、業績へ影響し得るため、守秘的な相談・安全計画・休暇等の職場対応を検討する。","B","混合","体系的レビュー・国際基準","働く人|組織","adhia-2019|ilo-c190","危険時は専門機関・緊急支援を優先|一律開示を求めない","2026-07-12"
"C049","在宅勤務を育児・介護・療養の代替と決めつけず、仕事とケアを同時に担える前提を置かない。","実務原則","混合","予防原則","働く人|組織","shockley-2021|mhlw-2024-revision|mhlw-treatment-work","本人希望と安全な代替を確認","2026-07-12"
"C050","制度利用、労働時間、評価、賃金、家事・ケア時間をジェンダー別・親状態別等に分解して監査する。","実務原則","混合","研究から実務推論","働く人|組織","correll-2007|cukrowska-2020|hodges-2010|zamarro-2021","小集団の再識別を防ぐ","2026-07-12"
"C051","申請前後の案件、研修、評価、昇進、報酬、雇用継続を追い、利用者への不利益を検出する。","実務原則","混合","研究から実務推論","働く人|組織","leslie-2012|cech-2014|correll-2007","因果推論には比較設計が必要","2026-07-12"
"C052","認知→適格→申請→承認→利用→継続→復帰の各段階を分けて測る。","実務原則","混合","設計原則","働く人|組織","blair-2002|allen-2001|mhlw-2024-revision","利用率単独では障壁を特定できない","2026-07-12"
"C053","制度申請の拒否・変更理由を分類し、職種・契約・上司別の偏りを監査する。","実務原則","混合","公平性推論","働く人|組織","williams-2013|jp-childcare-care-law","個人特定・報復を防ぐ","2026-07-12"
"C054","管理職研修は制度知識だけでなく、応答、仕事再設計、守秘、不利益防止、同僚負担調整を含める。","実務原則","混合","設計原則","働く人|組織","kossek-2011|kelly-2014|mhlw-2024-revision","研修単独の効果保証ではない","2026-07-12"
"C055","チームで緊急の定義、応答期限、引継ぎ、代理、休暇中の連絡、復帰後の仕事量を合意する。","実務原則","混合","設計原則","働く人|組織","barber-2015|butts-2015|kelly-2014","個別事情を公開させない","2026-07-12"
"C056","復帰日だけでなく、業務量、勤務時間、評価期間、情報アクセス、再調整日を決める。","実務原則","混合","設計原則","働く人|組織","rossin-2012|schonberg-2014|mhlw-treatment-work","一律な復帰速度を求めない","2026-07-12"
"C057","有償労働、通勤、勤務外連絡、睡眠、家事、育児、介護を別々に測る。","実務原則","混合","測定原則","働く人|組織","daminger-2019|zamarro-2021|schneider-2019","監視的な常時計測を避ける","2026-07-12"
"C058","親・介護者という属性だけでなく、頻度、予測不能性、代替可能性、費用、支援を測る。","実務原則","混合","測定原則","働く人|組織","bauer-2015|pinquart-2003|michel-2011","開示は任意・必要最小限","2026-07-12"
"C059","異性愛・婚姻・同居・二親世帯を標準とせず、多様な家族・支援関係を選択肢に含める。","実務原則","混合","包摂設計","働く人|組織","casper-2007|ilo-c156","法的家族定義は制度ごとに確認","2026-07-12"
"C060","非利用者・現場職・同僚への負担移転を測り、制度への反感を個人間対立にしない。","実務原則","混合","分配影響","働く人|組織","grover-1995|lambert-2012|kelliher-2010","便益と負担を職務設計までたどる","2026-07-12"
"C061","家庭事情、返信速度、在席、休暇利用を献身度ランキングへ流用しない。","不支持","予防原則に基づく推論","権利・予防","働く人|組織","cech-2014|barber-2015|jp-appi","個人評価への妥当性がない","2026-07-12"
"C062","家族・妊娠・介護・治療情報は目的、必要項目、閲覧者、保存期間、訂正方法を限定する。","実務原則","公式指針・制度","プライバシー設計","働く人|組織","jp-appi|mhlw-treatment-work|mhlw-2024-revision","法務確認が必要な場合あり","2026-07-12"
"C063","支援のための情報提供を、私生活の詳細な開示義務に変えない。","実務原則","公式指針・制度","予防原則","働く人|組織","jp-appi|ilo-c156","適格確認に必要な範囲は制度差","2026-07-12"
"C064","制度設計と改定に、利用者・非利用者・現場職・管理職・労働者代表の声を入れる。","実務原則","混合","実装原則","働く人|組織","kelly-2014|mhlw-2024-revision|ilo-r165","参加だけで代表性は保証されない","2026-07-12"
"C065","試行では利用可能性、実利用、葛藤、相互促進、時間、健康、キャリア、公平、負担移転を追い、修正・停止条件を定める。","実務原則","混合","評価設計","働く人|組織","kelly-2014|moen-2016|joyce-2010","短期平均効果だけで判断しない","2026-07-12"
"C066","横断相関、縦断関連、実験、準実験、メタ分析、法的要件を同じ強さの因果主張として扱わない。","実務原則","混合","エビデンス原則","働く人|組織","amstad-2011|kelly-2014|rossin-2012","各研究の設計と限界を併記","2026-07-12"
"C067","日本の制度案内は改正で変わるため、公開時・利用時に厚労省とe-Govの現行資料を確認する。","制度","公式指針・制度","更新原則","働く人|組織","mhlw-2024-revision|jp-childcare-care-law","本データの確認日は2026-07-12","2026-07-12"
"C068","ILO条約・勧告は国際基準として読み、日本国内の直接適用法と同一視しない。","制度","公式指針・制度","法源区別","働く人|組織","ilo-c156|ilo-r165|ilo-c183","批准状況・国内実施を別途確認","2026-07-12"
"C069","両立困難を時間管理能力や家族の選択だけに帰さず、仕事量、勤務制度、賃金、ケア基盤、差別を含むシステムとして扱う。","実務原則","混合","統合推論","働く人|組織","michel-2011|schneider-2019|cukrowska-2020|bauer-2015","個人支援も必要に応じ併用","2026-07-12"
"C070","ナビは研究・制度への入口であり、個別の法的判断、診断、治療、危機対応を代替しない。","実務原則","公式指針・制度","適用範囲","働く人|組織","mhlw-treatment-work|mhlw-2024-revision|who-ilo-mental","緊急時は専門窓口を利用","2026-07-12"
