"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"PW-C16","「政治的でない組織」を標榜するより、資源配分、昇進、例外、議題設定の基準と異議経路を開く。","実務原則","混合","透明性","組織・職場","kacmar-ferris-1991|chang-2009|colquitt-2001","機密・個人情報を保護","2026-07-12"
"PW-C17","政治的スキルは仕事結果と関連するが、不公正な環境へ適応できる人だけを選ぶ根拠にしない。","A","組織政治直接研究","メタ分析","組織・職場","ferris-2005|munyon-2015","相関研究中心|評価者・自己呈示の影響","2026-07-12"
"PW-C18","政治的スキル研修を、迎合、印象操作、権力者への従属、被害回避の自己責任化に使わない。","不支持","予防原則に基づく推論","政治的スキルの悪用","組織・職場","munyon-2015|ilo-c190","制度的保護と救済を先に置く","2026-07-12"
"PW-C19","発言は改善提案だけでなく、懸念、反対、苦情、通報、集団的要求を含み、経路と保護が異なる。","A","発言・沈黙直接研究","発言の多様性","組織・職場","van-dyne-2003|morrison-2014|dundon-2004","概念・制度差を明示","2026-07-12"
"PW-C20","沈黙は同意・満足・安全の証拠ではなく、恐れ、諦め、無力感、関係保護、向社会的配慮等から生じ得る。","A","発言・沈黙直接研究","沈黙動機","組織・職場","pinder-harlos-2001|van-dyne-2003|milliken-2003","動機を外部から断定しない","2026-07-12"
"PW-C21","集合的沈黙は個人の勇気不足でなく、管理者信念、集権化、過去の無対応、報復経験から形成され得る。","A","発言・沈黙直接研究","組織的沈黙","組織・職場","morrison-milliken-2000|morrison-2014","概念研究を含む|組織ごとに検証","2026-07-12"
"PW-C22","促進的発言と抑制的発言は先行要因・受け止められ方が異なるため、提案件数へ一本化しない。","A","発言・沈黙直接研究","発言形態","組織・職場","liang-2012|chamberlin-2017","文化・尺度差|発言の正しさを自動保証しない","2026-07-12"
"PW-C23","リーダーの「ドアは開いている」という宣言より、反対発言後の評価、配置、情報アクセス、報復を追う。","A","発言・沈黙直接研究","リーダー開放性","組織・職場","detert-burris-2007|burris-2012","観察研究|発言内容・関係差","2026-07-12"
"PW-C24","挑戦的発言者が低く評価される可能性を、伝え方の問題だけへ還元しない。","A","発言・沈黙直接研究","発言者評価","組織・職場","burris-2012|chamberlin-2017","発言品質と権力差を分ける","2026-07-12"
"PW-C25","心理的安全性は発言と関連するが、団結権、代表、団体交渉、公益通報保護、正式救済を代替しない。","A","混合","心理状態と権利","組織・職場","frazier-2017|ilo-c87|japan-whistleblower","尺度得点で法的保護を証明しない","2026-07-12"
"PW-C26","発言制度は、声を出した人数だけでなく、到達、応答、採否理由、実装、危害停止、報復、退出で評価する。","実務原則","混合","発言の実効性","組織・職場","near-miceli-1995|morrison-2014","発言内容の機密・再特定を保護","2026-07-12"
"PW-C27","意見募集を増やす前に、誰が応答し、何を決められ、いつまでに理由を返すかを定める。","実務原則","混合","応答責任","組織・職場","morrison-2014|colquitt-2001","すべての提案採用を約束しない","2026-07-12"
"PW-C28","匿名窓口は選択肢として有用でも、追跡・対話・証拠保全の限界を説明し、記名経路を強制しない。","実務原則","公式指針・制度","匿名発言","組織・職場","japan-whistleblower|ilo-data","秘密保持の限界を事前説明","2026-07-12"
"PW-C29","公益通報の成功を通報件数や社内解決率だけでなく、不正停止、是正、損害回復、報復防止で評価する。","A","発言・沈黙直接研究","通報実効性","組織・職場","near-miceli-1995|mesmer-2005","国法・組織差|未報告を観察できない","2026-07-12"
"PW-C30","通報者の地位、支援、ジェンダー等により報復リスクが異なり得るため、平均値だけで安全を判断しない。","A","発言・沈黙直接研究","報復リスク","組織・職場","rehg-2008|mesmer-2005","米国中心|属性分類・交差性","2026-07-12"
"PW-C31","通報・苦情・反対意見を「組織政治」「忠誠心不足」「ネガティブ」と評価しない。","不支持","混合","発言者保護","組織・職場","japan-whistleblower|ilo-c98|burris-2012","虚偽の断定と証拠不足を区別","2026-07-12"
"PW-C32","従業員参加は、情報提供、意見聴取、協議、共同決定、委任、代表参加、所有参加を区別する。","A","参加・エンパワメント直接研究","参加の程度","組織・職場","cotton-1988|wilkinson-2014","形態・範囲・レベルを明示","2026-07-12"
"PW-C33","参加の平均効果は一様でなく、参加形態、意思決定への実質的影響、期間、実装、文脈で変わる。","A","参加・エンパワメント直接研究","参加効果","組織・職場","wagner-1994|cotton-1988|lam-2002","古い研究を含む|権利価値と生産性効果を分ける","2026-07-12"
"PW-C34","参加の価値を生産性や満足度だけでなく、尊厳、公平、自己決定、集団的権利からも評価する。","実務原則","混合","参加の目的","組織・職場","budd-2010|dundon-2004|ilo-c87","目的間の緊張を開示","2026-07-12"
"PW-C35","決定後の説明会や選択肢のないアンケートを、共同決定や協議と表示しない。","不支持","参加・エンパワメント直接研究","疑似参加","組織・職場","wilkinson-2014|lind-1990","情報提供自体の価値は別評価","2026-07-12"
"PW-C36","参加は、選択肢がまだ変えられる時点で、必要情報・時間・専門支援とともに行う。","実務原則","混合","早期参加","組織・職場","nielsen-randall-2013|eu-info-consult","緊急時の迅速判断と事後検証を設計","2026-07-12"
"PW-C37","評価・面談への参加は公正・満足等と関連するが、発言機会と最終決定権を区別する。","A","参加・エンパワメント直接研究","評価参加","組織・職場","cawley-1998|lind-1990","相関研究中心|儀礼的参加を避ける","2026-07-12"
"PW-C38","知覚された統制・参加は満足・ストレイン等と関連するが、心理的統制感だけで実権の欠如を覆わない。","A","参加・エンパワメント直接研究","統制感","組織・職場","spector-1986","古い相関研究群|正式権限を別途測定","2026-07-12"
"PW-C39","心理的エンパワメントは意味、有能感、自己決定、影響の四次元で、権限・資源・保護そのものではない。","A","参加・エンパワメント直接研究","概念境界","組織・職場","spreitzer-1995|maynard-2012","自己報告|構造的権限と区別","2026-07-12"
"PW-C40","エンパワメントは仕事結果と関連するが、責任だけを渡し、権限・資源・情報・支援を渡さないことを正当化しない。","A","参加・エンパワメント直接研究","メタ分析・境界","組織・職場","seibert-2011|conger-kanungo-1988","相関研究中心|構造条件を監査","2026-07-12"
"PW-C41","「自律型チーム」を管理者の支援撤退、過大責任、同僚相互監視、未払い調整労働にしない。","不支持","予防原則に基づく推論","責任転嫁","組織・職場","maynard-2012|ilo-c190","権限、要員、時間、異議、救済を保障","2026-07-12"
"PW-C42","直接参加と労働者代表・労組による代表参加を代替関係とせず、相互補完を検討する。","A","参加・エンパワメント直接研究","直接・代表参加","組織・職場","kim-macduffie-2010|budd-2010","製造業観察研究|制度・国差","2026-07-12"
"PW-C43","個人のスピークアップ制度を、団結・代表・団体交渉の代替として使わない。","不支持","公式指針・制度","集団的権利","組織・職場","ilo-c87|ilo-c98|ilo-c154|japan-constitution","批准・国内制度・適用を確認","2026-07-12"
"PW-C44","労働者代表が不利益なく活動できる時間、情報、アクセス、独立性を確保する。","実務原則","公式指針・制度","代表保護","組織・職場","ilo-c135|japan-labor-union","代表性・利益相反・国内制度を確認","2026-07-12"
"PW-C45","代表者を管理側が選別・評価・報酬して独立性を損なうことを支持しない。","不支持","公式指針・制度","代表独立性","組織・職場","ilo-c98|ilo-c135","適法な便宜供与と支配介入を区別","2026-07-12"
"PW-C46","多数決だけで少数者の安全・差別・基本権を上書きせず、拒否できない最低線と救済を置く。","実務原則","混合","多数と権利","組織・職場","ilo-c190|colquitt-2001","意思決定ルールを事前明示","2026-07-12"
"PW-C47","協議や交渉の当事者、議題、情報、期限、権限、合意・不成立後の経路を明示する。","実務原則","公式指針・制度","協議設計","組織・職場","ilo-c154|eu-info-consult","機密情報の正当な範囲と検証","2026-07-12"
"PW-C48","発言機会は結果を変えなくても公正知覚へ関係し得るが、聞くだけの儀礼で実質的影響を偽装しない。","A","混合","ボイス効果","組織・職場","lind-1990|colquitt-2001","実験研究|事前発言と事後説明を区別","2026-07-12"
"PW-C49","決定者は採否理由、用いた証拠、考慮した代替案、不確実性、再検討条件を説明する。","実務原則","混合","説明責任","組織・職場","colquitt-2001|eu-info-consult","個人情報・営業秘密を保護","2026-07-12"
"PW-C50","不利益決定には、本人・代表への通知、記録アクセス、反論、訂正、独立再審査を設ける。","実務原則","混合","適正手続","組織・職場","colquitt-2001|ilo-data","個別法令・期限を確認","2026-07-12"
"PW-C51","権限委譲では、決めてよい範囲、予算、人員、停止権限、相談・上申、責任上限を文書化する。","実務原則","参加・エンパワメント直接研究","委譲設計","組織・職場","maynard-2012|nielsen-randall-2013","状況変化時に更新","2026-07-12"
"PW-C52","参加者へ追加の会議・調整・感情労働を無償で負わせず、勤務時間、代替要員、謝礼、専門支援を用意する。","実務原則","予防原則に基づく推論","参加負担","組織・職場","nielsen-randall-2013|ilo-c135","代表役割と通常業務の両立を監査","2026-07-12"
"PW-C53","参加しない・意見を保留する・代表に委ねる選択を、意欲や忠誠心の不足にしない。","不支持","予防原則に基づく推論","参加の自由","組織・職場","van-dyne-2003|ilo-c87","必要な職務上協議との境界を説明","2026-07-12"
"PW-C54","参加者名簿、発言、ネットワーク、投票、通報データを人事評価・離職予測・組合活動監視へ二次利用しない。","不支持","公式指針・制度","データ目的限定","組織・職場","ilo-data|ilo-c98","法的保存義務・調査権限を確認","2026-07-12"
"PW-C55","社会ネットワーク分析で「影響者」「孤立者」「抵抗者」を秘密に格付けしない。","不支持","予防原則に基づく推論","ネットワーク監視","組織・職場","brass-1984|ibarra-1993|ilo-data","再特定、同意、目的限定、群別影響を確認","2026-07-12"
"PW-C56","組織ネットワークは個人の友人関係を収集する前に、会議招待、情報経路、承認フロー等の制度データで調べる。","実務原則","集団・ネットワーク隣接研究","データ最小化","組織・職場","brass-1984|ilo-data","非公式支援を欠落する限界を明示","2026-07-12"
"PW-C57","アルゴリズム管理は仕事配分、監視、評価、報酬、制裁、異議の入口を統制する権力装置として評価する。","A","集団・ネットワーク隣接研究","アルゴリズム権力","組織・職場","kellogg-2020|parent-parker-2022","概念・レビュー中心|技術・産業差","2026-07-12"
"PW-C58","AIの精度だけでなく、誰が目的・データ・閾値を決め、誰が停止・訂正・上書きできるかを公開する。","実務原則","混合","AI決定権","組織・職場","kellogg-2020|eu-platform-2024","企業秘密の範囲を限定|実質的な人の権限を確認","2026-07-12"
"PW-C59","自動評価への「人による確認」を、画面上の承認クリックだけにせず、時間、証拠、裁量、責任を持つ再審査にする。","実務原則","公式指針・制度","人の監督","組織・職場","eu-platform-2024|ilo-data","EU法の適用範囲を限定","2026-07-12"
"PW-C60","通信量、位置、応答速度、発言量を、協働、貢献、忠誠、反対姿勢の代理にしない。","不支持","混合","デジタル代理指標","組織・職場","kellogg-2020|parent-parker-2022|ilo-data","役割・障害・勤務形態・見えない労働を欠落","2026-07-12"
"PW-C61","アプリの投票・いいね・ランキングを、民主的参加や代表性の証拠にしない。","不支持","予防原則に基づく推論","デジタル参加","組織・職場","wilkinson-2014|eu-info-consult","アクセス、熟議、少数者、権限を確認","2026-07-12"
"PW-C62","組織政治サーベイ、発言サーベイ、参加率を個人・部署の忠誠や「抵抗度」評価へ使わない。","不支持","予防原則に基づく推論","サーベイ悪用","組織・職場","kacmar-ferris-1991|morrison-2014","集計・少人数保護・目的限定","2026-07-12"
"PW-C63","低い苦情・通報・反対件数を、権力乱用がないことや参加制度が機能している証拠にしない。","不支持","混合","件数解釈","組織・職場","morrison-milliken-2000|mesmer-2005|japan-whistleblower","到達率、未報告理由、報復、退出を併記","2026-07-12"
"PW-C64","権力・参加の監査は、誰が会議にいるかだけでなく、議題提案、資料入手、質問、拒否、採決、実装、再審査の各段階を見る。","実務原則","混合","意思決定監査","組織・職場","wilkinson-2014|brass-1984","観察が発言抑制にならないよう設計","2026-07-12"
"PW-C65","権力差は職位平均だけでなく、雇用形態、属性、勤務帯、拠点、言語、顧客依存、在留・生活上の依存を交差的に調べる。","実務原則","混合","交差する依存","組織・職場","emerson-1962|ibarra-1993|ilo-c190","少人数再特定を防ぐ","2026-07-12"
"PW-C66","権力関係の成果は、意思決定速度だけでなく、質、安全、公正、学習、異議、健康、退出、権利侵害を多面的に評価する。","実務原則","混合","多次元成果","組織・職場","colquitt-2001|frazier-2017|ilo-c190","一指標最適化を避ける","2026-07-12"
"PW-C67","参加制度の平均満足度だけでなく、誰の提案が採用され、誰が負担・報復・排除を受けたかを群別に追う。","実務原則","混合","分配評価","組織・職場","nielsen-randall-2013|colquitt-2001","少人数保護|採否の質的理由も残す","2026-07-12"
"PW-C68","意思決定を速めるために異議経路をなくさず、緊急時は期限付き例外、事後説明、独立検証を設ける。","実務原則","予防原則に基づく推論","緊急権限","組織・職場","colquitt-2001|ilo-c190","緊急の定義・期間・解除を記録","2026-07-12"
"PW-C69","権力の集中を、英雄的リーダーや創業者の能力だけで正当化しない。","不支持","権力直接研究","個人中心主義","組織・職場","magee-galinsky-2008|fast-2012","専門性と最終責任は別途設計","2026-07-12"
"PW-C70","「フラット組織」を名乗るだけで権力差が消えたとせず、非公式な承認・情報・評判権力を監査する。","実務原則","混合","非公式階層","組織・職場","magee-galinsky-2008|brass-1984","公式な責任の不明確化に注意","2026-07-12"
"PW-C71","「心理的安全性があるから労組・代表は不要」という主張を支持しない。","不支持","公式指針・制度","権利の代替不可","組織・職場","frazier-2017|ilo-c87|ilo-c98","心理尺度と制度的権利を分ける","2026-07-12"
"PW-C72","従業員リソースグループや文化委員会を、正式な代表・苦情・団体交渉制度の代替にしない。","不支持","公式指針・制度","任意組織の限界","組織・職場","ilo-c135|ilo-c154","任意活動の価値は別評価|代表性・権限を明示","2026-07-12"
"PW-C73","管理者は反対意見を求めるだけでなく、自分の案への拒否・保留・外部相談が不利益にならないことを行動で示す。","実務原則","発言・沈黙直接研究","権力者の行動","組織・職場","detert-burris-2007|burris-2012","危険・違法な指示への拒否権を別途確認","2026-07-12"
"PW-C74","「率直に話せ」という要求を、感情開示、即答、会議発言、実名告発の強制にしない。","不支持","発言・沈黙直接研究","発言強制","組織・職場","van-dyne-2003|ilo-data","書面、代理、匿名、保留の選択肢","2026-07-12"
"PW-C75","協議の機密指定は範囲・理由・期間・解除条件を示し、違法行為や危害の隠蔽、代表活動の妨害に使わない。","実務原則","公式指針・制度","機密と発言","組織・職場","ilo-c98|japan-whistleblower|eu-info-consult","適用法・正当な秘密を確認","2026-07-12"
"PW-C76","調査・懲戒・紛争で「双方に権力がある」と形式的に対称化せず、評価権、雇用依存、反復、集団多数、報復可能性を調べる。","実務原則","混合","権力非対称","組織・職場","emerson-1962|rehg-2008|ilo-c190","責任を事実・証拠に基づき判断","2026-07-12"
"PW-C77","政治的行動をすべて排除するのではなく、公共的な連合形成・交渉・代表と、欺瞞・報復・私物化を区別する。","実務原則","混合","政治の境界","組織・職場","kacmar-ferris-1991|budd-2010|kish-gephart-2010","正当性・透明性・権利・害で評価","2026-07-12"
"PW-C78","権力マップを公開する場合は役割・決定・経路を中心にし、個人の弱点・関係・反対傾向を公開しない。","実務原則","混合","オープンデータ","組織・職場","brass-1984|ilo-data","個人情報・安全・報復リスクを保護","2026-07-12"
"PW-C79","公開する参加データには、参加母集団、経路、段階、権限、回答率、採否、理由、未実装、報復・退出、禁止用途を付す。","実務原則","混合","公開データ統治","組織・職場","nielsen-randall-2013|wilkinson-2014","少人数・機密事案を保護","2026-07-12"
"PW-C80","制度の見直しでは、権限者・代表・少数者・非参加者・退出者を含む複数経路で評価し、訂正履歴を残す。","実務原則","混合","継続改善","組織・職場","nielsen-randall-2013|morrison-2014","退出者への接触は任意・最小限","2026-07-12"
"PW-C81","良い参加とは全員一致ではなく、異議が安全に表明され、実質的に検討され、理由ある決定と救済へつながることとして評価する。","実務原則","混合","完成原則","組織・職場","lind-1990|budd-2010|ilo-c87","合意強制や多数派支配を避ける","2026-07-12"
"PW-C82","開かれた組織とは権力が存在しない組織ではなく、誰が何を決めるかが見え、影響を受ける人が参加・代表・異議・救済へ到達できる組織である。","実務原則","混合","公共性原則","組織・職場","emerson-1962|wilkinson-2014|colquitt-2001|ilo-c98","透明性と個人情報保護を両立","2026-07-12"
"PW-C83","優越的な関係を背景にしたハラスメントを「組織政治への適応力」「伝え方」「双方の問題」へ還元せず、安全確保、相談、調査、是正へ接続する。","実務原則","公式指針・制度","権力とハラスメント","組織・職場","emerson-1962|ilo-c190|mhlw-harassment","個別該当性・証拠・手続は専門窓口へ確認","2026-07-12"
