"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"RS-C15","削減後に残る人は安堵するとは限らず、罪悪感、怒り、不安、仕事量増加、信頼低下など異なる反応を示し得る。","A","再編・離職直接研究","残留者反応","組織・労働者","brockner-1987|mishra-spreitzer-1998|datta-2010","個人差・文脈差|臨床診断ではない","2026-07-12"
"RS-C16","人員削減後に残留者の自発的離職が増える場合がある。","A","再編・離職直接研究","後続離職","組織・労働者","trevor-nyberg-2008|datta-2010","組織レベル観察|全組織で同じではない","2026-07-12"
"RS-C17","削減後の生産性を、少ない人数による短期の総労働時間・過重労働で維持していないか確認する。","実務原則","混合","業務量再設計","組織・労働者","datta-2010|trevor-nyberg-2008","投入・品質・安全・健康を同時評価","2026-07-12"
"RS-C18","「サバイバー」という呼称を、残った人の特権・忠誠・罪悪感を当然視するラベルとして用いない。","実務原則","予防原則に基づく推論","非スティグマ化","組織・労働者","mishra-spreitzer-1998","本人の自己理解を尊重","2026-07-12"
"RS-C19","説明の丁寧さは重要だが、実質的に不当な選定・不足する補償・権利侵害を正当化しない。","実務原則","混合","説明と正当性","組織・労働者","brockner-1990|eu-collective-1998|ilo-c158","適法性は地域別に確認","2026-07-12"
"RS-C20","選定基準は決定前に定義し、職務上必要な根拠、一貫性、属性別影響、利益相反、再審を監査する。","実務原則","混合","選定統治","組織・労働者","eu-collective-1998|ilo-c158","差別法・労働協約・国内法を確認","2026-07-12"
"RS-C21","業績評価を削減選定へ転用する場合、元の目的、評価誤差、近接性・ケア・障害等のバイアスを再検証する。","実務原則","予防原則に基づく推論","目的外利用","組織・労働者","datta-2010","個人データ・差別リスク監査","2026-07-12"
"RS-C22","AIに削減対象の決定を委ね、理由・データ・誤りを本人が争えない制度を本ナビは支持しない。","不支持","予防原則に基づく推論","高重要度自動決定","組織・労働者","oecd-ai-2023|ilo-genai-2023","適用法は地域・用途で確認|人による実質的再審が必要","2026-07-12"
"RS-C23","生成AIへの職務曝露推計は、実際の導入率、仕事消失、個人の解雇確率を意味しない。","A","公式指針・制度","予測境界","組織・労働者","ilo-genai-2023|oecd-ai-2023","技術・価格・制度・需要で変化","2026-07-12"
"RS-C24","技術導入では職種名だけでなく、タスクの自動化・補完、仕事量、技能、監視、品質責任を分けて評価する。","実務原則","公式指針・制度","職務再設計","組織・労働者","ilo-genai-2023|oecd-ai-2023","労働者参加を含める","2026-07-12"
"RS-C25","再訓練を提示しただけで公正な移行とは言えず、受講時間・所得、参加可能性、実際の求人、仕事の質、配置結果を追う。","実務原則","混合","訓練実装","組織・労働者","card-2018|ilo-just-transition-2015","訓練が雇用需要を単独で作らない","2026-07-12"
"RS-C26","公正な移行は脱炭素に限らず、技術・事業転換でも応用できるが、元文書の適用範囲を明示する。","実務原則","公式指針・制度","概念移用","組織・労働者","ilo-just-transition-2015|eu-fair-transition-2022","法的地位・分野差を明示","2026-07-12"
"RS-C27","公正な移行は、失職回避だけでなく、良質な仕事、所得保障、社会保護、技能、地域投資、社会対話を含む。","A","公式指針・制度","政策統合","組織・労働者","ilo-just-transition-2015|ilo-just-transition-2023|eu-fair-transition-2022|unfccc-paris-2015","実施は国・地域制度依存|パリ協定では前文の考慮事項","2026-07-12"
"RS-C28","事業所閉鎖は労働者個人だけでなく、世帯、取引先、自治体財政、地域サービスへ影響し得る。","A","混合","地域波及","組織・労働者","brand-2015|worldbank-displacement-2021","地域経済構造で異なる","2026-07-12"
"RS-C29","閉鎖・縮小の計画は、発表直前ではなく、代替事業、技能、財源、土地・環境、公共サービスを扱える時期から始める。","実務原則","公式指針・制度","事前計画","組織・労働者","worldbank-displacement-2021|ilo-just-transition-2015","機密管理と早期参加を両立","2026-07-12"
"RS-C30","事業売却・外注化・会社分割は、単なる雇用継続の有無だけでなく、賃金・勤続・年金・労働協約・安全・異議を確認する。","実務原則","公式指針・制度","事業移転","組織・労働者","eu-transfer-2001|ilo-c158","適用法・移転該当性を確認","2026-07-12"
"RS-C31","倒産時には未払賃金・退職給付等の保護制度と申請期限を、通常の再就職支援と分けて案内する。","実務原則","公式指針・制度","倒産保護","組織・労働者","ilo-c173|eu-insolvency-2008|japan-wage-payment","国別要件・上限・手続を確認","2026-07-12"
"RS-C32","失職は平均して所得の大きく持続的な低下と関連し得る。","A","再編・離職直接研究","所得影響","組織・労働者","jacobson-1993|couch-placzek-2010","国・時代・勤続・景気で異なる","2026-07-12"
"RS-C33","非自発的失職は精神健康不良と関連し、再就職により平均的改善が見られるが全員が回復するとは限らない。","A","混合","精神健康","組織・労働者","paul-moser-2009|brand-2008|wanberg-2012","選択・交絡|診断や個人予測ではない","2026-07-12"
"RS-C34","大量解雇後の死亡リスク上昇を示す研究があり、失職対応を単なるキャリア課題に限定しない。","A","再編・離職直接研究","長期健康","組織・労働者","sullivan-wachter-2009|eliason-storrie-2009","歴史的・特定集団|機序未確定|恐怖を煽らない","2026-07-12"
"RS-C35","失職の影響はパートナーや家族へ波及し得る。","B","再編・離職直接研究","世帯波及","組織・労働者","mendolia-2014|brand-2015","家族形態・ジェンダー規範・制度差","2026-07-12"
"RS-C36","解雇通知の場で健康リスクを一般論として断定せず、本人の選択で利用できる医療・心理・生活相談を提示する。","実務原則","混合","支援設計","組織・労働者","paul-moser-2009|brand-2015","緊急リスク時は地域の専門経路へ","2026-07-12"
"RS-C37","失職者に前向きさ・自己責任・即時求職を強制せず、悲嘆、休息、ケア、障害、在留資格等に応じた選択肢を用意する。","実務原則","混合","尊厳・包摂","組織・労働者","wanberg-2012|ilo-c168","個別支援と構造対策を両立","2026-07-12"
"RS-C38","求職支援介入は平均的に有効な場合があるが、雇用需要不足や差別、交通、ケア、健康、資格障壁を単独では解消しない。","A","混合","介入境界","組織・労働者","vinokur-1995|liu-2014|card-2018|kluve-2019","施策・対象・景気の異質性|若年者等の対象差","2026-07-12"
"RS-C39","求職支援は応募件数だけでなく、就職の質、賃金、安定性、健康、持続、本人希望を評価する。","実務原則","混合","成果評価","組織・労働者","liu-2014|card-2018|wanberg-2012","長期追跡が必要","2026-07-12"
"RS-C40","再就職支援の利用を退職合意、権利放棄、守秘への同意と不必要に抱き合わせない。","実務原則","予防原則に基づく推論","選択・権利","組織・労働者","ilo-c158|ilo-r166","契約の法的助言は専門家へ","2026-07-12"
"RS-C41","社内公募・配置転換・労働時間短縮・自然減・採用停止等を、解雇回避案として影響とともに比較する。","実務原則","公式指針・制度","代替案","組織・労働者","ilo-r166|eu-collective-1998","負担移転・賃下げ・安全を監査","2026-07-12"
"RS-C42","配置転換は雇用維持という利益だけでなく、通勤、ケア、障害、賃金、技能適合、本人同意への影響を評価する。","実務原則","混合","再配置公平性","組織・労働者","ilo-r166|ilo-just-transition-2015","強制転居・実質退職強要を防ぐ","2026-07-12"
"RS-C43","希望退職は名称だけで自発的とは判断せず、圧力、情報、検討時間、代替案、撤回、対象選別を確認する。","実務原則","予防原則に基づく推論","実質的自発性","組織・労働者","ilo-c158|japan-labor-contract","国内法・判例・個別事実を確認","2026-07-12"
"RS-C44","離職理由の会社都合・自己都合等の記録は、給付・評判・権利に影響し得るため、正確性、証拠、訂正経路を設ける。","実務原則","公式指針・制度","記録統治","組織・労働者","japan-employment-insurance|ilo-c168","国別分類・認定主体を確認","2026-07-12"
"RS-C45","解雇対象者を即日システム遮断する場合も、個人データ、私物、給与明細、職歴証明、連絡先、異議の安全な取得経路を残す。","実務原則","予防原則に基づく推論","オフボーディング","組織・労働者","japan-labor-standards|ilo-c158","情報セキュリティと権利を両立","2026-07-12"
"RS-C46","通知は、尊厳とプライバシーを守る場で、決定主体、理由、基準、日程、金銭、福利厚生、データ、相談・異議を文書でも示す。","実務原則","混合","通知設計","組織・労働者","brockner-1990|ilo-c158|eu-collective-1998","虚偽の個別化説明をしない","2026-07-12"
"RS-C47","管理職へ通知役だけを委ねる場合も、経営・人事・法務・健康・ITの責任と即時支援経路を明確にする。","実務原則","混合","役割設計","組織・労働者","datta-2010|oreg-2011","管理職自身の雇用不安・負担も支援","2026-07-12"
"RS-C48","同日に全員へ同じ説明をすることと、公平な情報アクセスは同一ではない。勤務帯、言語、障害、休職、出張等への到達を確認する。","実務原則","予防原則に基づく推論","情報公平性","組織・労働者","eu-collective-1998|ilo-just-transition-2015","個人情報を漏らさない","2026-07-12"
"RS-C49","うわさの件数ではなく、未回答の重要質問、矛盾、情報空白、更新頻度、信頼できる窓口を測る。","実務原則","混合","コミュニケーション評価","組織・労働者","lewis-1999|rafferty-griffin-2006","監視や発言者特定に使わない","2026-07-12"
"RS-C50","不確実性調査を、削減対象を予測・選別する個人データとして転用しない。","不支持","予防原則に基づく推論","目的限定","組織・労働者","probst-2003|vander-elst-2014","匿名性・小集団保護・禁止用途を明示","2026-07-12"
"RS-C51","雇用不安尺度は医療診断、忠誠度、将来業績、個人の退職確率を測るものではない。","不支持","雇用不安直接研究","測定境界","組織・労働者","probst-2003|vander-elst-2014|jiang-lavaysse-2018","尺度の目的・妥当性を限定","2026-07-12"
"RS-C52","平均的な不安得点だけでなく、職種、契約、拠点、年齢、障害、ケア、在留資格、勤務帯別の制度曝露と結果を確認する。","実務原則","混合","分配監査","組織・労働者","cheng-chan-2008|ilo-just-transition-2015","少人数の再特定を防ぐ","2026-07-12"
"RS-C53","非正規・派遣・委託・子会社だけへ移行負担を集中させていないか、組織境界を越えて監査する。","実務原則","公式指針・制度","境界公平性","組織・労働者","ilo-just-transition-2015|eu-fair-transition-2022","法的雇用主と実質的意思決定を区別","2026-07-12"
"RS-C54","再編の成功を、人員数・株価・コストだけで評価しない。","不支持","混合","成果境界","組織・労働者","cascio-1997|datta-2010","品質、安全、健康、顧客、能力、地域を含める","2026-07-12"
"RS-C55","評価では計画された制度だけでなく、実際の到達、参加、利用、実装忠実度、逸脱、文脈を記録する。","実務原則","混合","プロセス評価","組織・労働者","nielsen-randall-2013|nielsen-miraglia-2017","施策効果と実装失敗を区別","2026-07-12"
"RS-C56","平均効果に加え、誰に、どの条件で、どの機序を通じて便益・害が生じたかを検討する。","実務原則","混合","異質性評価","組織・労働者","nielsen-miraglia-2017","事後的な都合のよい部分群分析を避ける","2026-07-12"
"RS-C57","M&Aでは文化差を固定的な国民性へ還元せず、権力、統合方式、職務、言語、制度、資源配分を調べる。","実務原則","再編・離職直接研究","文化・統合","組織・労働者","stahl-voigt-2008|cartwright-schoenberg-2006","文化差の平均効果は文脈依存","2026-07-12"
"RS-C58","合併後の「一つの文化」形成を、旧組織の知識・異議・アイデンティティ消去として運用しない。","実務原則","混合","統合倫理","組織・労働者","cartwright-schoenberg-2006|oreg-2011","共通化が必要な領域と多様性を分ける","2026-07-12"
"RS-C59","事業移転・合併では、誰が雇用主・データ管理者・意思決定者・異議受付者になるかを明示する。","実務原則","公式指針・制度","責任連鎖","組織・労働者","eu-transfer-2001|eu-collective-1998","地域別法人・共同決定制度を確認","2026-07-12"
"RS-C60","集団的解雇の協議は、人数を告げる儀式ではなく、回避、人数削減、影響緩和を検討できる時期に行う。","A","公式指針・制度","協議目的","組織・労働者","eu-collective-1998|ilo-c158","適用法・閾値・代表制度を確認","2026-07-12"
"RS-C61","労働者代表へは理由、人数・区分、期間、選定基準、給付計算等の検討に必要な情報を適時提供する。","A","公式指針・制度","情報・協議","組織・労働者","eu-collective-1998","EU最低線であり国内法・協約が上乗せし得る","2026-07-12"
"RS-C62","異議申立ては、通知担当者と独立した再審者、証拠へのアクセス、期限、報復禁止、暫定保護を含める。","実務原則","混合","救済設計","組織・労働者","ilo-c158|eu-collective-1998","司法・行政・労使経路は国別確認","2026-07-12"
"RS-C63","解雇の妥当性、予告、補償、協議、給付を一つのチェック欄で代替しない。","実務原則","公式指針・制度","権利分解","組織・労働者","ilo-c158|japan-labor-contract|japan-labor-standards","それぞれ要件・例外・救済が異なる","2026-07-12"
"RS-C64","日本での解雇は労働契約法第16条等の現行法・判例・個別事情を確認し、一般的な経営判断だけで適法性を断定しない。","A","公式指針・制度","日本法境界","組織・労働者","japan-labor-contract","法的助言ではない|有期・整理解雇等の論点を専門家へ","2026-07-12"
"RS-C65","日本で多数の離職が見込まれる場合、再就職援助計画や大量雇用変動届等の現行要件を早期に公的窓口で確認する。","A","公式指針・制度","行政連携","組織・労働者","japan-labor-policy-act","人数・期間・期限・様式は更新確認","2026-07-12"
"RS-C66","失業給付・再就職支援の案内は、離職理由、加入、求職、年齢等で異なるため個別確認経路を示す。","実務原則","公式指針・制度","所得・手続","組織・労働者","japan-employment-insurance|ilo-c168","給付を会社が確約しない","2026-07-12"
"RS-C67","事業再編で仕事が残っても、賃金低下、時間不安定化、通勤増、監視増、技能陳腐化が起きれば移行の質は低い可能性がある。","実務原則","混合","仕事の質","組織・労働者","ilo-just-transition-2015|oecd-ai-2023","雇用人数だけで評価しない","2026-07-12"
"RS-C68","再編後に必要な仕事を、残留者の善意・無償残業・ケアの犠牲で埋めない。","不支持","混合","負担移転","組織・労働者","datta-2010|trevor-nyberg-2008","要員・優先順位・停止業務を明示","2026-07-12"
"RS-C69","削減対象者と残留者を競わせ、知識移転や支援を忠誠心テストにしない。","不支持","予防原則に基づく推論","関係保護","組織・労働者","brockner-1987|mishra-spreitzer-1998","安全な引継ぎと適正な時間・対価","2026-07-12"
"RS-C70","削減発表後のハラスメント、退職強要、情報遮断、評判毀損を監視し、安全な外部相談経路を示す。","実務原則","公式指針・制度","危害防止","組織・労働者","ilo-c158|japan-labor-contract","適用法・緊急性に応じ専門機関へ","2026-07-12"
"RS-C71","経営層の報酬・株主還元・外注費と削減必要性の関係を説明可能にし、負担配分を監査する。","実務原則","予防原則に基づく推論","分配公正","組織・労働者","datta-2010|ilo-just-transition-2015","企業秘密を理由に検討不能にしない","2026-07-12"
"RS-C72","公正な移行の計画には、影響を受ける労働者・代表・地域・少数者が意思決定前から参加する必要がある。","A","公式指針・制度","社会対話","組織・労働者","ilo-just-transition-2015|ilo-just-transition-2023|worldbank-displacement-2021","代表性と発言安全性を確認","2026-07-12"
"RS-C73","支援予算は一人当たり平均だけでなく、到達率、必要、利用障壁、結果、地域・属性別分布を公開する。","実務原則","公式指針・制度","公開性","組織・労働者","eu-egf-2021|eu-fair-transition-2022","個人再特定を防ぐ","2026-07-12"
"RS-C74","外部再就職会社へ委託しても、支援の質、データ利用、苦情、差別、成果の説明責任は発注組織から消えない。","実務原則","予防原則に基づく推論","委託統治","組織・労働者","liu-2014|ilo-c168","契約・監査・本人の選択を設計","2026-07-12"
"RS-C75","再編完了日は学習完了日ではなく、少なくとも中長期の健康、所得、仕事の質、離職、地域影響を追跡する。","実務原則","混合","長期評価","組織・労働者","brand-2015|datta-2010|nielsen-randall-2013","追跡同意・プライバシー・比較可能性","2026-07-12"
"RS-C76","解雇回避だけを成功にすると、不健全な仕事、賃金未払い、危険な延命を見落とし得る。","実務原則","混合","多次元成果","組織・労働者","ilo-c173|ilo-just-transition-2015","事業継続可能性と権利・安全を同時評価","2026-07-12"
"RS-C77","失職研究の平均影響を用いて、特定個人の将来の健康・所得・再就職を予言してはならない。","不支持","再編・離職直接研究","個人推論境界","組織・労働者","brand-2015|paul-moser-2009","集団平均と個人予測を区別","2026-07-12"
"RS-C78","公開する再編データは、定義、分母、期間、改訂、欠測、少人数保護、決定への使用範囲を伴う。","実務原則","混合","オープンデータ統治","組織・労働者","nielsen-randall-2013|ilo-just-transition-2015","透明性とプライバシーを両立","2026-07-12"
"RS-C79","労組加入・代表活動、苦情申立て、差別禁止事由、妊娠・出産、保護される休業等を、直接または代理指標で削減対象選定へ使わない。","A","公式指針・制度","禁止理由・差別防止","組織・労働者","ilo-c158","国内法の保護範囲・立証・救済を確認","2026-07-12"
"RS-C80","労働時間短縮、一時休業、ジョブシェア等を解雇回避策とする場合も、所得減、予測可能性、健康、ケア、給付、期間、終了条件を評価する。","実務原則","公式指針・制度","一時的代替策","組織・労働者","ilo-r166|ilo-c168","負担を低賃金層へ集中させない|国内の休業制度を確認","2026-07-12"
"RS-C81","事業所閉鎖・大量失職の追跡では、子どもの教育・健康、住宅、地域の医療・交通・税収等への波及も検討する。","実務原則","混合","世代・公共サービス波及","組織・労働者","brand-2015|worldbank-displacement-2021","個人再特定を防ぐ|地域差・長期追跡が必要","2026-07-12"
"RS-C82","雇用不安と業績・欠勤の関係は一方向・一様ではなく、同一視、動機づけ、健康、職務、測定方法等で異なり得る。","B","雇用不安直接研究","業績・行動","組織・労働者","staufenbiel-konig-2010|piccoli-2017|sverke-2002","観察研究中心|不安を動機づけ手段として意図的に使わない","2026-07-12"
