"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"LD-C14","LMXは態度・業績評価・役割等と関連するが、好意・類似性・非公式な忠誠で内集団と外集団を固定しない。","A","リーダーシップ直接研究","メタ分析上の関連","LMX","gerstner-1997|dulebohn-2012","相関・評価バイアス|関係の質と公平な基準を両立","2026-07-12"
"LD-C15","リーダーとの関係の質が異なること自体より、情報、機会、支援、評価、報酬への不透明で不公平な差を監査する。","実務原則","混合","関係・公正の設計","LMX差異","graen-1995|dulebohn-2012","職務上必要な個別化を残す","2026-07-12"
"LD-C16","LMXとの関連は文化文脈で異なり得るが、国籍や文化カテゴリから個人の服従・発言・関係志向を推定しない。","A","混合","文化メタ分析・権利原則","文化","rockstuhl-2012|ilo-data","国単位指標の粗さ|個人差・組織差","2026-07-12"
"LD-C17","従業員の発言は促進的提案と危険・問題の抑制的指摘で異なり、発言量だけを主体性・忠誠心の指標にしない。","A","リーダーシップ隣接研究","レビュー・メタ分析","発言","morrison-2014|chamberlin-2017","相関研究中心|沈黙の理由を推定しない","2026-07-12"
"LD-C18","「ドアは開いている」という宣言より、管理職の応答、実際の反映、理由説明、報復防止が発言可能性を左右する。","B","リーダーシップ直接研究","多情報源実証","発言","detert-2007|morrison-2014","観察研究|制度・上位管理を別途確認","2026-07-12"
"LD-C19","謙虚さの表明は限界認識、他者の強みの評価、学習可能性を含み得るが、卑下、優柔不断、責任回避、部下への感情ケア要求とは異なる。","B","リーダーシップ直接研究","測定・実証","謙虚さ","owens-2013","評価研究|文化・地位・ジェンダー規範","2026-07-12"
"LD-C20","包摂的リーダーシップは所属感と独自性尊重を両立する概念だが、採用・配置・情報・発言・評価・報酬の制度変更を伴わせる。","B","リーダーシップ直接研究","概念統合・実証","包摂","randel-2018|nembhard-2006","概念研究中心|態度スローガン化を避ける","2026-07-12"
"LD-C21","専門職地位差があるチームでは、管理職の招待、傾聴、感謝、失敗認識等が心理的安全性・改善参加に関係し得る。","B","リーダーシップ直接研究","観察的関連","包摂・安全性","nembhard-2006","医療チーム|他職種への一般化","2026-07-12"
"LD-C22","フォロワーは受動的な受け手ではなくリーダーシップ過程を共同生成するが、公式権限・報酬・評価・解雇権の非対称を消さない。","A","リーダーシップ直接研究","理論レビュー","フォロワーシップ","uhlbien-2014|carsten-2010","関係を完全に対称化しない","2026-07-12"
"LD-C23","フォロワーを受動型・勇敢型等の固定類型で査定せず、仕事、権力、リスク、役割期待による行動変化を読む。","B","リーダーシップ直接研究","質的研究・レビュー","フォロワーシップ","carsten-2010|uhlbien-2014","質的・限定標本|性格診断化しない","2026-07-12"
"LD-C24","カリスマ的関係では同一化と依存が強まり得るため、反対可能性、任期・権限、後継、情報源、意思決定手続きを分散する。","B","リーダーシップ直接研究","概念理論・帰属研究","カリスマ","howell-2005|meindl-1985","概念研究|カリスマの効果を一律否定しない","2026-07-12"
"LD-C25","リーダーとして現れやすいことと、有効で倫理的に権限を使えることは別である。","A","リーダーシップ直接研究","メタ分析上の区別","リーダー出現","grijalva-2015","性格測定の限界|臨床診断ではない","2026-07-12"
"LD-C26","ナルシシズム研究を個人の臨床診断や採否へ使わず、権限集中、追従圧力、情報遮断、報復、利益相反を制度として監査する。","実務原則","混合","メタ分析・予防原則","権力","grijalva-2015|ilo-c190","診断ラベルで問題を個人化しない","2026-07-12"
"LD-C27","虐待的監督・破壊的リーダーシップは態度、健康、行動、業績等の不利な結果と関連する。","A","リーダーシップ直接研究","メタ分析上の関連","破壊的リーダーシップ","mackey-2017|schyns-2013|harms-2017","相関・自己報告中心|正式な事実認定とは別","2026-07-12"
"LD-C28","虐待・ハラスメントを「厳しい指導」「高い基準」「相性」「双方のコミュニケーション」に言い換えない。","実務原則","公式指針・制度","権利・安全","ハラスメント","tepper-2007|ilo-c190","研究概念と法的判断を区別|安全確保を優先","2026-07-12"
"LD-C29","被害申告には指揮命令系統から独立した相談・調査・是正経路、秘密保持、報復防止、暫定措置を設ける。","実務原則","公式指針・制度","救済設計","救済","ilo-c190|who-2022","緊急性・国内法・労使制度を確認","2026-07-12"
"LD-C30","建設的リーダー行動は低いストレス・良い精神健康と関連するが、仕事量、人員、雇用、差別等の構造要因を管理職研修だけで解決しない。","A","混合","メタ分析・公式指針","健康","harms-2017|montano-2017|who-2022","相関研究中心|臨床診断ではない","2026-07-12"
"LD-C31","管理職自身の過重労働・孤立・感情労働を放置し、部下支援を無限責任として課さない。","実務原則","混合","健康・仕事設計","管理職の健康","harms-2017|who-2022","管理職の責任免除ではない|上位組織の支援を設計","2026-07-12"
"LD-C32","安全リーダーシップは安全遵守・参加と関連するが、設備、要員、手順、停止権限、事故調査等の安全管理を代替しない。","A","混合","メタ分析・実務原則","安全","clarke-2013","相関研究を含む|安全工学上の個別判断ではない","2026-07-12"
"LD-C33","リーダー育成は個人能力だけでなく、関係、ネットワーク、仕事経験、振り返り、権限制度を含む長期的発達として設計する。","A","リーダーシップ直接研究","レビュー","育成","day-2000|day-2014","長期追跡・移転の不足","2026-07-12"
"LD-C34","リーダーシップ訓練は平均として学習・移転・成果に有益だが、研修参加・満足度を有効性とせず、行動・仕事・健康・公平を追う。","A","リーダーシップ直接研究","メタ分析","訓練","lacerenza-2017","介入の異質性|選抜・脱落|制度問題の代替ではない","2026-07-12"
"LD-C35","360度評価や部下調査は、目的、匿名性、最小人数、閲覧者、保存、報復防止、開発利用と査定利用の区別を先に決める。","実務原則","公式指針・制度","データ統治","評価","ilo-data|day-2014","少人数の再特定|印象評定・人気投票化を避ける","2026-07-12"
"LD-C36","リーダー評価では部下の業績だけでなく、品質、安全、健康、離職、発言、包摂、育成、資源配分、副作用を組み合わせる。","実務原則","混合","評価設計","成果","wang-2011|montano-2017|clarke-2013","遠い成果ほど他要因が多い|指標ゲームを監査","2026-07-12"
"LD-C37","女性と男性のリーダーシップスタイルや有効性には小さく文脈依存の平均差が報告されるが、個人の能力・適性を性別から推定しない。","A","混合","メタ分析・公平原則","ジェンダー","eagly-2003|paustian-2014","二分法カテゴリ|平均差を個人へ適用しない","2026-07-12"
"LD-C38","リーダー役割とジェンダー役割の不一致が選抜・評価の偏見を生み得るため、同じ行動を誰がしたかで評価が変わらないか監査する。","A","リーダーシップ隣接研究","理論・メタ分析","評価バイアス","eaglykarau-2002|paustian-2014","時代・文化・交差性|性別二分法","2026-07-12"
"LD-C39","遠隔リーダーシップは監視強化でなく、目的、可用時間、情報アクセス、同期・非同期、信頼、孤立、設備、境界を設計する。","B","リーダーシップ直接研究","統合レビュー","遠隔","contreras-2020|ilo-data","COVID-19期レビュー|技術更新|効果量統合ではない","2026-07-12"
"LD-C40","オンライン可視性、返信速度、会議発言量、在席情報を、貢献・忠誠心・リーダー資質の代理にしない。","不支持","予防原則に基づく推論","プライバシー・測定","監視","contreras-2020|ilo-data","役割差・障害・勤務帯・非同期作業を欠落","2026-07-12"
"LD-C41","アルゴリズム管理は管理職判断を補助・代替し、仕事配分・監視・評価・報酬を変えるため、誰が最終責任を持つかを明示する。","A","リーダーシップ隣接研究","統合レビュー","アルゴリズム管理","kellogg-2020|parent-parker-2022","概念・統合研究|技術・産業差|長期効果は未確立","2026-07-12"
"LD-C42","AIによる助言・要約・評価を使う場合、入力データ、限界、検証、人の判断、訂正・異議申立て、停止、記録を設ける。","実務原則","混合","データ・責任統治","AI","kellogg-2020|ilo-data","自動化バイアス|機密・個人データ|国内制度を確認","2026-07-12"
"LD-C43","感情、信頼、忠誠心、離職意向、精神健康、リーダー潜在力を通信・音声・映像から本人に隠れて推定し、人事判断へ用いることを支持しない。","不支持","予防原則に基づく推論","尊厳・妥当性","AI・監視","ilo-data|who-2022","推定誤差・文脈欠落・萎縮効果","2026-07-12"
"LD-C44","リーダー交代では後継者の選抜だけでなく、権限、未解決リスク、関係、知識、意思決定履歴、救済案件を安全に引き継ぐ。","実務原則","混合","継承設計","継承","day-2014|meindl-1985","個人情報・秘密保持|前任者への過大帰属を避ける","2026-07-12"
"LD-C45","リーダーシップ改善では、本人の行動、関係、仕事設計、上位方針、評価・報酬、データ、救済を同時に点検し、小さく試して修正・撤回する。","実務原則","混合","統合からの設計原則","改善","dinh-2014|lacerenza-2017|who-2022","実装度・副作用・属性差を追う","2026-07-12"
"LD-C46","課題を構造化する行動と、人への配慮は二者択一ではなく、異なる結果と関連するため、目的・基準・役割の明確化と支援・尊重を組み合わせる。","A","リーダーシップ直接研究","メタ分析上の関連","課題・関係行動","judge-2004-behavior","相関研究を含む|行動の質・文脈を確認","2026-07-12"
"LD-C47","共有リーダーシップはチーム有効性と関連し得るが、労務・安全・予算・最終判断・救済の公式責任を「全員の責任」にしない。","A","リーダーシップ直接研究","メタ分析上の関連","共有リーダーシップ","wang-shared-2014","相関研究を含む|公式責任との接続を設計","2026-07-12"
"LD-C48","専門性、自己管理的な仕事、チーム規範、明確な制度は一部のリーダー機能を代替し得るため、不要な承認階層を増やさない。","B","リーダーシップ直接研究","古典理論・測定","代替要因","kerr-1978","古典理論|安全・労務・救済責任は残す","2026-07-12"
"LD-C49","フィードバック介入は平均として業績を改善し得る一方、悪化させる場合もあるため、人格や自己価値でなく、具体的な仕事・過程・次の行動へ注意を向ける。","A","リーダーシップ隣接研究","メタ分析","フィードバック","kluger-1996","課題・時代・介入の異質性|公開羞恥・常時評価を正当化しない","2026-07-12"
"LD-C50","管理職は合理的配慮や障壁除去を調整する責任を持ち得るが、必要以上の診断、健康、家庭、アイデンティティの開示を求めない。","実務原則","公式指針・制度","健康・包摂・プライバシー","合理的配慮","who-2022|ilo-data","国内法・役割分担を確認|本人が話す範囲を尊重","2026-07-12"
"LD-C51","上位目標と安全・倫理・法令・健康が衝突するとき、管理職個人へ解決を丸投げせず、停止権限、記録、上位判断、専門相談、異議申立てを設ける。","実務原則","混合","権限・エスカレーション","中間管理職","clarke-2013|who-2022|ilo-c190","個別法的判断ではない|緊急性に応じて対応","2026-07-12"
"LD-C52","管理職との対話や心理的安全性は、労働者代表、団体的な協議、独立通報、正式な苦情・救済経路を代替しない。","実務原則","公式指針・制度","集団的権利・救済","集団的発言","ilo-c190|who-2022","国内の労使制度を確認","2026-07-12"
"LD-C53","管理職の選抜・昇進では、職務関連の基準、複数評価者、構造化した証拠、合理的配慮、評価差の監査を用い、カリスマ性・類似性・オンライン可視性を適性の代理にしない。","実務原則","混合","選抜・公平","選抜・昇進","eaglykarau-2002|paustian-2014|ilo-data","選抜妥当性を個別確認|交差性と少数標本","2026-07-12"
