"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"C024","情緒的・存続的・規範的コミットメントは異なる心理状態として分ける。","A","直接研究","理論・測定","働く人|チーム|組織","allen-1990|meyer-1991|meyer-2002","三成分モデルへの理論的批判もある","2026-07-12"
"C025","情緒的コミットメントは組織への感情的愛着・同一化・関与を中心とする。","A","直接研究","統合","働く人|チーム|組織","mercurio-2015|meyer-2002","同一化と完全同義ではない","2026-07-12"
"C026","存続的コミットメントは離れる費用・代替不足に関する認知で、意欲や愛着と同一ではない。","A","直接研究","理論・統合","働く人|チーム|組織","meyer-1991|meyer-2002","「高いほど良い」と評価しない","2026-07-12"
"C027","規範的コミットメントは残るべきだという義務感で、自由な選択と区別して扱う。","A","直接研究","理論・統合","働く人|チーム|組織","meyer-1991|meyer-2002","文化差・道徳化に注意","2026-07-12"
"C028","組織コミットメントと職務業績の平均関連は限定的で、一律の業績指標にはならない。","A","直接研究","メタ分析","働く人|チーム|組織","riketta-2002|mathieu-1990","態度から個人業績を推定しない","2026-07-12"
"C029","満足・コミットメント・離職意向・実際の離職は関連するが別概念で、順序と直接効果を分ける。","A","直接研究","メタ分析","働く人|チーム|組織","tett-1993|meyer-2002","意向と行動を同一視しない","2026-07-12"
"C030","複数のコミットメント形態の組合せで結果が異なり得る。","B","直接研究","フィールド研究","働く人|チーム|組織","wasti-2005","プロフィールを固定類型化しない","2026-07-12"
"C031","コミットメントと動機づけは相互に関係するが同一概念ではない。","B","直接研究","統合理論","働く人|チーム|組織","meyer-2004","概念モデル","2026-07-12"
"C032","コミットメント尺度を忠誠心・従順さ・退職リスクの秘密ランキングへ流用しない。","不支持","予防原則に基づく推論","妥当性・権利","働く人|チーム|組織","klein-2012|tett-1993|jp-appi","個人予測の妥当性と目的が不足","2026-07-12"
"C033","組織同一化は自己定義、コミットメントは関係への結びつきとして区別できる。","A","直接研究","理論・関連","働く人|チーム|組織","ashforth-1989|riketta-2005|vanknippenberg-2006","研究間で定義差","2026-07-12"
"C034","組織支援知覚は、組織が貢献を評価し福祉を気に掛けるという認知で、信頼や満足と別概念。","A","直接研究","測定・レビュー","働く人|チーム|組織","eisenberger-1986|shore-1991|rhoades-2002","組織の実際の支援提供と区別","2026-07-12"
"C035","公正、上司支援、仕事条件等は組織支援知覚と関連する。","A","直接研究","メタ分析","働く人|チーム|組織","rhoades-2002|kurtessis-2017","因果方向・知覚尺度中心","2026-07-12"
"C036","支援を受けた認知は貢献で応えたい感覚と関係し得るが、無制限な返礼義務を課さない。","A","直接研究","関連・理論","働く人|チーム|組織","eisenberger-2001|cropanzano-2005","交換を強制・道徳化しない","2026-07-12"
"C037","心理的契約、組織支援知覚、信頼、社会的交換は関連するが測定上分ける。","A","直接研究","フィールド研究","働く人|チーム|組織","coyle-2005|cropanzano-2005","同じ質問で循環説明しない","2026-07-12"
"C038","信頼修復の有効性は、能力違反か誠実性違反か、責任帰属、証拠、対応で異なる。","A","直接研究","実験・理論","働く人|チーム|組織","kim-2004|ferrin-2007|tomlinson-2009","実験シナリオを重大被害へ単純適用しない","2026-07-12"
"C039","謝罪だけでなく、事実確認、責任、補償、統制変更、再発防止、継続的行動を含める。","B","混合","理論から実務推論","働く人|チーム|組織","gillespie-2009|dirks-2009|bachmann-2015","各措置の効果は事案で異なる","2026-07-12"
"C040","被害を受けた人に謝罪受領、赦し、関係継続、再信頼を義務づけない。","実務原則","混合","権利・予防","働く人|チーム|組織","dirks-2009|ungp","安全・救済・離脱可能性を優先","2026-07-12"
"C041","組織レベルの失敗は個人の謝罪だけでなく、制度・統治・人事・情報公開の修復を要する。","B","直接研究","統合枠組み","働く人|チーム|組織","gillespie-2009|bachmann-2015","介入効果の直接証拠は限定","2026-07-12"
"C042","沈黙は同意・信頼・問題なしの証拠ではない。","A","混合","実験・発言研究","働く人|チーム|組織","ferrin-2007|morrison-2011","沈黙の理由は複数","2026-07-12"
"C043","求められた知識を意図的に隠す行動を、単なる共有不足と区別する。","B","直接研究","測定・関連","働く人|チーム|組織","connelly-2011","守秘・安全上の非開示と区別","2026-07-12"
"C044","一貫・透明・公正な人事慣行は信頼形成へ関係し得る。","B","直接研究","レビュー","働く人|チーム|組織","whitener-1997|dirks-2002","制度名だけで信頼を保証しない","2026-07-12"
"C045","信頼調査では誰を、何について、どの期間で信頼するかを項目ごとに明示する。","実務原則","直接研究","測定原則","働く人|チーム|組織","fulmer-2012|mayer-1995|mcallister-1995","総合スコアで対象差を消さない","2026-07-12"
"C046","態度得点だけでなく、約束の履行、説明、相談利用、異議、訂正、再発防止など観察可能な運用を測る。","実務原則","混合","評価設計","働く人|チーム|組織","gillespie-2009|iso-37002|caa-overview","単独指標を真の信頼とみなさない","2026-07-12"
"C047","匿名通報を低い信頼や組織への敵意の証拠と解釈しない。","実務原則","公式指針・制度","権利・制度","働く人|チーム|組織","jp-whistleblower-law|caa-whistleblower|iso-37002","匿名性と調査可能性を設計","2026-07-12"
"C048","通報制度は独立性、守秘、利益相反管理、受領、評価、調査、是正、終結、記録を一体で設計する。","制度","公式指針・制度","制度要件・指針","働く人|チーム|組織","caa-overview|iso-37002|eu-whistleblower","法域ごとの要件を確認","2026-07-12"
"C049","通報・相談・調査協力を理由とする不利益や報復を防ぎ、事後の配置・評価・契約を監査する。","制度","公式指針・制度","法的保護・実務原則","働く人|チーム|組織","jp-whistleblower-law|caa-overview|eu-whistleblower","保護対象・立証・救済は法域差","2026-07-12"
"C050","2026年7月時点の日本では現行制度と、2026年12月1日施行予定の改正を分けて案内する。","制度","公式指針・制度","現行性","働く人|チーム|組織","caa-overview|jp-whistleblower-law","施行前後で最新資料を再確認","2026-07-12"
"C051","法的労働契約・就業規則と心理的契約を同じものとして説明しない。","制度","混合","概念境界","働く人|チーム|組織","rousseau-1989|jp-labor-contract|jp-labor-standards","個別法的判断は専門家へ","2026-07-12"
"C052","信頼測定、通報、調査、通信・監視データは目的限定、最小化、アクセス制御、保存期限、訂正を設ける。","制度","公式指針・制度","プライバシー設計","働く人|チーム|組織","jp-appi|iso-37002|ungp","個別法務確認が必要","2026-07-12"
"C053","メール、チャット、表情、返信速度から信頼・忠誠・契約違反・退職意思を秘密に推定しない。","不支持","予防原則に基づく推論","妥当性・権利","働く人|チーム|組織","jp-appi|colquitt-2007|tett-1993","妥当性・目的・異議が不足","2026-07-12"
"C054","守秘の範囲と限界、情報共有先、例外、記録を最初に説明する。","制度","公式指針・制度","制度設計","働く人|チーム|組織","caa-overview|iso-37002","絶対的秘密を約束しない","2026-07-12"
"C055","通報・調査・修復の担当者に利益相反がある場合は独立した経路を用意する。","制度","公式指針・制度","手続設計","働く人|チーム|組織","iso-37002|ungp|oecd-mne","形式的独立だけで実効性を保証しない","2026-07-12"
"C056","発言、心理的安全性、信頼は関連するが別概念で、発言しないことから信頼を逆算しない。","B","混合","概念境界","働く人|チーム|組織","morrison-2011|dirks-2001|fulmer-2012","既存第1・19分野との境界","2026-07-12"
"C057","公正な手続・説明は信頼へ影響し得るが、公正と信頼は同一ではない。","B","混合","理論・関連","働く人|チーム|組織","whitener-1997|kurtessis-2017","既存第4分野との境界","2026-07-12"
"C058","コミットメントを離職防止の道具だけで捉えず、残る自由と離れる自由を守る。","実務原則","混合","権利・概念境界","働く人|チーム|組織","tett-1993|meyer-2002|ilo-c158","既存第5分野との境界","2026-07-12"
"C059","信頼される扱い、説明、通報保護、救済を短期生産性の向上が証明できる人だけに限定しない。","実務原則","公式指針・制度","権利原則","働く人|チーム|組織","ungp|oecd-mne|jp-whistleblower-law","経営効果と権利を分離","2026-07-12"
"C060","修復、異動、関係終了、外部相談、法的救済という複数経路を示し、修復だけを正解にしない。","実務原則","混合","救済設計","働く人|チーム|組織","dirks-2009|ungp|ilo-r166","個別事情と安全を優先","2026-07-12"
"C061","制度評価では認知、到達、受領、初動、調査、是正、報復、再発、満足だけでなく、利用しなかった理由も追う。","実務原則","公式指針・制度","評価設計","働く人|チーム|組織","iso-37002|caa-overview","小集団の再識別を防ぐ","2026-07-12"
"C062","信頼・支援・通報アクセス・不利益を職種、契約、拠点、勤務帯、属性別に監査する。","実務原則","混合","公平性評価","働く人|チーム|組織","kurtessis-2017|caa-overview|ungp","小集団保護","2026-07-12"
"C063","信頼制度を経営だけで決めず、労働者・代表・利用者・非利用者・調査担当・外部専門家の声を入れる。","実務原則","公式指針・制度","参加設計","働く人|チーム|組織","oecd-mne|ungp|iso-37002","参加の代表性を検討","2026-07-12"
"C064","横断相関、縦断、実験、メタ分析、概念論、法的義務を同じ強さの因果主張として扱わない。","実務原則","混合","エビデンス原則","働く人|チーム|組織","colquitt-2007|kim-2004|zhao-2007","設計ごとの限界を併記","2026-07-12"
"C065","公益通報制度は改正・施行で変わるため、公開時と利用時に消費者庁・e-Govの現行資料を確認する。","制度","公式指針・制度","更新原則","働く人|チーム|組織","caa-whistleblower|caa-overview|jp-whistleblower-law","確認日は2026-07-12","2026-07-12"
"C066","本ナビは研究・制度への入口であり、個別の契約、通報、懲戒、解雇、訴訟判断を代替しない。","実務原則","公式指針・制度","適用範囲","働く人|チーム|組織","jp-labor-contract|jp-whistleblower-law|ilo-c158","適格な専門家・公式窓口へ","2026-07-12"
