"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"TW-C22","共有リーダーシップは平均としてチーム有効性と関連するが、公式責任者、安全責任、最終決定、エスカレーションを消さない。","A","チーム直接研究","メタ分析上の関連","リーダーシップ","nicolaides-2014|wang-2014","相関研究を含む|責任の空洞化に注意","2026-07-12"
"TW-C23","仮想性は在宅か出社かの二分法ではなく、地理的分散、電子依存、構成変動、時間差等の組合せである。","A","チーム直接研究","実証・統合","仮想チーム","gibson-2006|gilson-2015","技術と仕事の更新が速い","2026-07-12"
"TW-C24","信頼は仮想チームの有効性と関連し、文書化等が条件となるが、信頼を無監督や無記録と同義にしない。","A","チーム直接研究","メタ分析上の関連","仮想チーム","breuer-2016","相関研究中心|記録は目的限定","2026-07-12"
"TW-C25","全社的遠隔勤務への急移行は特定企業で協働ネットワークの静的化・サイロ化と関連したが、遠隔勤務一般の必然的効果ではない。","B","チーム直接研究","自然実験的観察","遠隔協働","yang-2022","単一大企業|パンデミック移行|デジタル痕跡の限界","2026-07-12"
"TW-C26","チーム革新は多様性だけでなく、ビジョン、課題志向、外部交流、参加、安全等の組合せで評価する。","A","チーム直接研究","メタ分析上の関連","革新","hulsheger-2009|dedreu-west-2001","革新指標の定義差|新規性だけで安全・公益を判断しない","2026-07-12"
"TW-C27","チーム訓練は平均としてチームワーク行動・成果を改善し得るが、人員不足、役割矛盾、危険な目標、差別を研修で代替しない。","A","チーム直接研究","メタ分析・統制介入","訓練","salas-training-2008|mcewan-2017","介入・領域の異質性|移転・持続を測る","2026-07-12"
"TW-C28","クロストレーニングは相互の役割理解と調整を支え得るが、全員に全業務を背負わせる多能工化と区別する。","B","チーム直接研究","訓練実験","訓練","marks-2002","特定訓練文脈|技能認定・報酬・負荷を確認","2026-07-12"
"TW-C29","構造化したデブリーフは成果改善に役立ち得るが、事故、ハラスメント、法令違反の正式調査・証拠保全を代替しない。","A","混合","メタ分析・権利原則","振り返り","tannenbaum-2013|ilo-c190","実施品質・文脈差|報復防止","2026-07-12"
"TW-C30","チーム測定では個人回答を平均する前に、集団内合意、チーム間差、欠測、回答抑制、分析水準を確認する。","実務原則","混合","測定原則","測定","lewis-2003|frazier-2017|gully-2002","少人数の再特定|平均が少数意見を消す","2026-07-12"
"TW-C31","会議数、メッセージ数、発言時間、ネットワーク中心性を、それだけで協働の質・貢献・忠誠心とみなさない。","不支持","予防原則に基づく推論","測定・プライバシー","チーム分析","mesmer-2009|yang-2022|ilo-data","業務データは欠落・役割差を含む","2026-07-12"
"TW-C32","チーム分析を個人ランキング、懲戒、選別へ転用せず、目的、入力、閲覧者、保存期間、訂正・異議申立てを明示する。","実務原則","公式指針・制度","データ統治","プライバシー","ilo-data","国内法・労使協議を確認","2026-07-12"
"TW-C33","感情、信頼、対立、心理的安全性を通信ログや映像から本人に隠れて推定し、人事判断へ用いることを支持しない。","不支持","予防原則に基づく推論","尊厳・妥当性","監視","ilo-data|who-2022","推定誤差・文脈欠落・萎縮効果","2026-07-12"
"TW-C34","暴力・ハラスメント、差別、報復、いじめを「チーム内対立」「相性」「双方のコミュニケーション」として均等化しない。","実務原則","公式指針・制度","権利・安全","ハラスメント","ilo-c190|who-2022","事実確認・安全確保・適用制度を確認","2026-07-12"
"TW-C35","被害申告や安全上の異議には、通常の対立調整とは別に、秘密保持、報復防止、独立した相談・調査・是正経路を設ける。","実務原則","公式指針・制度","権利・安全","救済","ilo-c190|who-2022","緊急性・法的義務を個別確認","2026-07-12"
"TW-C36","協働への参加条件は、言語、障害、勤務帯、雇用形態、拠点、ケア責任を考慮し、同期会議だけを貢献の基準にしない。","実務原則","混合","包摂設計","アクセシビリティ","gilson-2015|who-2022","本人の必要以上の自己開示を求めない","2026-07-12"
"TW-C37","議事録・決定ログは、発言の逐語監視でなく、決定、根拠、担当、期限、未解決点、少数意見、更新履歴を残す。","実務原則","混合","協働設計","記録","breuer-2016|ilo-data","秘密・安全・個人情報を最小化","2026-07-12"
"TW-C38","チーム変更は、構成、相互依存、目標、権限、道具、評価、報酬を一体で設計し、チームビルディング行事だけに還元しない。","実務原則","混合","統合からの設計原則","再設計","kozlowski-2006|mathieu-2008|salas-training-2008","実装度と副作用を測る","2026-07-12"
"TW-C39","チーム成果の改善が、見えない調整労働、特定メンバーの感情労働・残業・肩代わりで成り立っていないかを確認する。","実務原則","混合","公平・負荷","公平","who-2022|marks-2001","業務量・配分を職種・属性別に確認","2026-07-12"
"TW-C40","チームの評価・改善では平均だけでなく、品質、安全、学習、包摂、負担、離脱、将来の協働能力を追跡する。","実務原則","混合","評価設計","評価","kozlowski-2006|mathieu-2008|who-2022","遠い成果ほど他要因が多い","2026-07-12"
"TW-C41","チームは内部の協力だけで完結せず、外部から情報・資源・支援・正統性を得て、他チームとの依存を調整する境界連携を必要とし得る。","B","チーム直接研究","多水準統合レビュー","境界連携","marrone-2010","境界活動の効果は課題・環境に依存|特定担当者へ無償で集中させない","2026-07-12"
"TW-C42","チーム適応は予想外の変化を検知し、共有理解・計画・役割・行動を更新する循環であり、個人の英雄的な即興ではない。","B","チーム直接研究","概念統合","適応","burke-2006|marks-2001","概念モデル|安全手順・専門判断の逸脱を正当化しない","2026-07-12"
"TW-C43","共同作業では条件により個人努力が低下し得るが、貢献を通信量や在席時間で監視するのでなく、意味ある役割、識別可能な成果、資源、公平な配分を設計する。","A","混合","メタ分析・設計原則","社会的手抜き","karau-1993|ilo-data","実験研究を多く含む|能力差・障害・見えない労働を手抜きと誤認しない","2026-07-12"
"TW-C44","チーム設計は対人関係だけでなく、課題、人数、専門性、役割、自律性、相互依存、リーダーシップ、組織支援を一体で扱う。","A","チーム直接研究","メタ分析・統合","チーム設計","stewart-2006|kozlowski-2006","単一の最適構成はない|課題・環境に合わせる","2026-07-12"
"TW-C45","能力・経験・性格等の構成は一部の課題で成果と関連し得るが、個人を類型化して固定し、保護属性や私生活情報から適性を推定してはならない。","A","混合","メタ分析・権利原則","チーム構成","bell-2007|ilo-data","選抜研究中心|妥当性・職務関連性・公平性を確認","2026-07-12"
"TW-C46","AIを協働相手のように扱う場合も、能力・限界、入力データ、人間の責任者、検証、訂正・停止、AIなしの代替経路を明示する。","B","混合","研究アジェンダ・データ統治","人間―AI協働","seeber-2020|ilo-data","実証基盤は発展途上|擬人化で説明責任を曖昧にしない","2026-07-12"
