"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"C15","孤独と抑うつ症状は関連するが同じ概念ではなく、孤独尺度で精神疾患を診断しない。","A","基礎・隣接研究","診断境界","職場の孤独・所属感・社会的つながり","cacioppo-2006|hawkley-2010","高齢者研究を含む|診断面接でない","2026-07-12"
"C16","客観的孤立と主観的孤独が異なる健康指標と関連し得るため、一方だけで全体を代表させない。","A","基礎・隣接研究","健康経路","職場の孤独・所属感・社会的つながり","steptoe-2013|shankar-2011","高齢者・観察研究|職場原因でない","2026-07-12"
"C17","職場孤独は平均的に業績・コミットメント等の不利と関連するが、「孤独な人は低業績」と個人処分に使わない。","A","職場直接研究","仕事結果","職場の孤独・所属感・社会的つながり","ozcelik-2018","観察研究中心|逆因果・第三変数|評価用途禁止","2026-07-12"
"C18","職場排斥は態度、健康、行動の不利と関連するが、被排斥者の性格や反応だけを原因としない。","A","職場直接研究","排斥の結果","職場の孤独・所属感・社会的つながり","bedi-2021|robinson-2013|balliet-2013","自己報告・横断研究が多い|実験は短期反応|組織条件を含む","2026-07-12"
"C19","排斥とハラスメントはともに害を持ち得るが、無注意・曖昧な排除と意図的攻撃を同一の調査・対応にしない。","A","職場直接研究","危害類型","職場の孤独・所属感・社会的つながり","oreilly-2015|williams-2007|nielsen-2012","重大度・反復・権力差を確認","2026-07-12"
"C20","無礼、排斥、いじめ、差別、心理的安全性の低さを別項目で測り、件数の足し算だけで職場を順位づけない。","実務原則","混合","測定境界","職場の孤独・所属感・社会的つながり","cortina-2001|ferris-2008|nielsen-2012|frazier-2017","構成概念重複|重大度を保持","2026-07-12"
"C21","孤独な人が社会的手掛かりを脅威寄りに解釈する可能性を、本人の責任や「考え方の癖」だけに還元しない。","A","基礎・隣接研究","フィードバック過程","職場の孤独・所属感・社会的つながり","cacioppo-2009|hawkley-2010","職場直接性なし|組織の排斥を見逃さない","2026-07-12"
"C22","孤独への介入は平均効果が一様でなく、交流回数を増やすだけでなく認知、関係の質、参加障壁、仕事設計を分ける。","A","基礎・隣接研究","介入効果","職場の孤独・所属感・社会的つながり","masi-2011","職場研究が限定|小規模・異質性","2026-07-12"
"C23","職場のつながり施策を必須の飲み会・雑談・自己開示へ置き換えない。","不支持","予防原則に基づく推論","強制的社交","職場の孤独・所属感・社会的つながり","shore-2011|who-work-2022","宗教・障害・ケア・回復時間・ハラスメント歴への不利益","2026-07-12"
"C24","職場友人の数やチャット量をKPI化すると、関係の演技、監視、排除の固定化を招き得るため採用しない。","不支持","予防原則に基づく推論","関係KPI","職場の孤独・所属感・社会的つながり","yang-2022|japan-appi","通信量は関係の質でない|目的外監視","2026-07-12"
"C25","ネットワーク中心性を価値・協働性・将来性のスコアにせず、仕事構造、地位、在籍期間、勤務形態、ケア責任を併せて読む。","不支持","ネットワーク隣接研究","中心性の悪用","職場の孤独・所属感・社会的つながり","brass-1985|sparrowe-2001|brass-2004","観察データ|構造的不平等|再特定","2026-07-12"
"C26","橋渡し役は知識やアイデアをつなぎ得るが、見えない調整負担・中断・燃え尽きを一人へ集中させない。","A","ネットワーク隣接研究","橋渡し","職場の孤独・所属感・社会的つながり","burt-2004|reagans-2003","健康負担の直接検証は限定|役割交代が必要","2026-07-12"
"C27","凝集性の高い集団は知識移転を助け得る一方、外部者排除、同調圧力、情報の偏りを別に点検する。","A","ネットワーク隣接研究","凝集性の両面","職場の孤独・所属感・社会的つながり","reagans-2003|kilduff-2010|shore-2011","成果と権利を分ける","2026-07-12"
"C28","ネットワーク分析では欠測者、周辺者、短時間・夜勤・委託・遠隔者が見えにくいこと自体を結果として扱う。","実務原則","ネットワーク隣接研究","欠測と周辺化","職場の孤独・所属感・社会的つながり","brass-2004|kilduff-2010","完全回答圧力を避ける|小集団再特定","2026-07-12"
"C29","通信メタデータから関係の質、孤独、信頼、感情を秘密推定しない。","不支持","予防原則に基づく推論","デジタル推定","職場の孤独・所属感・社会的つながり","yang-2022|japan-appi","妥当性不足|監視萎縮|目的限定","2026-07-12"
"C30","遠隔勤務は孤独を一律に生むわけではなく、強度、選択、仕事相互依存、対面・非同期接点、生活状況で経験が変わる。","A","職場直接研究","遠隔勤務の異質性","職場の孤独・所属感・社会的つながり","allen-2015|wang-2021|cooper-2002","パンデミックと平時を分ける|選択効果","2026-07-12"
"C31","専門的孤立は遠隔勤務の業績・離職意向と関連し得るため、出社日数だけでなく情報・学習・可視性へのアクセスを設計する。","A","職場直接研究","遠隔と専門的孤立","職場の孤独・所属感・社会的つながり","golden-2008|cooper-2002","古い技術環境|観察研究","2026-07-12"
"C32","全社遠隔化後の通信ネットワークのサイロ化という一社研究を、在宅勤務一般の失敗証明にしない。","A","職場直接研究","デジタル協働","職場の孤独・所属感・社会的つながり","yang-2022","単一企業・パンデミック|通信量と孤独は別","2026-07-12"
"C33","ハイブリッド勤務の離職低下・業績維持という実験結果を、全職種・完全在宅・孤独対策へ一般化しない。","A","職場直接研究","ハイブリッド制度","職場の孤独・所属感・社会的つながり","bloom-2024","単一企業・大卒者|孤独の直接測定でない","2026-07-12"
"C34","一律出社は孤独対策ではなく、誰と何のために協働し、遠隔者・現場職・短時間勤務者へどう同等アクセスを作るかを設計する。","実務原則","混合","勤務場所設計","職場の孤独・所属感・社会的つながり","allen-2015|bloom-2024|wang-2021","職種・障害・ケア・通勤差","2026-07-12"
"C35","出社していても単独配置、サイロ、競争、いじめ、言語・地位差により孤独・孤立は起こり得る。","A","混合","物理的近接の限界","職場の孤独・所属感・社会的つながり","robinson-2013|bedi-2021|brass-1985","直接的な因果比較は限定","2026-07-12"
"C36","単独勤務、夜勤、出張、訪問、現場、ギグ・委託、海外赴任を「遠隔勤務以外の孤立リスク」として点検する。","実務原則","予防原則に基づく推論","対象範囲","職場の孤独・所属感・社会的つながり","hse-standards|who-ilo-2022","業種別リスク・契約責任を確認","2026-07-12"
"C37","新人の所属感を歓迎行事だけで測らず、質問先、役割情報、仕事機会、フィードバック、非公式ルールへのアクセスを追う。","A","職場直接研究","新人社会化","職場の孤独・所属感・社会的つながり","morrison-1993|major-1995","新人期研究|過剰同化を避ける","2026-07-12"
"C38","メンタリングは平均的に有益な関連を持つが、マッチング、権力差、守秘、離脱、代替相談先を設計する。","A","職場直接研究","メンタリング","職場の孤独・所属感・社会的つながり","eby-2008|underhill-2006","選択効果|害・失敗の過少報告|一対一依存","2026-07-12"
"C39","バディ制度を一人の善意へ依存させず、時間・役割・引継ぎ・複数接点を保障する。","実務原則","混合","バディ設計","職場の孤独・所属感・社会的つながり","morrison-1993|eby-2008","直接的比較試験は限定","2026-07-12"
"C40","同僚支援は仕事ストレス過程と関連するが、心理支援だけで過大な仕事要求や排斥を残さない。","A","支援直接研究","支援とストレス","職場の孤独・所属感・社会的つながり","viswesvaran-1999|chiaburu-2008|cohen-1985|feeney-2015","職場外・相関研究を含む|一次予防の代替でない|必要と支援種類の適合","2026-07-12"
"C41","組織支援知覚は公正、上司、仕事条件等と関連するため、感謝メッセージより実際の資源・裁量・保護を整える。","A","支援直接研究","組織支援","職場の孤独・所属感・社会的つながり","kurtessis-2017|rhoades-2002","知覚と制度の因果方向","2026-07-12"
"C42","支援は「困ったら声を上げて」だけでなく、相談先の認知、応答時間、利用可能時間、費用、言語、守秘、報復不安を測る。","実務原則","公式指針・制度","支援アクセス","職場の孤独・所属感・社会的つながり","mhlw-kokoro|who-work-2022|cao-portal","利用件数ゼロは安全の証拠でない","2026-07-12"
"C43","支援提供者の負荷・技能・監督・二次受傷も管理し、ピアサポーターを無償の治療者にしない。","実務原則","公式指針・制度","支援者保護","職場の孤独・所属感・社会的つながり","who-work-2022|who-ilo-2022","専門職との境界|守秘・緊急対応","2026-07-12"
"C44","危機、自傷他害、虐待、DV、住居・生活困窮等が疑われるときは、職場内の交流施策で抱えず適切な緊急・専門支援へ接続する。","実務原則","公式指針・制度","危機接続","職場の孤独・所属感・社会的つながり","cao-portal|mhlw-kokoro","地域・緊急度で窓口が異なる|本人の安全と選択","2026-07-12"
"C45","相談を受けた管理職は診断・治療をせず、傾聴、安全確認、業務調整、専門窓口への接続、フォローを担う。","実務原則","公式指針・制度","管理職の役割","職場の孤独・所属感・社会的つながり","who-work-2022|mhlw-kokoro","緊急時手順|守秘の限界説明","2026-07-12"
"C46","「孤独」という言葉を使わない人にも、情報から外れる、助けを求めにくい、相談相手がいない等の具体的経験で尋ねる。","実務原則","混合","非ラベル測定","職場の孤独・所属感・社会的つながり","russell-1996|ferris-2008|golden-2008","誘導・病理化を避ける","2026-07-12"
"C47","尺度得点だけでなく、いつ・どの仕事・どの関係・どの媒体で起き、本人が何を望むかを確認する。","実務原則","混合","文脈測定","職場の孤独・所属感・社会的つながり","russell-1996|jena-2018|ozcelik-2018","プライバシー|面談強制を避ける","2026-07-12"
"C48","測定は匿名集計を原則とし、小集団・ネットワーク名簿・自由記述からの再特定を防ぐ。","実務原則","公式指針・制度","データ保護","職場の孤独・所属感・社会的つながり","japan-appi|kilduff-2010","法的根拠・目的・保存期間を確認","2026-07-12"
"C49","孤独調査への回答拒否・未回答を低関与と評価せず、未回答が集中する勤務形態や群を点検する。","実務原則","予防原則に基づく推論","欠測","職場の孤独・所属感・社会的つながり","japan-appi|brass-2004","任意性|小セル保護","2026-07-12"
"C50","個人別孤独スコアを上司へ返さず、本人向け任意フィードバックと組織改善用集計を分ける。","不支持","公式指針・制度","個人フィードバック","職場の孤独・所属感・社会的つながり","japan-appi|who-work-2022","同意・利用目的・要配慮情報","2026-07-12"
"C51","相談件数、交流参加率、チャット量の増減を単独の成功指標にしない。","実務原則","混合","評価指標","職場の孤独・所属感・社会的つながり","cao-survey|yang-2022","認知向上で相談が増える|量と質を分ける","2026-07-12"
"C52","成果は所属、孤独、排斥、支援アクセス、情報・機会、健康、欠勤・離職、仕事の質を多次元で追う。","実務原則","混合","多次元成果","職場の孤独・所属感・社会的つながり","ozcelik-2018|bedi-2021|kurtessis-2017","遠い成果ほど他要因が多い","2026-07-12"
"C53","平均だけでなく勤務形態、時間帯、雇用形態、拠点、職種、在籍期間、介護・障害等によるアクセス差を安全に点検する。","実務原則","混合","分布と公平性","職場の孤独・所属感・社会的つながり","cooper-2002|shore-2011|japan-appi","属性収集の必要性・任意性|小セル保護","2026-07-12"
"C54","所属感の上昇と同時に異論、内部告発、境界設定、休暇取得が減っていないかを確認する。","実務原則","チーム隣接研究","同調圧力","職場の孤独・所属感・社会的つながり","shore-2011|edmondson-1999","所属と服従を分ける","2026-07-12"
"C55","高い凝集性や組織同一化を無条件に善とせず、外集団排除、沈黙、過剰労働、倫理的逸脱を点検する。","実務原則","基礎・隣接研究","同一化の両面","職場の孤独・所属感・社会的つながり","ashforth-1989|riketta-2005|reagans-2003","直接的な害の効果量は限定","2026-07-12"
"C56","上司部下関係の質に差があるとき、内集団への近さを成果・情報・機会の条件にしない。","A","リーダーシップ隣接研究","関係差別化","職場の孤独・所属感・社会的つながり","graen-1995|dulebohn-2012","関係の質とえこひいきを区別","2026-07-12"
"C57","リーダーの包摂的な招請は地位差のある専門職チームの発言を支え得るが、発言後の扱いと資源配分まで追う。","A","チーム隣接研究","包摂的リーダーシップ","職場の孤独・所属感・社会的つながり","nembhard-2006|edmondson-1999|carmeli-2009","医療・観察研究を含む|声掛けだけでない","2026-07-12"
"C58","肯定的相互作用や関係的エネルギーは活力・業績と関連し得るが、明るさや社交性を評価項目にしない。","A","職場直接研究","関係的エネルギー","職場の孤独・所属感・社会的つながり","heaphy-2008|owens-2016","観察・概念研究|感情労働化を避ける","2026-07-12"
"C59","受益者との接触は仕事の意味を高め得るが、第三者対応や感情労働の危険を伴う職務では接触量を一律に増やさない。","A","仕事設計隣接研究","関係的仕事設計","職場の孤独・所属感・社会的つながり","grant-2007","概念モデル|安全・回復を別設計","2026-07-12"
"C60","社会関係に基づく自己定義は動機や意味に関わる一方、関係終了、役割変更、境界侵害への備えを持つ。","A","基礎・隣接研究","関係的同一性","職場の孤独・所属感・社会的つながり","sluss-2007","概念論|関係依存を美化しない","2026-07-12"
"C61","職場でのつながりを家族のような無限定の忠誠や私生活共有として要求しない。","不支持","予防原則に基づく推論","境界侵害","職場の孤独・所属感・社会的つながり","sluss-2007|ashforth-1989","雇用関係・権力差|離職の自由","2026-07-12"
"C62","会議は参加者数でなく、目的、必要役割、情報共有、意思決定、非同期代替、発言分布を設計する。","実務原則","チーム隣接研究","会議・情報共有","職場の孤独・所属感・社会的つながり","mesmer-2009","情報量と品質を分ける","2026-07-12"
"C63","雑談の代わりに、業務上の相談、学習、レビュー、共同作業など目的のある低負担接点も用意する。","実務原則","混合","接点ポートフォリオ","職場の孤独・所属感・社会的つながり","reagans-2003|morrison-1993","社交を好まない人への配慮","2026-07-12"
"C64","非同期の質問・相談・意思決定記録を整え、時間帯・拠点・言語差で関係資源から外れないようにする。","実務原則","職場直接研究","非同期アクセス","職場の孤独・所属感・社会的つながり","yang-2022|wang-2021","情報過多・常時接続を避ける","2026-07-12"
"C65","集中時間と接続時間を両立させ、常時オンラインを所属の証拠にしない。","実務原則","職場直接研究","接続と集中","職場の孤独・所属感・社会的つながり","wang-2021|allen-2015","仕事相互依存・時差を考慮","2026-07-12"
"C66","役割・案件・顧客・学習機会の配分を可視化し、非公式な親密さだけで重要機会が決まらないようにする。","実務原則","ネットワーク隣接研究","機会配分","職場の孤独・所属感・社会的つながり","brass-1985|burt-2004|shore-2011","可視化による再特定・ゲーム化","2026-07-12"
"C67","橋渡し・世話・オンボーディング・通訳等の関係労働を記録し、時間・評価・報酬・交代を付ける。","実務原則","ネットワーク隣接研究","関係労働","職場の孤独・所属感・社会的つながり","burt-2004|morrison-1993","直接的介入研究は限定","2026-07-12"
"C68","同じ人へ相談が集中する場合、人気の称賛で終えず、制度上の窓口不足と負荷を点検する。","実務原則","予防原則に基づく推論","相談集中","職場の孤独・所属感・社会的つながり","owens-2016|who-work-2022","個人関係の秘密を守る","2026-07-12"
"C69","チーム訓練は行動・成果へ平均効果を持ち得るが、孤独や排斥の解消を研修参加だけで保証しない。","A","チーム隣接研究","訓練の限界","職場の孤独・所属感・社会的つながり","mcewan-2017","孤独の直接測定でない|実装・持続性","2026-07-12"
"C70","排斥が疑われるときは、単発の仲良しイベントより、情報・発言・仕事・評価・休憩・相談の具体的除外を調べる。","実務原則","職場直接研究","排斥対応","職場の孤独・所属感・社会的つながり","ferris-2008|robinson-2013|bedi-2021","意図を断定しない|緊急保護と調査を区別","2026-07-12"
"C71","排斥を訴えた人へ「もっと自分から話す」だけを求めず、受け手側・チーム規範・仕事構造・管理行動を調べる。","不支持","職場直接研究","被害者責任化の禁止","職場の孤独・所属感・社会的つながり","bedi-2021|robinson-2013","本人が望む技能支援は選択可能","2026-07-12"
"C72","対人トラブルの調整では安全、権力差、差別・いじめの有無を先に確認し、重大事案へ安易な相互和解を強制しない。","実務原則","混合","紛争と危害","職場の孤独・所属感・社会的つながり","nielsen-2012|cortina-2001","法的・専門的確認|報復防止","2026-07-12"
"C73","関係修復を行う場合も、事実確認、責任、境界、選択、フォローを明示し、「水に流す」を成果にしない。","実務原則","予防原則に基づく推論","関係修復","職場の孤独・所属感・社会的つながり","who-ilo-2022|hse-standards","直接的効果研究は限定","2026-07-12"
"C74","所属感の低い人を強制異動・退職勧奨の対象にせず、仕事・関係・差別・健康・生活の複数要因を確認する。","不支持","公式指針・制度","人事悪用の禁止","職場の孤独・所属感・社会的つながり","japan-appi|who-work-2022","個別労務・医療判断は専門確認","2026-07-12"
"C75","職場孤独への対応を福利厚生だけに置かず、要員、配置、監督範囲、仕事相互依存、評価競争、勤務時間を変える。","実務原則","混合","組織的介入","職場の孤独・所属感・社会的つながり","ozcelik-2018|who-work-2022|hse-standards","因果介入研究は限定","2026-07-12"
"C76","組織再編・異動・合併・退職・復職では関係喪失と情報断絶を移行リスクとして扱う。","実務原則","基礎・隣接研究","移行期","職場の孤独・所属感・社会的つながり","sluss-2007|morrison-1993","直接的比較研究は限定","2026-07-12"
"C77","休職・復職者への接触は本人の希望、治療・制度、守秘を尊重し、状況説明や返信を強制しない。","実務原則","公式指針・制度","復職接続","職場の孤独・所属感・社会的つながり","who-work-2022|mhlw-kokoro","医療・労務連携|緊急時を除く本人選択","2026-07-12"
"C78","退職者・卒業者ネットワークは任意参加とし、現職者評価や再雇用の秘密スクリーニングへ流用しない。","実務原則","公式指針・制度","アルムナイ","職場の孤独・所属感・社会的つながり","japan-appi","利用目的・保存期間・同意","2026-07-12"
"C79","孤独・孤立対策推進法は社会全体の施策枠組みであり、職場の個別問題を法的義務と断定する根拠にしない。","A","公式指針・制度","国内法の境界","職場の孤独・所属感・社会的つながり","japan-loneliness-law","個別の労務・安衛義務は別法令確認","2026-07-12"
"C80","内閣府全国調査の一般人口推計を、自社の孤独率や職場原因へそのまま転用しない。","A","公式指針・制度","公的統計の限界","職場の孤独・所属感・社会的つながり","cao-survey","職場専用でない|年度・設問・母集団差","2026-07-12"
"C81","全国・地域の相談資源を職場内窓口と接続し、雇用関係に知られず利用できる経路も案内する。","実務原則","公式指針・制度","外部接続","職場の孤独・所属感・社会的つながり","cao-portal|mhlw-kokoro","緊急性・所在地・利用条件を確認","2026-07-12"
"C82","職場のつながりを心理社会的リスク管理の一部とし、安全、仕事要求、統制、支援、関係、役割、変化と統合する。","A","公式指針・制度","安全衛生統合","職場の孤独・所属感・社会的つながり","who-ilo-2022|hse-standards|iso-45003|japan-osh-act|hhs-connection-2023|hhs-workplace-2022","制度・法域差|一般社会と職場の枠組みを区別|規格認証は効果保証でない","2026-07-12"
"C83","従業員支援プログラムの契約有無でなく、認知、待機、費用、守秘、質、継続、職場改善への匿名還元を監査する。","実務原則","公式指針・制度","EAP監査","職場の孤独・所属感・社会的つながり","who-work-2022|mhlw-kokoro","サービス品質データが限定|個人情報保護","2026-07-12"
"C84","所属施策は企画、参加、結果評価に短時間・夜勤・現場・遠隔・派遣・委託・障害のある人を含める。","実務原則","混合","参加の公平性","職場の孤独・所属感・社会的つながり","shore-2011|who-ilo-2022","雇用責任・契約境界|小セル保護","2026-07-12"
"C85","言語・聴覚・発話・感覚・認知特性に合わせ、文字、音声、非同期、手話、平易な表現等の複数経路を用意する。","実務原則","公式指針・制度","アクセシビリティ","職場の孤独・所属感・社会的つながり","who-work-2022|japan-loneliness-law","個別の必要を本人と確認","2026-07-12"
"C86","少数者向けの集まりは当事者が望む安全な空間として支援し、所属や属性の開示・代表役を強制しない。","実務原則","包摂隣接研究","アフィニティ群","職場の孤独・所属感・社会的つながり","shore-2011|japan-appi","組織内権力・守秘|全社制度の代替でない","2026-07-12"
"C87","AIチャットボットやソーシャルロボットを人間関係・専門支援の代替とせず、限界、緊急接続、データ利用、退出を明示する。","不支持","予防原則に基づく推論","AI支援の境界","職場の孤独・所属感・社会的つながり","japan-appi|who-work-2022","独立した職場介入証拠が限定|誤応答・依存・監視","2026-07-12"
"C88","生成AIが会話量や感情語から孤独を検知したとして自動介入・管理職通知・人事判断を行わない。","不支持","予防原則に基づく推論","AI推定禁止","職場の孤独・所属感・社会的つながり","japan-appi","妥当性・同意・要配慮情報|誤警報・見逃し","2026-07-12"
"C89","オンラインコミュニティはアクセスを広げ得るが、モデレーション、嫌がらせ、依存、デジタル格差、勤務時間外負担を評価する。","実務原則","予防原則に基づく推論","オンライン接続","職場の孤独・所属感・社会的つながり","yang-2022|who-ilo-2022","職場介入の比較研究が限定","2026-07-12"
"C90","公開データは定義、母集団、回答率、欠測、時点、勤務形態、小セル処理、禁止用途を伴わせる。","実務原則","公式指針・制度","オープンデータ","職場の孤独・所属感・社会的つながり","cao-survey|japan-appi","再特定・スティグマ化|比較可能性","2026-07-12"
"C91","施策は事前に対象・仮説・実装・成果・中止条件を定め、望まない効果や不参加者への不利益も評価する。","実務原則","混合","評価設計","職場の孤独・所属感・社会的つながり","masi-2011|mcewan-2017|who-work-2022","完全な無作為化が難しい|実装差","2026-07-12"
"C92","短期の好意的満足度だけでなく、3・6・12か月後の関係アクセス、排斥、支援、仕事結果を追う。","実務原則","混合","持続性","職場の孤独・所属感・社会的つながり","masi-2011|ozcelik-2018","離脱・組織変化|長期介入研究が限定","2026-07-12"
"C93","新しい施策が効かなければ参加者の「コミュ力不足」とせず、対象、理論、実装、障壁、危害を見直す。","実務原則","混合","失敗からの学習","職場の孤独・所属感・社会的つながり","masi-2011|who-work-2022","複数要因|否定的結果も公開","2026-07-12"
"C94","研究根拠、設計仮説、現行制度、当事者の選択を分けて表示し、研究がない実務案を確立効果として宣伝しない。","実務原則","予防原則に基づく推論","エビデンス表示","職場の孤独・所属感・社会的つながり","leigh-hunt-2017|who-work-2022","迅速レビューの非網羅性","2026-07-12"
"C95","孤独・所属感の情報を公開するとき、個人名・小集団・関係名簿を開かず、集計と方法・限界・訂正履歴を開く。","実務原則","公式指針・制度","公共性と保護","職場の孤独・所属感・社会的つながり","japan-appi|cao-survey","再特定リスク|本人の尊厳","2026-07-12"
