"id","claim","label","directness","relationship","scope","sources","limits","last_human_verified"
"PM-C30","個人報酬とチーム報酬は、課題・成果相互依存、貢献の可視性、フリーライド、協働を踏まえて組み合わせる。","A","人事評価直接研究","メタ分析・フィールド","チーム報酬","garbers-2014|shaw-2002","異質性|相互依存の測定","2026-07-12"
"PM-C31","賃金分散は常に良くも悪くもなく、仕事の相互依存、正当化可能な基準、機会、公正、情報へ依存する。","B","人事評価直接研究","観察的関連","賃金格差","shaw-2002","観察研究|因果方向|上位層の極端な格差を別途評価","2026-07-12"
"PM-C32","賃金秘密はプライバシー保護と同義ではなく、格差発見、交渉、説明責任、信頼を妨げる場合がある。","B","人事評価直接研究","概念レビュー","賃金透明性","colella-2007","国法・文化・制度差|個人給与の無制限公開を意味しない","2026-07-12"
"PM-C33","賃金透明性は範囲、職務価値基準、個人情報、報告、是正、報復防止を一体で設計する。","実務原則","公式指針・制度","賃金・権利","賃金透明性","eu-pay-2023|ilo-c100|ilo-data","EU法の適用範囲を限定|国内法・労使制度を確認","2026-07-12"
"PM-C34","同一価値労働の比較では肩書の同一性だけでなく、技能、努力、責任、条件等を検討し、歴史的な職務価値の偏りを監査する。","実務原則","公式指針・制度","同一価値労働","同一価値労働","ilo-c100|eu-pay-2023","国内評価制度を確認|ジェンダー以外の交差性も検討","2026-07-12"
"PM-C35","能力主義を掲げるだけで評価・報酬の偏りは消えず、基準、裁量、証拠、結果差、是正を監査する。","B","人事評価直接研究","実験・メタ分析","能力主義","castilla-2010|joshi-2015","実験・二分法カテゴリ|組織差","2026-07-12"
"PM-C36","同程度の業績でも報酬差が残る可能性があるため、評価だけでなく昇給・賞与・機会・交渉結果を追う。","A","人事評価直接研究","メタ分析","報酬格差","joshi-2015|eu-pay-2023","職種・国・時代差|交差性","2026-07-12"
"PM-C37","現在職の高い個人成績と管理職としての能力は同じでないため、昇進基準を次職の仕事へ合わせる。","B","人事評価直接研究","観察研究","昇進","benson-2019","特定職種・企業|管理能力測定の制約","2026-07-12"
"PM-C38","「ハイポテンシャル」を不透明な総合印象で決めず、対象職務、証拠、期間、機会格差、異議、更新を明示する。","実務原則","混合","選抜・公平","潜在能力","benson-2019|colquitt-2001|ilo-data","将来予測の不確実性|固定ラベル化を避ける","2026-07-12"
"PM-C39","社会的承認・フィードバック・金銭等の介入は課題業績を改善し得るが、操作的な称賛や常時強化にせず、尊重と公正を保つ。","A","人事評価直接研究","メタ分析","承認","stajkovic-1997|kluger-1996","研究年代|介入パッケージ|長期効果","2026-07-12"
"PM-C40","人事評価データは目的限定し、評価・育成・研究・AI訓練への二次利用を分け、アクセス、訂正、保存、削除を設ける。","実務原則","公式指針・制度","個人データ統治","評価データ","ilo-data|nist-ai-100","国内法を確認|匿名化後の再特定","2026-07-12"
"PM-C41","通信量、返信速度、在席、キーストローク、会議発言量を、それだけで業績・協働・忠誠心の代理にしない。","不支持","予防原則に基づく推論","測定・尊厳","デジタル指標","kellogg-2020|ilo-data","役割差・障害・勤務帯・見えない労働を欠落","2026-07-12"
"PM-C42","アルゴリズム評価は仕事配分・監視・報酬・関係を変えるため、モデル精度だけでなく仕事の質、健康、権力、公平を評価する。","A","人事評価隣接研究","統合レビュー","アルゴリズム評価","kellogg-2020|parent-parker-2022","概念・レビュー|長期効果は未確立","2026-07-12"
"PM-C43","AI評価では入力、目的、主要要因、適用範囲、誤り・群別差、人の責任者、訂正、異議、停止、記録を示す。","実務原則","公式指針・制度","AI統治","AI評価","nist-ai-100|eu-platform-2024|ilo-data","EU指令の適用範囲を限定|国内制度を確認","2026-07-12"
"PM-C44","感情、忠誠心、精神健康、離職意向、将来能力を通信・音声・映像から本人に隠れて推定し、評価・報酬・雇用判断へ用いることを支持しない。","不支持","予防原則に基づく推論","尊厳・妥当性","秘密推定","ilo-data|who-2022","推定誤差・文脈欠落・萎縮効果","2026-07-12"
"PM-C45","評価・報酬の異議申立てには、根拠へのアクセス、人による再審査、訂正、期限、報復防止、独立経路を設ける。","実務原則","公式指針・制度","救済","異議申立て","eu-pay-2023|eu-platform-2024|ilo-data","国内法・労使制度を確認","2026-07-12"
"PM-C46","目標達成が長時間労働、休憩削減、危険な近道、同僚への負担転嫁で成り立っていないかを追跡する。","実務原則","混合","健康・安全","健康","ordonez-2009|who-2022","健康・安全の専門評価を別途実施","2026-07-12"
"PM-C47","評価期間中の休職、障害、ケア、勤務形態、配置機会の違いを本人の能力不足として扱わず、機会・障壁・配慮を確認する。","実務原則","混合","包摂・評価","合理的配慮","colquitt-2001|who-2022|ilo-data","必要以上の自己開示を求めない|国内法を確認","2026-07-12"
"PM-C48","制度変更では平均だけでなく、職種、雇用形態、ジェンダー、障害、勤務帯、拠点別の評価・報酬・離職差を監査する。","実務原則","混合","分配評価","分配","joshi-2015|eu-pay-2023|who-2022","少人数の再特定|交差性","2026-07-12"
"PM-C49","業績管理の成果は、評定分布や目標達成率だけでなく、品質、安全、学習、健康、公平、協働、顧客・公益、将来能力で評価する。","実務原則","混合","評価設計","制度成果","franco-2012|denisi-2017|who-2022","遠い成果ほど他要因が多い","2026-07-12"
"PM-C50","目標・評価・報酬制度は小さく試し、ゲーム化、誤分類、負担、格差、異議件数、実装度を確認して修正・撤回する。","実務原則","混合","反復設計","改善","bevan-2006|franco-2012|nist-ai-100","指標自体のゲーム化を監査","2026-07-12"
"PM-C51","前提、需要、資源、役割、法令、健康・安全条件が変わったときは、目標を固定せず、改訂理由と影響を記録する。","実務原則","混合","適応的目標管理","目標改訂","locke-2002|franco-2012|who-2022","頻繁な変更による予見可能性低下にも注意","2026-07-12"
"PM-C52","本人が統制できない変動やノイズの大きい指標へ報酬を強く連動させず、生活基盤となる報酬と変動部分を区別する。","実務原則","混合","リスク配分","報酬リスク","jenkins-1998|weibel-2010|shaw-2002","賃金・税・労働法は国と契約で異なる|最適比率を示す研究ではない","2026-07-12"
"PM-C53","評価では仕事を行う機会と観察機会を確認し、欠測・短い在籍・配置差を自動的に低業績へ置き換えない。","実務原則","混合","機会と測定","評価機会","landy-1980|levy-2004|ilo-data","職務固有の証拠設計が必要","2026-07-12"
"PM-C54","賃金透明性は個人別賃金の無制限公開を意味せず、目的に必要な集計・範囲・基準と個人データ保護を両立させる。","実務原則","公式指針・制度","透明性とプライバシー","賃金透明性","eu-pay-2023|ilo-data","国内法・労使制度を確認|少人数集計の再特定","2026-07-12"
"PM-C55","評価・報酬・昇進の基準と運用について、保護される属性や雇用形態等による不当な機会・待遇差を監査し、是正経路を設ける。","実務原則","公式指針・制度","平等・非差別","非差別","ilo-c111|eu-pay-2023|colquitt-2001","保護事由・立証・救済は国内法を確認|交差性と少人数保護","2026-07-12"
